,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0021,0.2000,0.1193,0.0044,0.0049,0.0043,0.0058,0.0050,0.022,Tanjay
1,Local Economy Growth,0.4856,1.1350,0.0931,0.0497,0.0607,0.0603,0.5773,0.0449,1.0063,Tanjay
2,Active Establishments in the Locality,-,-,-,0.2699,0.5837,0.3661,0.1932,0.1574,0.0036,Tanjay
3,Safety Compliant Business,-,-,-,0.1648,0.1283,0.1461,0.1809,0.5455,0.438,Tanjay
4,Employment Generation,0.0000,0.0413,0.0911,0.0162,0.0000,0.0097,0.0230,0.0473,0.0018,Tanjay
5,Cost of Living,3.1410,2.7174,2.3333,0.5603,1.6837,0.0000,2.2535,2.0455,1.3333,Tanjay
6,Cost of Doing Business,0.8189,3.2555,3.3670,1.8234,1.8199,1.9566,1.7158,1.5723,1.2614,Tanjay
7,Financial Deepening,0.0811,0.2225,0.4239,0.2800,0.2363,0.1976,0.1969,0.1856,0.1999,Tanjay
8,Productivity,0.0000,0.2472,0.2160,0.0130,0.1497,0.0108,0.0201,0.0357,0.0177,Tanjay
9,Presence of Business and Professional Organizations,1.3587,0.0000,0.1911,0.0102,0.0625,0.0901,0.1532,0.3833,0.7025,Tanjay
10,Compliance to National Directives,0.0000,3.3333,2.9412,2.3611,1.2500,2.4306,2.5000,2.5000,1.9286,Tanjay
11,Presence of Investment Promotion Unit,0.0000,0.0000,1.6667,2.5000,2.5000,2.5000,2.5000,2.5000,1.8731,Tanjay
12,Compliance to ARTA Citizens Charter,-,2.7540,1.5365,2.1171,2.0325,1.7664,1.8916,1.4691,1.0,Tanjay
13,Capacity to Generate Local Resource,3.1082,1.3553,0.6906,0.2455,2.4848,0.0123,0.0356,0.0072,0.003,Tanjay
14,Capacity of Health Services,0.0000,0.0608,0.0765,0.0436,0.1301,0.0429,0.0303,0.0312,0.0,Tanjay
15,Capacity of School Services,0.5234,1.0440,0.0971,0.0462,0.3506,0.1167,0.1932,0.0449,0.1848,Tanjay
16,Recognition of Performance,0.0000,0.6667,0.2381,0.0462,0.0694,0.1177,0.0766,0.0000,0.0,Tanjay
17,Getting Business Permits,-,-,3.0807,2.1775,2.2614,2.1451,1.8750,1.7775,1.5,Tanjay
18,Peace and Order,0.4782,0.3052,0.6551,0.3239,0.1128,0.0156,0.0716,0.0209,0.0001,Tanjay
19,Social Protection,-,-,0.0000,0.1294,0.4489,0.2429,0.2171,0.1702,0.0,Tanjay
20,Road Network,0.0000,0.0055,0.2664,0.0043,0.1247,0.1495,0.0572,0.0988,0.0,Tanjay
21,Distance to Ports,0.0000,2.8255,3.1766,2.3422,2.3361,2.2041,2.2162,2.3223,1.8016,Tanjay
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.5000,2.3368,2.2936,2.3048,1.0,Tanjay
23,Transportation Vehicles,0.0000,0.0981,0.0587,0.0494,0.0442,0.0117,0.0127,0.0155,0.0175,Tanjay
24,Education,0.2833,0.8248,0.4482,0.3369,0.3382,0.1784,0.0855,0.0955,0.0722,Tanjay
25,Health,0.0219,0.0864,0.1470,0.1081,0.2914,0.0894,0.0744,0.0472,0.037,Tanjay
26,LGU Investment,0.5370,0.6507,0.6613,0.4969,0.5852,0.2395,0.1283,0.0462,0.0,Tanjay
27,Accommodation Capacity,0.0000,0.1107,0.2268,0.1645,0.1526,0.0000,0.0433,0.0276,0.0383,Tanjay
28,Information Technology Capacity,0.8036,0.5478,0.4644,0.2078,0.3784,0.1875,0.6731,0.3125,0.01,Tanjay
29,Financial Technology Capacity,0.0000,0.0922,0.0973,0.0636,0.0859,0.1007,0.0400,0.0500,0.024,Tanjay
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4995,2.5000,2.4800,1.9524,Tanjay
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.3810,2.5000,2.5000,1.9444,Tanjay
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.2568,1.0049,Tanjay
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2545,1.0,Tanjay
34,Budget for DRRMP,-,-,-,0.0704,0.2376,0.3185,0.1840,0.1476,0.0,Tanjay
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Tanjay
36,Emergency Infrastructure,-,-,-,0.8518,0.4279,0.2232,0.4501,0.2363,0.3488,Tanjay
37,Utilities,-,-,-,1.0075,1.4400,1.8510,1.8006,1.2203,1.4855,Tanjay
38,Employed Population,-,-,-,0.3724,0.0170,0.0115,0.0003,0.0008,0.0013,Tanjay
39,Sanitary System,-,-,-,1.0267,1.5034,1.9363,1.9703,1.8761,1.5008,Tanjay
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Tanjay
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tanjay
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tanjay
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0009,Tanjay
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Tanjay
45,Internet Capability,-,-,-,-,-,-,-,-,0.001,Tanjay
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Tanjay
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tanjay
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Tanjay
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tanjay
