,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.5324,0.3257,0.2925,0.2100,0.5326,0.0521,0.1042,0.4796,0.2759,Mariveles
1,Local Economy Growth,0.1903,0.2406,0.0666,0.0030,0.0225,0.0006,0.3302,0.0029,0.0,Mariveles
2,Active Establishments in the Locality,-,-,-,0.0000,0.0178,0.2040,0.2606,0.2622,0.2608,Mariveles
3,Safety Compliant Business,-,-,-,0.2128,0.2471,0.2006,0.2035,0.2131,0.0,Mariveles
4,Employment Generation,0.0000,0.1553,0.2397,0.1324,0.1173,0.1586,0.1347,0.1524,0.1903,Mariveles
5,Cost of Living,3.9751,3.2946,2.8333,0.6757,1.1111,2.5000,1.1207,1.0625,1.75,Mariveles
6,Cost of Doing Business,1.5972,3.5422,3.3554,2.1302,2.1227,2.0190,2.1556,2.1030,1.871,Mariveles
7,Financial Deepening,0.8147,1.4273,1.7663,0.9848,0.1675,0.5693,0.4589,0.4610,0.3519,Mariveles
8,Productivity,0.0000,0.1018,0.0291,0.1966,0.0600,0.0204,0.1975,0.6041,0.3912,Mariveles
9,Presence of Business and Professional Organizations,0.0000,0.0048,0.0062,0.0064,0.0034,0.0028,0.0054,0.0053,0.0173,Mariveles
10,Compliance to National Directives,1.6667,1.6667,2.9240,0.0000,0.0000,2.4000,2.4242,2.2619,1.8214,Mariveles
11,Presence of Investment Promotion Unit,0.0000,3.3333,3.3333,0.0000,0.0000,2.5000,2.5000,2.5000,1.9744,Mariveles
12,Compliance to ARTA Citizens Charter,-,2.0704,1.4979,1.7167,0.0000,2.0087,2.2858,1.7832,2.0,Mariveles
13,Capacity to Generate Local Resource,0.6152,0.6601,0.6282,0.6691,0.0000,0.8708,0.8511,0.1621,0.0714,Mariveles
14,Capacity of Health Services,0.0000,1.2821,0.3589,0.4722,0.0000,0.3104,0.3225,0.6515,0.0084,Mariveles
15,Capacity of School Services,0.0000,0.0000,0.0000,0.1532,0.0000,0.4349,0.2270,0.1280,0.017,Mariveles
16,Recognition of Performance,0.0000,0.0000,0.8658,0.1532,0.0000,0.0379,0.0126,0.0919,0.3077,Mariveles
17,Getting Business Permits,-,-,1.1111,2.3015,0.0000,2.4901,2.4874,2.1398,2.0,Mariveles
18,Peace and Order,0.0000,0.0374,0.0207,0.2152,0.0000,0.0311,0.0275,0.0543,0.0002,Mariveles
19,Social Protection,-,-,0.7124,0.6449,0.0000,1.3032,0.8505,0.6340,0.0009,Mariveles
20,Road Network,0.0000,0.0000,0.0000,0.0004,0.0000,0.0212,0.0024,0.0349,0.0005,Mariveles
21,Distance to Ports,0.0000,0.0000,2.8630,2.1579,0.0000,2.1862,2.4988,2.2797,1.8234,Mariveles
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.4060,2.4063,2.3974,0.1037,Mariveles
23,Transportation Vehicles,0.0000,0.4739,0.1209,0.4510,0.0000,0.0536,0.0369,0.0616,0.0867,Mariveles
24,Education,0.0000,0.4541,0.1105,0.2034,0.0000,0.1407,0.0979,0.1414,0.1407,Mariveles
25,Health,0.0000,0.0000,0.1021,1.0693,0.0000,0.6615,0.6476,0.7398,0.5496,Mariveles
26,LGU Investment,0.8951,0.0000,0.8078,0.2436,0.0000,0.6370,0.3199,0.0159,0.0003,Mariveles
27,Accommodation Capacity,0.0000,0.0000,0.0088,0.0061,0.0000,0.0147,0.0141,0.0142,0.0193,Mariveles
28,Information Technology Capacity,0.0000,0.5304,1.1304,0.7002,0.0000,0.4451,0.5374,0.1818,0.2115,Mariveles
29,Financial Technology Capacity,0.0000,0.7751,0.7488,0.5309,0.0000,0.4344,0.8879,0.9315,0.3362,Mariveles
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4091,1.9242,Mariveles
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4737,1.9995,Mariveles
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,0.0000,2.5000,0.0000,0.02,Mariveles
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3085,1.0397,Mariveles
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.5289,0.3580,0.0211,0.0,Mariveles
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Mariveles
36,Emergency Infrastructure,-,-,-,0.5165,0.0000,0.4768,0.5425,0.2790,0.404,Mariveles
37,Utilities,-,-,-,0.9907,0.0000,1.8618,1.8614,1.2643,1.5054,Mariveles
38,Employed Population,-,-,-,0.3633,0.0000,0.0086,0.0144,0.0100,0.039,Mariveles
39,Sanitary System,-,-,-,1.0975,0.0000,1.6051,1.7909,1.8753,1.5004,Mariveles
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,Mariveles
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Mariveles
42,STEM graduates,-,-,-,-,-,-,-,-,0.0079,Mariveles
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0462,Mariveles
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Mariveles
45,Internet Capability,-,-,-,-,-,-,-,-,0.1143,Mariveles
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0476,Mariveles
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Mariveles
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Mariveles
49,New Technology,-,-,-,-,-,-,-,-,0.0,Mariveles
