,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1304,0.0855,0.0965,0.0096,0.0331,0.0427,0.0897,0.0097,1.0019,Siquijor
1,Local Economy Growth,0.4768,0.3051,0.0767,0.0063,0.0016,0.0013,1.0266,0.0008,0.0005,Siquijor
2,Active Establishments in the Locality,-,-,-,0.0570,0.0069,0.4689,0.7727,0.6121,0.0,Siquijor
3,Safety Compliant Business,-,-,-,0.4336,0.2506,0.5870,0.6918,0.1831,0.4179,Siquijor
4,Employment Generation,0.0000,0.0449,0.0512,0.3097,0.0765,0.2005,0.4924,0.7559,0.0,Siquijor
5,Cost of Living,3.4004,2.9070,3.8333,0.5603,0.1852,0.0000,0.6250,1.9375,0.0,Siquijor
6,Cost of Doing Business,0.7961,3.2429,3.4385,1.9318,2.0762,2.0870,2.1167,2.2060,1.5661,Siquijor
7,Financial Deepening,0.5354,0.7366,0.6341,0.3968,0.1216,0.3091,0.4001,0.4319,0.0565,Siquijor
8,Productivity,0.0000,0.0029,0.0011,0.0023,0.0205,0.1968,0.3081,0.3306,1.0,Siquijor
9,Presence of Business and Professional Organizations,0.0043,0.0000,0.0031,0.0030,0.0011,0.0093,0.0034,0.0015,0.0264,Siquijor
10,Compliance to National Directives,0.0000,3.3333,2.2222,2.1711,0.0000,2.4988,2.4286,2.4643,2.0,Siquijor
11,Presence of Investment Promotion Unit,0.0000,0.0000,0.0000,2.5000,0.0000,2.5000,2.5000,2.5000,0.6667,Siquijor
12,Compliance to ARTA Citizens Charter,-,2.9201,1.7226,2.2307,0.0000,2.2248,2.4955,2.2221,0.0,Siquijor
13,Capacity to Generate Local Resource,0.0000,1.1476,0.1565,1.1030,0.0000,0.1129,0.5665,0.0528,0.157,Siquijor
14,Capacity of Health Services,0.0402,0.0435,0.0477,0.0814,0.0000,0.0378,0.0302,0.0777,0.0598,Siquijor
15,Capacity of School Services,0.3510,0.6592,0.6185,0.2006,0.0000,0.3673,0.0823,0.1612,0.1243,Siquijor
16,Recognition of Performance,0.0000,0.6349,0.5772,0.2006,0.0000,0.1879,0.0000,0.0000,0.0,Siquijor
17,Getting Business Permits,-,-,0.0000,2.2510,0.0000,2.2940,2.3572,2.4886,1.0,Siquijor
18,Peace and Order,0.6946,0.0904,0.0535,0.2283,0.0000,0.2765,0.3827,0.1355,0.1958,Siquijor
19,Social Protection,-,-,0.0000,0.4943,0.0000,1.1015,0.9606,0.1426,1.7144,Siquijor
20,Road Network,0.0000,0.0000,0.0031,0.0020,0.0000,0.0522,0.0010,0.0420,0.0012,Siquijor
21,Distance to Ports,1.1101,2.2108,2.2000,1.6617,0.0000,2.4891,2.4880,2.4876,1.9799,Siquijor
22,Availability of Basic Utilities,3.0833,3.2292,3.3333,2.5000,0.0000,2.4063,2.1563,2.4688,0.2264,Siquijor
23,Transportation Vehicles,0.0072,0.0195,0.0356,0.0748,0.0000,0.0067,0.1695,0.0365,0.0206,Siquijor
24,Education,0.0000,0.2448,0.0875,0.2743,0.0000,0.1120,0.1660,0.1993,0.1261,Siquijor
25,Health,0.0179,0.3833,0.4813,0.3232,0.0000,0.1408,0.1784,0.0903,0.1159,Siquijor
26,LGU Investment,0.7639,0.3752,2.2973,0.1347,0.0000,0.0595,0.0524,0.0942,0.0078,Siquijor
27,Accommodation Capacity,0.1882,0.0091,0.0055,0.0257,0.0000,0.0025,0.0310,0.0017,0.2866,Siquijor
28,Information Technology Capacity,0.6634,0.3142,0.5894,0.5655,0.0000,0.3097,0.4074,0.0543,0.1304,Siquijor
29,Financial Technology Capacity,0.0000,0.0767,0.1057,0.7188,0.0000,0.3193,0.5938,0.6349,0.3213,Siquijor
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4744,2.5000,2.0,Siquijor
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3611,2.4537,2.4706,2.0,Siquijor
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,0.0000,1.0,Siquijor
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,0.0000,1.0,Siquijor
34,Budget for DRRMP,-,-,-,0.0019,0.0000,0.1018,0.0443,0.0023,0.0,Siquijor
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Siquijor
36,Emergency Infrastructure,-,-,-,0.8791,0.0000,0.4688,0.4643,0.2953,0.3608,Siquijor
37,Utilities,-,-,-,0.9748,0.0000,1.8707,1.8741,1.2493,1.5,Siquijor
38,Employed Population,-,-,-,0.0221,0.0000,0.2499,0.2807,0.2634,0.0,Siquijor
39,Sanitary System,-,-,-,1.6149,0.0000,2.0484,1.9939,1.8751,1.5,Siquijor
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Siquijor
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Siquijor
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Siquijor
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0207,Siquijor
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Siquijor
45,Internet Capability,-,-,-,-,-,-,-,-,1.0652,Siquijor
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Siquijor
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Siquijor
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Siquijor
49,New Technology,-,-,-,-,-,-,-,-,0.0,Siquijor
