,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0000,0.2693,0.0003,0.0031,0.0030,0.0045,0.0057,0.0015,Balangiga
1,Local Economy Growth,-,0.0000,0.0000,0.0000,0.0054,0.0001,1.0260,0.0013,0.0026,Balangiga
2,Active Establishments in the Locality,-,-,-,0.2481,0.0000,0.1219,0.1537,0.1647,0.1646,Balangiga
3,Safety Compliant Business,-,-,-,0.1200,0.1433,0.1915,0.2180,0.0928,0.0552,Balangiga
4,Employment Generation,-,0.0000,0.0314,0.0168,0.0000,0.0000,0.0140,0.0562,0.1028,Balangiga
5,Cost of Living,-,0.0000,2.5833,1.5517,1.8981,1.2500,1.4583,2.0938,1.9991,Balangiga
6,Cost of Doing Business,-,0.4062,3.0325,2.0692,1.5804,2.1625,2.3058,2.3144,1.8617,Balangiga
7,Financial Deepening,-,0.0000,0.6173,0.2116,0.0629,0.1297,0.1310,0.1886,0.0696,Balangiga
8,Productivity,-,0.0000,2.1215,0.0031,0.0000,0.0019,0.0068,0.0478,0.0527,Balangiga
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2579,Balangiga
10,Compliance to National Directives,-,1.2500,0.2222,2.3684,0.0000,2.4988,2.4286,2.4643,1.8077,Balangiga
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9994,Balangiga
12,Compliance to ARTA Citizens Charter,-,3.1498,2.1824,2.4233,0.0000,2.3738,2.4968,1.8899,1.0,Balangiga
13,Capacity to Generate Local Resource,-,0.0000,0.0000,1.2555,0.0000,0.0134,0.0697,0.0188,0.0166,Balangiga
14,Capacity of Health Services,-,0.0000,0.0304,0.1628,0.0000,0.1029,0.0609,0.0144,0.0344,Balangiga
15,Capacity of School Services,-,0.1913,0.0000,0.1896,0.0000,0.1910,0.0321,0.0663,0.09,Balangiga
16,Recognition of Performance,-,0.4167,0.0000,0.1896,0.0000,0.1634,0.0235,0.0720,0.0,Balangiga
17,Getting Business Permits,-,-,1.1111,1.2244,0.0000,1.5578,1.6179,2.4906,2.0,Balangiga
18,Peace and Order,-,0.0000,0.3315,0.4168,0.0000,0.1728,0.2679,0.0800,0.0003,Balangiga
19,Social Protection,-,-,0.0000,0.3155,0.0000,0.3681,0.2539,0.0920,0.0006,Balangiga
20,Road Network,-,0.0106,0.0003,0.0050,0.0000,0.1168,0.0042,0.0911,0.1314,Balangiga
21,Distance to Ports,-,0.0000,0.4445,0.7602,0.0000,0.8907,0.5892,2.4992,1.9982,Balangiga
22,Availability of Basic Utilities,-,0.0000,3.3333,2.5000,0.0000,2.0938,1.8438,2.0336,0.4211,Balangiga
23,Transportation Vehicles,-,0.0000,0.0040,0.0028,0.0000,0.0012,0.0286,0.0043,0.0006,Balangiga
24,Education,-,0.0000,0.6178,0.0915,0.0000,0.0259,0.0152,0.1030,0.0546,Balangiga
25,Health,-,0.0000,1.3333,0.1291,0.0000,0.0575,0.0992,0.0173,0.0496,Balangiga
26,LGU Investment,-,0.0000,0.0000,0.0160,0.0000,0.0579,0.0402,0.1138,0.0001,Balangiga
27,Accommodation Capacity,-,0.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Balangiga
28,Information Technology Capacity,-,0.0000,0.9101,0.3770,0.0000,0.2291,0.4815,0.2717,0.087,Balangiga
29,Financial Technology Capacity,-,0.0000,0.2381,0.1563,0.0000,0.0000,0.0000,0.1587,0.0455,Balangiga
30,Land Use Plan,-,-,-,0.0000,0.0000,1.9744,1.9744,0.0000,0.0,Balangiga
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4853,1.999,Balangiga
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,1.2500,1.2500,0.0000,0.0,Balangiga
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2525,1.002,Balangiga
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1076,0.0336,0.0025,0.0,Balangiga
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,1.2500,2.5000,2.0,Balangiga
36,Emergency Infrastructure,-,-,-,0.4574,0.0000,0.4626,0.4508,0.2427,0.3656,Balangiga
37,Utilities,-,-,-,0.7068,0.0000,1.5632,0.6266,1.2582,1.4995,Balangiga
38,Employed Population,-,-,-,0.0603,0.0000,0.1816,0.0000,0.0131,0.0029,Balangiga
39,Sanitary System,-,-,-,0.0111,0.0000,2.0023,1.0000,1.8752,1.5,Balangiga
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Balangiga
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Balangiga
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Balangiga
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Balangiga
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Balangiga
45,Internet Capability,-,-,-,-,-,-,-,-,0.0435,Balangiga
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0108,Balangiga
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Balangiga
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Balangiga
49,New Technology,-,-,-,-,-,-,-,-,0.0,Balangiga
