,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.2522,0.2024,0.0011,0.0074,0.0082,0.0940,0.0758,0.0622,San Vicente (IS)
1,Local Economy Growth,-,0.4611,0.0797,0.0045,0.0029,0.0016,0.0318,0.0092,0.0,San Vicente (IS)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.1679,0.4732,0.6013,0.4501,San Vicente (IS)
3,Safety Compliant Business,-,-,-,0.2332,0.0232,0.2470,0.9223,0.6056,0.5927,San Vicente (IS)
4,Employment Generation,-,0.5842,0.2286,0.1214,0.0000,0.1383,0.6675,0.3096,0.3108,San Vicente (IS)
5,Cost of Living,-,3.0449,3.1667,1.8534,1.5741,2.2500,1.2705,1.6250,1.1053,San Vicente (IS)
6,Cost of Doing Business,-,1.7748,2.9698,2.3031,2.0411,2.1465,2.3228,2.4180,1.6689,San Vicente (IS)
7,Financial Deepening,-,0.2825,0.2315,0.0397,0.4572,0.0063,0.0926,0.2267,0.1491,San Vicente (IS)
8,Productivity,-,0.0059,0.0026,0.0007,0.0000,0.0822,0.3923,0.1732,0.161,San Vicente (IS)
9,Presence of Business and Professional Organizations,-,0.0000,0.0130,0.0010,0.0000,0.0000,0.0082,0.1258,0.0792,San Vicente (IS)
10,Compliance to National Directives,-,2.5000,3.1987,2.3026,0.0000,2.4969,2.5000,2.4405,1.9091,San Vicente (IS)
11,Presence of Investment Promotion Unit,-,1.6667,2.5000,2.5000,0.0000,2.5000,2.5000,2.5000,1.9991,San Vicente (IS)
12,Compliance to ARTA Citizens Charter,-,0.0000,1.2248,2.3461,0.0000,2.3612,2.4141,2.3694,2.0,San Vicente (IS)
13,Capacity to Generate Local Resource,-,0.4816,1.7179,0.4752,0.0000,0.0259,0.5642,0.0245,0.0077,San Vicente (IS)
14,Capacity of Health Services,-,0.0360,0.0761,0.0581,0.0000,0.0216,0.0896,0.0514,0.0002,San Vicente (IS)
15,Capacity of School Services,-,0.1725,1.3519,0.1280,0.0000,0.2499,0.2709,0.0229,0.02,San Vicente (IS)
16,Recognition of Performance,-,0.9722,0.0877,0.1280,0.0000,0.2083,0.1667,0.1250,0.1598,San Vicente (IS)
17,Getting Business Permits,-,-,0.0000,1.3471,0.0000,1.6054,1.6409,1.5397,0.5,San Vicente (IS)
18,Peace and Order,-,0.4127,0.4728,0.4556,0.0000,0.2304,0.4167,0.3125,0.0001,San Vicente (IS)
19,Social Protection,-,-,0.0278,0.5966,0.0000,0.6473,0.1124,0.9693,0.1419,San Vicente (IS)
20,Road Network,-,0.0006,0.0104,0.0053,0.0000,0.0050,0.0020,0.0044,0.0,San Vicente (IS)
21,Distance to Ports,-,3.1914,3.2534,2.4570,0.0000,2.4510,2.4498,2.2365,1.7615,San Vicente (IS)
22,Availability of Basic Utilities,-,1.6667,3.3333,2.5000,0.0000,2.4563,2.4750,2.1063,0.7668,San Vicente (IS)
23,Transportation Vehicles,-,0.0000,0.0450,0.0367,0.0000,0.0078,0.0081,0.0799,0.0694,San Vicente (IS)
24,Education,-,0.0336,0.0653,0.0428,0.0000,0.1083,0.3313,0.1941,0.1356,San Vicente (IS)
25,Health,-,0.2676,0.1893,0.0329,0.0000,0.0438,0.0249,0.1006,0.0785,San Vicente (IS)
26,LGU Investment,-,0.0000,1.6240,0.0000,0.0000,0.0397,0.1503,0.2167,0.0009,San Vicente (IS)
27,Accommodation Capacity,-,0.0000,0.0000,0.0148,0.0000,0.0229,0.0456,0.0766,0.0241,San Vicente (IS)
28,Information Technology Capacity,-,0.9808,0.6138,0.6250,0.0000,0.4264,1.1042,1.7857,1.25,San Vicente (IS)
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Vicente (IS)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4359,2.4324,2.5000,2.0,San Vicente (IS)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4762,1.9998,San Vicente (IS)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2675,1.0213,San Vicente (IS)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3447,1.0758,San Vicente (IS)
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0700,0.1567,0.0039,0.0022,San Vicente (IS)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Vicente (IS)
36,Emergency Infrastructure,-,-,-,0.8488,0.0000,0.4496,0.5262,0.2915,0.4512,San Vicente (IS)
37,Utilities,-,-,-,0.6959,0.0000,1.2521,1.9501,1.2737,1.5085,San Vicente (IS)
38,Employed Population,-,-,-,0.1185,0.0000,0.0353,0.2343,0.8359,0.6687,San Vicente (IS)
39,Sanitary System,-,-,-,1.0000,0.0000,1.0152,1.9655,1.8777,1.5001,San Vicente (IS)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0199,San Vicente (IS)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Vicente (IS)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Vicente (IS)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,San Vicente (IS)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,San Vicente (IS)
45,Internet Capability,-,-,-,-,-,-,-,-,0.2,San Vicente (IS)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,San Vicente (IS)
