,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,0.0044,0.0000,0.0252,0.0166,Baras (CT)
1,Local Economy Growth,-,-,-,-,-,0.0000,0.0000,0.0125,0.0,Baras (CT)
2,Active Establishments in the Locality,-,-,-,-,-,0.0000,0.0000,0.4075,0.2735,Baras (CT)
3,Safety Compliant Business,-,-,-,-,-,0.1830,0.0000,0.7925,0.1709,Baras (CT)
4,Employment Generation,-,-,-,-,-,0.0000,0.0000,0.1481,0.1947,Baras (CT)
5,Cost of Living,-,-,-,-,-,1.5000,1.4754,0.0000,0.9474,Baras (CT)
6,Cost of Doing Business,-,-,-,-,-,1.0739,1.1025,2.1830,1.1166,Baras (CT)
7,Financial Deepening,-,-,-,-,-,0.0263,0.1336,0.2527,0.0344,Baras (CT)
8,Productivity,-,-,-,-,-,0.0037,0.0000,0.0941,0.1348,Baras (CT)
9,Presence of Business and Professional Organizations,-,-,-,-,-,0.0093,0.0097,0.0017,0.7625,Baras (CT)
10,Compliance to National Directives,-,-,-,-,-,2.4994,2.4653,2.4405,1.8182,Baras (CT)
11,Presence of Investment Promotion Unit,-,-,-,-,-,2.5000,2.5000,2.5000,1.3317,Baras (CT)
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,0.0000,0.0000,2.1877,2.0,Baras (CT)
13,Capacity to Generate Local Resource,-,-,-,-,-,0.0554,0.0000,0.0158,0.0019,Baras (CT)
14,Capacity of Health Services,-,-,-,-,-,0.0273,0.1206,0.0353,0.0002,Baras (CT)
15,Capacity of School Services,-,-,-,-,-,0.2420,0.1360,0.0319,0.012,Baras (CT)
16,Recognition of Performance,-,-,-,-,-,0.3758,0.0000,0.0000,0.2083,Baras (CT)
17,Getting Business Permits,-,-,-,-,-,0.7775,0.8125,1.8403,1.0,Baras (CT)
18,Peace and Order,-,-,-,-,-,0.1728,0.4605,0.0833,0.0001,Baras (CT)
19,Social Protection,-,-,-,-,-,0.3276,0.1182,0.0000,0.0969,Baras (CT)
20,Road Network,-,-,-,-,-,0.0513,0.0059,0.0390,0.0,Baras (CT)
21,Distance to Ports,-,-,-,-,-,2.3868,2.3913,2.3854,1.8073,Baras (CT)
22,Availability of Basic Utilities,-,-,-,-,-,2.3438,2.3438,2.3021,0.3285,Baras (CT)
23,Transportation Vehicles,-,-,-,-,-,0.0029,0.0029,0.0076,0.0391,Baras (CT)
24,Education,-,-,-,-,-,0.0058,0.0156,0.0643,0.0544,Baras (CT)
25,Health,-,-,-,-,-,0.0365,0.2270,0.0706,0.0407,Baras (CT)
26,LGU Investment,-,-,-,-,-,0.0523,0.0000,0.2844,0.0019,Baras (CT)
27,Accommodation Capacity,-,-,-,-,-,0.0270,0.0648,0.0838,0.0505,Baras (CT)
28,Information Technology Capacity,-,-,-,-,-,0.2194,0.7500,0.3571,0.25,Baras (CT)
29,Financial Technology Capacity,-,-,-,-,-,0.6793,0.6346,0.1136,0.0952,Baras (CT)
30,Land Use Plan,-,-,-,-,-,2.0000,2.0000,2.5000,1.9861,Baras (CT)
31,Disaster Risk Reduction Plan,-,-,-,-,-,2.4537,2.4167,2.4762,1.9993,Baras (CT)
32,Annual Disaster Drill,-,-,-,-,-,2.5000,0.0000,1.2588,1.0426,Baras (CT)
33,Early Warning System,-,-,-,-,-,2.5000,2.5000,1.2595,1.0758,Baras (CT)
34,Budget for DRRMP,-,-,-,-,-,0.0847,0.0000,0.0001,0.0017,Baras (CT)
35,Local Risk Assessments,-,-,-,-,-,2.5000,2.5000,2.5000,2.0,Baras (CT)
36,Emergency Infrastructure,-,-,-,-,-,0.4610,0.5358,0.2852,0.4055,Baras (CT)
37,Utilities,-,-,-,-,-,1.5571,1.5208,1.0031,1.4918,Baras (CT)
38,Employed Population,-,-,-,-,-,0.0061,0.0148,0.0176,0.0222,Baras (CT)
39,Sanitary System,-,-,-,-,-,2.0492,2.0025,1.8768,1.5001,Baras (CT)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Baras (CT)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Baras (CT)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Baras (CT)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.05,Baras (CT)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Baras (CT)
45,Internet Capability,-,-,-,-,-,-,-,-,1.04,Baras (CT)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Baras (CT)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Baras (CT)
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Baras (CT)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Baras (CT)
