,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0050,0.0016,0.0069,0.0071,0.0057,0.0016,Gamay
1,Local Economy Growth,-,-,-,0.0028,0.0008,0.0013,1.0251,0.0004,0.0013,Gamay
2,Active Establishments in the Locality,-,-,-,0.0000,0.0019,0.1238,0.1889,0.1976,0.1724,Gamay
3,Safety Compliant Business,-,-,-,0.0363,0.0616,0.1341,0.1350,0.1651,0.0964,Gamay
4,Employment Generation,-,-,-,0.0861,0.0311,0.0928,0.1065,0.0977,0.1439,Gamay
5,Cost of Living,-,-,-,2.0259,0.8796,1.5000,2.5000,1.2813,1.9994,Gamay
6,Cost of Doing Business,-,-,-,2.0508,0.9866,2.0000,2.3155,2.3705,1.9164,Gamay
7,Financial Deepening,-,-,-,0.1455,0.0336,0.0537,0.0846,0.1154,0.0364,Gamay
8,Productivity,-,-,-,0.0013,0.0070,0.0595,0.0657,0.0778,0.0677,Gamay
9,Presence of Business and Professional Organizations,-,-,-,0.2626,0.0000,0.0009,0.0016,0.0137,0.0011,Gamay
10,Compliance to National Directives,-,-,-,1.2500,0.0000,2.4969,2.3214,2.4643,1.9615,Gamay
11,Presence of Investment Promotion Unit,-,-,-,0.6250,0.0000,2.5000,2.5000,2.5000,1.9974,Gamay
12,Compliance to ARTA Citizens Charter,-,-,-,2.1974,0.0000,2.3125,2.4750,1.5621,2.0,Gamay
13,Capacity to Generate Local Resource,-,-,-,0.0304,0.0000,0.0083,0.0231,0.0116,0.0112,Gamay
14,Capacity of Health Services,-,-,-,0.1221,0.0000,0.0677,0.0664,0.0517,0.0,Gamay
15,Capacity of School Services,-,-,-,0.3172,0.0000,0.3801,0.0507,0.0378,0.0096,Gamay
16,Recognition of Performance,-,-,-,0.3172,0.0000,0.0694,0.0430,0.0000,0.0,Gamay
17,Getting Business Permits,-,-,-,2.3114,0.0000,2.3622,2.4035,1.8629,1.5,Gamay
18,Peace and Order,-,-,-,0.2335,0.0000,0.1728,0.2679,0.0800,0.0002,Gamay
19,Social Protection,-,-,-,0.4672,0.0000,0.4856,0.4235,0.2330,0.0011,Gamay
20,Road Network,-,-,-,0.0005,0.0000,0.0637,0.0003,0.0533,0.0003,Gamay
21,Distance to Ports,-,-,-,2.3815,0.0000,2.0178,1.8648,2.2338,1.9985,Gamay
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,2.2438,1.8063,2.0000,0.3662,Gamay
23,Transportation Vehicles,-,-,-,0.0612,0.0000,0.0170,0.1596,0.0229,0.0006,Gamay
24,Education,-,-,-,0.0618,0.0000,0.0859,0.1440,0.0663,0.0944,Gamay
25,Health,-,-,-,0.0784,0.0000,0.0676,0.1039,0.1130,0.1004,Gamay
26,LGU Investment,-,-,-,0.1663,0.0000,0.0636,0.0487,0.0901,0.0002,Gamay
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Gamay
28,Information Technology Capacity,-,-,-,0.1885,0.0000,0.1930,0.2917,0.1087,0.1304,Gamay
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.4688,0.3750,0.0000,0.0,Gamay
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4714,1.9459,Gamay
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.5000,1.9998,Gamay
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.2500,0.0000,0.0,Gamay
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2525,1.0138,Gamay
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1067,0.0333,0.0025,0.0,Gamay
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Gamay
36,Emergency Infrastructure,-,-,-,0.8804,0.0000,0.5659,0.6012,0.2988,0.3913,Gamay
37,Utilities,-,-,-,0.9722,0.0000,1.5454,1.5055,1.2487,1.4916,Gamay
38,Employed Population,-,-,-,0.0256,0.0000,0.1000,0.0772,0.0174,0.0045,Gamay
39,Sanitary System,-,-,-,0.5222,0.0000,1.5152,1.0002,1.2501,1.0,Gamay
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Gamay
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Gamay
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Gamay
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0069,Gamay
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Gamay
45,Internet Capability,-,-,-,-,-,-,-,-,1.0652,Gamay
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Gamay
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Gamay
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Gamay
49,New Technology,-,-,-,-,-,-,-,-,0.0,Gamay
