,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0000,0.0738,0.0706,0.0043,0.0071,0.0010,0.0019,0.0071,0.0036,Antipas
1,Local Economy Growth,0.0000,0.2500,0.0728,0.0119,0.0177,0.0007,0.3303,0.0026,0.0,Antipas
2,Active Establishments in the Locality,-,-,-,0.1293,0.1569,0.0896,0.1057,0.1293,0.1979,Antipas
3,Safety Compliant Business,-,-,-,0.1595,0.2878,0.2152,0.1346,0.2917,0.0,Antipas
4,Employment Generation,0.0000,0.0657,0.0668,0.0510,0.0380,0.0409,0.0510,0.0557,0.0563,Antipas
5,Cost of Living,3.0651,2.6647,2.5833,1.2162,1.8519,0.4365,1.5086,0.5938,1.7356,Antipas
6,Cost of Doing Business,0.3794,3.5150,3.5922,2.1842,2.1471,2.0363,2.2540,2.2940,1.8856,Antipas
7,Financial Deepening,0.1629,0.6676,1.0190,0.6439,0.0847,0.4513,0.4343,0.3959,0.5006,Antipas
8,Productivity,0.0000,0.0014,0.0014,0.0086,0.0023,0.0003,0.0453,0.0517,0.0375,Antipas
9,Presence of Business and Professional Organizations,0.0000,0.1293,0.0833,0.0924,0.0369,0.0929,0.2178,0.1168,0.0285,Antipas
10,Compliance to National Directives,0.0000,3.3333,3.1871,2.4038,0.0000,2.4000,2.5000,2.4405,1.9286,Antipas
11,Presence of Investment Promotion Unit,0.0000,2.5000,2.5000,1.8750,0.0000,2.5000,2.5000,2.5000,1.8975,Antipas
12,Compliance to ARTA Citizens Charter,-,2.8061,2.0473,2.2250,0.0000,2.4022,2.2842,2.1365,2.0,Antipas
13,Capacity to Generate Local Resource,0.0000,1.0357,1.1946,0.9100,0.0000,0.0191,0.1262,0.0104,0.0027,Antipas
14,Capacity of Health Services,0.0000,0.1427,0.2131,0.1355,0.0000,0.1147,0.1071,0.1540,0.0061,Antipas
15,Capacity of School Services,0.0000,0.5480,0.5024,0.2064,0.0000,0.1400,0.0752,0.0507,0.0678,Antipas
16,Recognition of Performance,0.0000,0.3175,0.0000,0.2064,0.0000,0.1019,0.1010,0.0836,0.1346,Antipas
17,Getting Business Permits,-,-,1.1111,2.0929,0.0000,2.4857,2.4635,1.8150,1.5,Antipas
18,Peace and Order,0.4940,0.0904,0.1363,0.6932,0.0000,0.0156,0.0144,0.0390,0.0002,Antipas
19,Social Protection,-,-,0.3429,0.2825,0.0000,0.2701,0.2715,0.1850,0.002,Antipas
20,Road Network,0.0000,0.0005,0.0003,0.0003,0.0000,0.0290,0.0006,0.0456,0.0005,Antipas
21,Distance to Ports,0.0000,2.5908,2.3866,1.8475,0.0000,2.2028,2.2464,2.2728,1.5836,Antipas
22,Availability of Basic Utilities,0.0000,3.3333,3.0556,2.5000,0.0000,2.4560,2.4750,2.4714,0.108,Antipas
23,Transportation Vehicles,0.0000,0.0339,0.0526,0.0437,0.0000,0.0078,0.0073,0.0071,0.0109,Antipas
24,Education,0.1690,0.2156,0.0623,0.0824,0.0000,0.1384,0.1173,0.2514,0.0812,Antipas
25,Health,0.0100,0.1882,0.3597,0.4100,0.0000,0.2212,0.2080,0.2922,0.2358,Antipas
26,LGU Investment,0.0000,0.1351,0.6352,0.5937,0.0000,0.2069,0.1186,0.0154,0.0007,Antipas
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Antipas
28,Information Technology Capacity,0.0000,0.3796,0.5894,0.5682,0.0000,0.3489,0.4894,0.5909,0.0529,Antipas
29,Financial Technology Capacity,0.0000,0.0370,0.0347,0.0231,0.0000,0.0912,0.1547,0.1547,0.0776,Antipas
30,Land Use Plan,-,-,-,1.8750,0.0000,2.4359,2.4872,2.4773,1.9848,Antipas
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4737,1.9998,Antipas
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.6000,1.168,Antipas
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2555,1.0037,Antipas
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.1392,0.1005,0.0186,0.0,Antipas
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Antipas
36,Emergency Infrastructure,-,-,-,0.9553,0.0000,0.6437,0.6436,0.4091,0.5198,Antipas
37,Utilities,-,-,-,1.0065,0.0000,1.8821,1.8844,1.2959,1.5134,Antipas
38,Employed Population,-,-,-,0.1268,0.0000,0.0941,0.0905,0.1002,0.0739,Antipas
39,Sanitary System,-,-,-,1.5767,0.0000,2.0076,1.9988,1.8758,1.5007,Antipas
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1275,Antipas
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0003,Antipas
42,STEM graduates,-,-,-,-,-,-,-,-,0.0359,Antipas
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0067,Antipas
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Antipas
45,Internet Capability,-,-,-,-,-,-,-,-,1.0286,Antipas
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0011,Antipas
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Antipas
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Antipas
49,New Technology,-,-,-,-,-,-,-,-,0.0,Antipas
