,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1629,0.1870,0.0000,0.0001,0.0002,0.0197,0.0101,0.0029,Cabanglasan
1,Local Economy Growth,-,0.6906,0.0782,0.0036,0.0027,0.0016,1.1952,0.0014,0.0004,Cabanglasan
2,Active Establishments in the Locality,-,-,-,0.3971,0.0106,0.3607,0.5706,0.9256,0.2344,Cabanglasan
3,Safety Compliant Business,-,-,-,0.2546,0.7123,0.3206,0.3956,0.3747,0.3039,Cabanglasan
4,Employment Generation,-,0.6132,0.3237,0.4315,0.1394,0.1965,0.2156,0.2601,0.158,Cabanglasan
5,Cost of Living,-,3.0449,3.0833,1.4655,1.4352,1.5000,1.0938,1.9063,1.9992,Cabanglasan
6,Cost of Doing Business,-,2.8940,3.4613,2.0390,2.0718,2.0263,2.2191,2.2795,1.9219,Cabanglasan
7,Financial Deepening,-,0.0000,0.2315,0.0397,0.0126,0.0476,0.2044,0.1185,0.0848,Cabanglasan
8,Productivity,-,0.0008,0.0001,0.0000,0.0000,0.1043,0.1385,0.1742,0.1389,Cabanglasan
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0177,0.0186,0.0318,0.0016,0.0412,0.0085,Cabanglasan
10,Compliance to National Directives,-,3.3333,3.1987,0.0000,0.0000,2.4988,2.5000,2.4643,1.9231,Cabanglasan
11,Presence of Investment Promotion Unit,-,0.0000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9997,Cabanglasan
12,Compliance to ARTA Citizens Charter,-,1.4782,2.2225,2.1404,0.0000,2.3070,2.4326,2.2355,2.0,Cabanglasan
13,Capacity to Generate Local Resource,-,1.6890,0.4083,0.4376,0.0000,0.9040,0.0414,0.0227,0.026,Cabanglasan
14,Capacity of Health Services,-,0.1199,0.1782,0.1352,0.0000,0.0777,0.0585,0.0626,0.0165,Cabanglasan
15,Capacity of School Services,-,0.0876,0.4013,0.1564,0.0000,0.4419,0.0764,0.0759,0.0231,Cabanglasan
16,Recognition of Performance,-,0.0000,0.0877,0.1564,0.0000,0.0940,0.0443,0.0000,0.375,Cabanglasan
17,Getting Business Permits,-,-,1.1111,2.3165,0.0000,2.3622,2.4892,1.8654,1.5,Cabanglasan
18,Peace and Order,-,0.1446,0.0604,0.1741,0.0000,0.3456,0.4464,0.1478,0.0002,Cabanglasan
19,Social Protection,-,-,0.1436,1.5745,0.0000,0.5926,1.1042,0.2006,0.9981,Cabanglasan
20,Road Network,-,0.0002,0.0031,0.0011,0.0000,0.1480,0.0010,0.1283,0.0005,Cabanglasan
21,Distance to Ports,-,2.3656,3.1793,2.2305,0.0000,2.0921,1.8772,2.0520,1.8884,Cabanglasan
22,Availability of Basic Utilities,-,1.6667,3.3333,2.5000,0.0000,1.8254,1.8654,2.2270,0.2252,Cabanglasan
23,Transportation Vehicles,-,0.0113,0.0054,0.0344,0.0000,0.0069,0.0031,0.0056,0.0012,Cabanglasan
24,Education,-,0.2723,0.3054,0.4223,0.0000,0.1406,0.0663,0.0764,0.0891,Cabanglasan
25,Health,-,0.1067,0.0345,0.3131,0.0000,0.0551,0.0588,0.0618,0.0416,Cabanglasan
26,LGU Investment,-,0.0000,0.6573,0.1910,0.0000,0.0826,0.0766,0.1392,0.0003,Cabanglasan
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0107,0.0000,0.0,Cabanglasan
28,Information Technology Capacity,-,0.2778,0.8095,0.7440,0.0000,0.3124,0.4815,0.4348,0.087,Cabanglasan
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.1563,0.0000,0.0694,0.0455,Cabanglasan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4103,2.3857,1.9865,Cabanglasan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.5000,1.9998,Cabanglasan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2582,1.0005,Cabanglasan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2600,1.0277,Cabanglasan
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1531,0.0585,0.0022,0.0,Cabanglasan
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Cabanglasan
36,Emergency Infrastructure,-,-,-,0.9258,0.0000,0.5446,0.5077,0.3503,0.3952,Cabanglasan
37,Utilities,-,-,-,1.0009,0.0000,1.8851,1.8796,1.2674,1.5,Cabanglasan
38,Employed Population,-,-,-,0.4226,0.0000,0.2633,0.0188,0.0113,0.0034,Cabanglasan
39,Sanitary System,-,-,-,1.5371,0.0000,2.0136,1.9911,1.8751,1.5,Cabanglasan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Cabanglasan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Cabanglasan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Cabanglasan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Cabanglasan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Cabanglasan
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Cabanglasan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Cabanglasan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Cabanglasan
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Cabanglasan
49,New Technology,-,-,-,-,-,-,-,-,0.004,Cabanglasan
