,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0955,0.1283,0.0060,0.0011,0.0013,0.0018,0.0094,0.0035,Tuburan (CU)
1,Local Economy Growth,-,0.3156,0.0937,0.0042,0.0027,0.0150,0.3305,0.0053,0.0,Tuburan (CU)
2,Active Establishments in the Locality,-,-,-,0.0000,0.3000,0.2115,0.2654,0.2687,0.2948,Tuburan (CU)
3,Safety Compliant Business,-,-,-,0.1762,0.1964,0.2642,0.2535,0.1837,0.0,Tuburan (CU)
4,Employment Generation,-,0.0055,0.0244,0.0190,0.0170,0.0227,0.0203,0.0618,0.077,Tuburan (CU)
5,Cost of Living,-,2.9070,2.6667,1.0473,1.4352,0.9524,1.3793,2.3750,1.899,Tuburan (CU)
6,Cost of Doing Business,-,2.8732,2.8454,2.0040,2.1319,1.8957,2.0224,2.2158,1.8872,Tuburan (CU)
7,Financial Deepening,-,0.4834,0.4982,0.3535,0.0534,0.1466,0.1613,0.1354,0.0804,Tuburan (CU)
8,Productivity,-,0.0164,0.0021,0.0127,0.0000,0.0002,0.0170,0.0571,0.0436,Tuburan (CU)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.1247,0.0470,0.0206,1.0659,1.2500,0.0341,Tuburan (CU)
10,Compliance to National Directives,-,1.2500,3.2164,2.3077,0.0000,2.2000,2.2727,0.0000,1.9643,Tuburan (CU)
11,Presence of Investment Promotion Unit,-,0.0000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.8975,Tuburan (CU)
12,Compliance to ARTA Citizens Charter,-,1.3774,1.9234,1.8332,0.0000,1.3837,2.2433,2.0396,2.0,Tuburan (CU)
13,Capacity to Generate Local Resource,-,1.7463,1.8205,0.1332,0.0000,0.0247,0.0256,0.0077,0.0047,Tuburan (CU)
14,Capacity of Health Services,-,0.1015,0.2675,0.1755,0.0000,0.0708,0.0597,0.1075,0.0013,Tuburan (CU)
15,Capacity of School Services,-,0.1112,0.0000,0.0000,0.0000,0.2638,0.0914,0.0526,0.0201,Tuburan (CU)
16,Recognition of Performance,-,0.3175,0.0000,0.0000,0.0000,0.0893,0.0023,0.0000,0.0196,Tuburan (CU)
17,Getting Business Permits,-,-,0.0000,2.0929,0.0000,1.6001,2.4036,2.0273,1.5,Tuburan (CU)
18,Peace and Order,-,0.0355,0.0132,0.1767,0.0000,0.0371,0.0371,0.0626,0.0001,Tuburan (CU)
19,Social Protection,-,-,0.1480,0.1987,0.0000,0.4226,0.2293,0.3185,0.0,Tuburan (CU)
20,Road Network,-,0.0015,0.0010,0.0007,0.0000,0.0363,0.0024,0.0672,0.0004,Tuburan (CU)
21,Distance to Ports,-,2.2211,3.0451,2.2905,0.0000,2.3086,2.4995,2.3342,1.8677,Tuburan (CU)
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.4057,2.4063,2.2948,0.1011,Tuburan (CU)
23,Transportation Vehicles,-,0.0913,0.1366,0.0369,0.0000,0.0186,0.0289,0.0187,0.0161,Tuburan (CU)
24,Education,-,0.1695,0.0430,0.1605,0.0000,0.1218,0.0974,0.0367,0.0182,Tuburan (CU)
25,Health,-,0.0928,0.1277,0.1904,0.0000,0.0919,0.1035,0.1281,0.1323,Tuburan (CU)
26,LGU Investment,-,0.0000,0.0000,1.1810,0.0000,0.1998,0.3026,0.1850,0.0032,Tuburan (CU)
27,Accommodation Capacity,-,0.0000,0.0000,0.0031,0.0000,0.0000,0.0000,0.0000,0.0031,Tuburan (CU)
28,Information Technology Capacity,-,0.2815,0.2705,0.1421,0.0000,0.1935,0.3390,0.2727,0.0352,Tuburan (CU)
29,Financial Technology Capacity,-,0.0397,0.0710,0.0497,0.0000,0.0937,0.0916,0.1157,0.0603,Tuburan (CU)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4231,2.5000,2.4545,1.9848,Tuburan (CU)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4211,1.9998,Tuburan (CU)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2542,1.016,Tuburan (CU)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2811,1.0744,Tuburan (CU)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1520,0.1282,0.0156,0.0,Tuburan (CU)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Tuburan (CU)
36,Emergency Infrastructure,-,-,-,0.8745,0.0000,0.5836,0.5714,0.2804,0.4182,Tuburan (CU)
37,Utilities,-,-,-,0.9722,0.0000,1.8804,1.8801,1.2798,1.5139,Tuburan (CU)
38,Employed Population,-,-,-,0.1531,0.0000,0.0121,0.0153,0.0126,0.0092,Tuburan (CU)
39,Sanitary System,-,-,-,1.5750,0.0000,1.5385,1.0084,1.8755,1.5001,Tuburan (CU)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0838,Tuburan (CU)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tuburan (CU)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0219,Tuburan (CU)
