,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0261,0.1602,0.3097,0.0091,0.0141,0.0108,0.0180,0.0220,0.0307,Sagay (NO)
1,Local Economy Growth,0.9574,0.2676,0.2107,0.0499,0.1748,0.0833,0.5313,0.0418,0.0139,Sagay (NO)
2,Active Establishments in the Locality,-,-,-,0.1307,0.3927,0.1851,0.0808,0.2183,0.0,Sagay (NO)
3,Safety Compliant Business,-,-,-,0.1236,0.1232,0.1682,0.1737,0.1316,0.1065,Sagay (NO)
4,Employment Generation,0.0405,0.1724,0.3505,0.0654,0.0324,0.0826,0.1084,0.1208,0.0229,Sagay (NO)
5,Cost of Living,2.2436,2.6721,2.0000,1.0345,2.1429,0.8730,1.3732,1.0390,1.1795,Sagay (NO)
6,Cost of Doing Business,3.2823,3.6576,3.5941,1.9887,1.9484,1.9423,1.9187,1.9262,1.5139,Sagay (NO)
7,Financial Deepening,0.1259,0.3522,0.6223,0.5133,0.2778,0.1664,0.1670,0.1603,0.0745,Sagay (NO)
8,Productivity,0.0803,0.2332,0.1724,0.0126,0.0731,0.0579,0.0998,0.0941,0.0278,Sagay (NO)
9,Presence of Business and Professional Organizations,0.1510,0.1948,0.0892,0.0041,0.0045,0.0043,0.0011,0.0032,0.0,Sagay (NO)
10,Compliance to National Directives,3.3333,3.3333,2.2222,1.2500,2.4306,2.4306,2.5000,2.4265,1.6429,Sagay (NO)
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.6509,Sagay (NO)
12,Compliance to ARTA Citizens Charter,-,2.9212,1.7782,2.3772,2.3119,2.3314,2.3348,2.2570,2.0,Sagay (NO)
13,Capacity to Generate Local Resource,0.5499,0.6465,1.4399,0.9900,0.1150,0.1679,0.0286,0.0346,0.0346,Sagay (NO)
14,Capacity of Health Services,0.1549,0.1566,0.1830,0.0860,0.1378,0.0921,0.0811,0.0744,0.098,Sagay (NO)
15,Capacity of School Services,0.9160,1.7524,0.1517,0.5573,0.3616,0.1246,0.2031,0.0799,0.2142,Sagay (NO)
16,Recognition of Performance,1.1746,1.4109,0.1852,0.5573,0.1970,0.1265,0.0091,0.0000,0.0,Sagay (NO)
17,Getting Business Permits,-,-,2.8510,2.2040,2.2504,2.3049,2.1522,2.4026,2.0,Sagay (NO)
18,Peace and Order,0.1882,0.0770,0.1355,0.1770,0.0411,0.0381,0.0616,0.0054,0.0,Sagay (NO)
19,Social Protection,-,-,0.3952,0.3259,0.7253,0.3109,0.1057,0.0947,0.8076,Sagay (NO)
20,Road Network,0.0500,0.0006,0.3734,0.0073,0.2558,0.1811,0.0720,0.1156,2.0,Sagay (NO)
21,Distance to Ports,2.4630,2.5815,2.9847,2.1516,2.1293,2.0901,2.1259,2.1662,1.7462,Sagay (NO)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.5000,2.2491,2.1858,2.1970,1.5235,Sagay (NO)
