,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1169,0.1251,0.1143,0.0000,0.0064,0.0026,0.0036,0.0078,0.0044,Sibalom
1,Local Economy Growth,0.9306,0.4887,0.0689,0.0000,0.0000,0.0022,0.3302,0.0020,0.0,Sibalom
2,Active Establishments in the Locality,-,-,-,0.0000,0.1624,0.0822,0.1290,0.1423,0.1147,Sibalom
3,Safety Compliant Business,-,-,-,0.0000,0.1661,0.1151,0.1060,0.0972,0.0,Sibalom
4,Employment Generation,0.4941,0.1962,0.1722,0.0000,0.0414,0.0644,0.0476,0.0612,0.0423,Sibalom
5,Cost of Living,1.7720,1.8411,1.5000,1.7230,2.2222,1.1508,1.6379,1.5000,1.8365,Sibalom
6,Cost of Doing Business,0.7094,2.7718,3.1786,1.6792,2.1846,2.0411,2.2367,1.7271,1.7661,Sibalom
7,Financial Deepening,0.6750,0.9899,0.9511,0.5303,0.0479,0.1244,0.1198,0.0653,0.1141,Sibalom
8,Productivity,0.0069,0.0017,0.0008,0.0000,0.0021,0.0003,0.0302,0.0437,0.0263,Sibalom
9,Presence of Business and Professional Organizations,0.0022,0.0048,0.1636,0.1139,0.0000,0.0000,0.0000,0.0000,0.0,Sibalom
10,Compliance to National Directives,2.6667,3.3333,3.2164,0.0000,0.0000,2.4500,2.4621,2.3214,0.0,Sibalom
11,Presence of Investment Promotion Unit,0.0000,0.0000,2.5000,0.0000,0.0000,2.5000,2.5000,1.8750,0.0,Sibalom
12,Compliance to ARTA Citizens Charter,-,2.7537,1.6723,1.7789,0.0000,2.3390,2.4216,1.8695,0.0,Sibalom
13,Capacity to Generate Local Resource,0.8798,0.9413,0.1975,0.0000,0.0000,0.0497,0.0530,0.0084,0.0042,Sibalom
14,Capacity of Health Services,0.0586,0.2263,0.1962,0.1092,0.0000,0.0822,0.0793,0.0370,0.0,Sibalom
15,Capacity of School Services,0.0000,0.0000,0.2804,0.0000,0.0000,0.2089,0.0694,0.0000,0.0,Sibalom
16,Recognition of Performance,0.4762,0.0000,0.0505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Sibalom
17,Getting Business Permits,-,-,0.0000,1.1305,0.0000,1.5760,2.0758,1.1245,2.0,Sibalom
18,Peace and Order,0.3911,0.0428,0.0378,0.0000,0.0000,0.0407,0.0407,0.0437,0.0577,Sibalom
19,Social Protection,-,-,0.7958,0.0000,0.0000,0.0033,0.0050,0.0000,0.0,Sibalom
20,Road Network,0.0000,0.0000,0.0010,0.0007,0.0000,0.0369,0.0008,0.0455,0.0001,Sibalom
21,Distance to Ports,2.9715,2.9627,2.1198,1.5994,0.0000,1.4961,1.6667,2.3445,1.3103,Sibalom
22,Availability of Basic Utilities,0.0000,3.3333,3.3333,0.0000,0.0000,1.2565,2.4563,1.7771,0.0035,Sibalom
23,Transportation Vehicles,0.0293,0.0424,0.1111,0.0634,0.0000,0.0089,0.0084,0.0012,0.0,Sibalom
24,Education,0.0000,0.0595,0.0647,0.0682,0.0000,0.0845,0.0593,0.0697,0.0633,Sibalom
25,Health,0.1691,0.2639,0.4788,0.2721,0.0000,0.0716,0.0824,0.0873,0.0833,Sibalom
26,LGU Investment,0.8873,0.6653,0.5902,0.0000,0.0000,0.2700,0.1494,0.0000,0.0,Sibalom
27,Accommodation Capacity,0.0000,0.0000,0.0225,0.0024,0.0000,0.0023,0.0014,0.0068,0.0,Sibalom
28,Information Technology Capacity,0.5858,0.5958,0.8116,0.4394,0.0000,0.1980,0.2860,0.0909,0.0,Sibalom
29,Financial Technology Capacity,0.0616,0.2328,0.1419,0.0995,0.0000,0.1583,0.1502,0.1262,0.0,Sibalom
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4744,2.4744,1.9318,1.9394,Sibalom
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.4537,2.4537,2.4737,1.998,Sibalom
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.5000,2.5000,0.0000,1.0,Sibalom
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,0.0128,0.0,Sibalom
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1669,0.1149,0.0000,0.0,Sibalom
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,0.0000,2.0,Sibalom
36,Emergency Infrastructure,-,-,-,0.8333,0.0000,0.4556,0.4524,0.0147,0.3482,Sibalom
37,Utilities,-,-,-,0.9722,0.0000,1.8772,1.8775,1.2488,0.5,Sibalom
38,Employed Population,-,-,-,0.0000,0.0000,0.0067,0.0064,0.0000,0.0,Sibalom
39,Sanitary System,-,-,-,1.0000,0.0000,2.0325,2.0009,1.8750,1.5,Sibalom
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,Sibalom
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sibalom
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Sibalom
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.1147,Sibalom
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Sibalom
45,Internet Capability,-,-,-,-,-,-,-,-,1.0,Sibalom
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Sibalom
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sibalom
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Sibalom
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sibalom
