,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0680,0.0003,0.0022,0.0026,0.0040,0.0040,0.0009,Sulat
1,Local Economy Growth,-,-,0.0846,0.0039,0.0029,0.0011,1.0260,0.0015,0.0006,Sulat
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.1053,0.1204,0.2269,0.2593,Sulat
3,Safety Compliant Business,-,-,-,0.0940,0.0434,0.1536,0.1547,0.3813,0.3327,Sulat
4,Employment Generation,-,-,0.0632,0.1137,0.0444,0.0801,0.0617,0.1867,0.3062,Sulat
5,Cost of Living,-,-,2.5833,1.5517,1.8981,1.2500,1.4583,2.0938,1.9991,Sulat
6,Cost of Doing Business,-,-,2.3445,2.0516,1.6371,2.0751,2.2508,0.8229,1.7433,Sulat
7,Financial Deepening,-,-,0.8488,0.1323,0.0000,0.1492,0.1499,0.1349,0.0325,Sulat
8,Productivity,-,-,0.0094,0.0005,0.0028,0.0536,0.0451,0.1412,0.1799,Sulat
9,Presence of Business and Professional Organizations,-,-,0.0521,0.0030,0.0000,0.0047,0.0078,0.0137,0.0,Sulat
10,Compliance to National Directives,-,-,3.1650,2.3684,0.0000,2.4988,2.4286,2.3571,1.8077,Sulat
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,1.8750,1.8750,0.0000,1.9984,Sulat
12,Compliance to ARTA Citizens Charter,-,-,1.5427,2.2120,0.0000,2.3740,2.4974,2.0143,2.0,Sulat
13,Capacity to Generate Local Resource,-,-,1.1745,0.1026,0.0000,0.0066,0.0035,0.0074,0.0068,Sulat
14,Capacity of Health Services,-,-,0.0913,0.1047,0.0000,0.0187,0.0164,0.0098,0.032,Sulat
15,Capacity of School Services,-,-,0.4309,0.1297,0.0000,0.2080,0.0296,0.0000,0.0154,Sulat
16,Recognition of Performance,-,-,0.4135,0.1297,0.0000,0.2921,0.0873,0.2773,0.3324,Sulat
17,Getting Business Permits,-,-,0.0000,1.4539,0.0000,1.5358,1.5933,2.4905,2.0,Sulat
18,Peace and Order,-,-,0.2779,0.3447,0.0000,0.1728,0.2679,0.0000,0.0003,Sulat
19,Social Protection,-,-,0.0184,0.1756,0.0000,0.4207,0.3013,0.0000,0.0,Sulat
20,Road Network,-,-,0.0007,0.0003,0.0000,0.0938,0.0002,0.0750,0.0001,Sulat
21,Distance to Ports,-,-,2.9010,1.6403,0.0000,2.2476,2.0937,1.9861,1.9721,Sulat
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.4875,2.2375,0.6250,0.1928,Sulat
23,Transportation Vehicles,-,-,0.0367,0.0612,0.0000,0.0054,0.0343,0.0773,0.0122,Sulat
24,Education,-,-,0.1792,0.1075,0.0000,0.0266,0.0243,0.0129,0.0436,Sulat
25,Health,-,-,0.3062,0.0247,0.0000,0.0372,0.0207,0.0121,0.0485,Sulat
26,LGU Investment,-,-,0.0000,0.1674,0.0000,0.0461,0.0336,0.0831,0.0002,Sulat
27,Accommodation Capacity,-,-,0.1233,0.0148,0.0000,0.0512,0.0369,0.0000,0.0261,Sulat
28,Information Technology Capacity,-,-,0.6138,0.3770,0.0000,0.2097,0.0000,0.1087,0.087,Sulat
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.2106,0.0000,0.0694,0.0455,Sulat
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4872,2.0000,1.8784,Sulat
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.0000,1.9998,Sulat
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.2500,1.2500,1.0015,Sulat
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2500,1.0435,Sulat
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0917,0.0267,0.0025,0.0,Sulat
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Sulat
36,Emergency Infrastructure,-,-,-,0.8576,0.0000,0.4814,0.4877,0.2882,0.3691,Sulat
37,Utilities,-,-,-,0.9763,0.0000,1.8741,1.8644,0.9989,1.4994,Sulat
38,Employed Population,-,-,-,0.0206,0.0000,0.0024,0.0019,0.0157,0.0056,Sulat
39,Sanitary System,-,-,-,1.0444,0.0000,1.0303,1.0004,1.2500,1.0,Sulat
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0267,Sulat
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sulat
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Sulat
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Sulat
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Sulat
45,Internet Capability,-,-,-,-,-,-,-,-,0.0435,Sulat
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Sulat
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sulat
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Sulat
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sulat
