,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0019,0.0008,Madamba
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0005,Madamba
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.0107,0.0092,Madamba
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0049,0.0032,Madamba
4,Employment Generation,-,-,-,-,-,-,-,0.0115,0.0087,Madamba
5,Cost of Living,-,-,-,-,-,-,-,1.6250,1.9993,Madamba
6,Cost of Doing Business,-,-,-,-,-,-,-,2.4597,1.9156,Madamba
7,Financial Deepening,-,-,-,-,-,-,-,0.0000,0.0,Madamba
8,Productivity,-,-,-,-,-,-,-,0.0080,0.0009,Madamba
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0000,0.019,Madamba
10,Compliance to National Directives,-,-,-,-,-,-,-,2.4286,1.9615,Madamba
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,2.5000,1.9994,Madamba
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,2.1626,2.0,Madamba
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0014,0.0015,Madamba
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0289,0.0141,Madamba
15,Capacity of School Services,-,-,-,-,-,-,-,0.0052,0.0,Madamba
16,Recognition of Performance,-,-,-,-,-,-,-,0.0000,0.1,Madamba
17,Getting Business Permits,-,-,-,-,-,-,-,2.1733,2.0,Madamba
18,Peace and Order,-,-,-,-,-,-,-,0.1047,0.0003,Madamba
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.0,Madamba
20,Road Network,-,-,-,-,-,-,-,0.3160,0.0001,Madamba
21,Distance to Ports,-,-,-,-,-,-,-,0.0000,0.0,Madamba
22,Availability of Basic Utilities,-,-,-,-,-,-,-,1.9271,0.174,Madamba
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0071,0.0019,Madamba
24,Education,-,-,-,-,-,-,-,0.0096,0.0176,Madamba
25,Health,-,-,-,-,-,-,-,0.0093,0.0051,Madamba
26,LGU Investment,-,-,-,-,-,-,-,0.0845,0.0001,Madamba
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Madamba
28,Information Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Madamba
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Madamba
30,Land Use Plan,-,-,-,-,-,-,-,0.5000,1.9865,Madamba
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.5000,1.9998,Madamba
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2582,1.0005,Madamba
33,Early Warning System,-,-,-,-,-,-,-,1.2550,1.004,Madamba
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0025,0.0,Madamba
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Madamba
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2173,0.3387,Madamba
37,Utilities,-,-,-,-,-,-,-,1.2617,1.4994,Madamba
38,Employed Population,-,-,-,-,-,-,-,0.0061,0.0034,Madamba
39,Sanitary System,-,-,-,-,-,-,-,1.8750,1.5,Madamba
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Madamba
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Madamba
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Madamba
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Madamba
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Madamba
45,Internet Capability,-,-,-,-,-,-,-,-,0.0217,Madamba
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Madamba
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Madamba
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Madamba
49,New Technology,-,-,-,-,-,-,-,-,0.0,Madamba
