,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0000,0.1210,0.0057,0.1313,0.0000,-,1.2883,1.0247,General Luna  (SN)
1,Local Economy Growth,-,0.0000,0.0000,0.0004,0.0096,0.0000,-,0.0119,0.0,General Luna  (SN)
2,Active Establishments in the Locality,-,-,-,0.1630,0.0017,0.1091,-,1.3215,0.7211,General Luna  (SN)
3,Safety Compliant Business,-,-,-,0.0248,0.0284,0.0332,-,0.5647,0.5402,General Luna  (SN)
4,Employment Generation,-,0.0000,0.0632,0.1715,0.1007,0.1978,-,1.6456,1.2776,General Luna  (SN)
5,Cost of Living,-,3.6325,2.3333,1.0776,1.4352,1.7500,-,1.6563,0.9737,General Luna  (SN)
6,Cost of Doing Business,-,1.3618,3.0518,1.6738,1.4899,0.5071,-,2.3335,1.2623,General Luna  (SN)
7,Financial Deepening,-,0.1412,0.3086,0.0529,0.0210,0.0562,-,0.6088,0.2963,General Luna  (SN)
8,Productivity,-,0.0000,0.2293,0.0012,0.0186,0.1201,-,1.2883,1.0247,General Luna  (SN)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0011,0.0093,-,0.0272,0.0264,General Luna  (SN)
10,Compliance to National Directives,-,0.0000,2.9428,2.3684,0.0000,2.4981,-,2.4405,1.9091,General Luna  (SN)
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,0.0000,-,0.0000,0.0,General Luna  (SN)
12,Compliance to ARTA Citizens Charter,-,0.0000,1.8972,2.0583,0.0000,1.2292,-,2.3073,2.0,General Luna  (SN)
13,Capacity to Generate Local Resource,-,1.5277,0.0000,0.8766,0.0000,0.1131,-,0.0861,0.04,General Luna  (SN)
14,Capacity of Health Services,-,0.0000,0.0761,0.0930,0.0000,0.0141,-,0.3584,0.0002,General Luna  (SN)
15,Capacity of School Services,-,0.1818,0.2188,0.0807,0.0000,0.1934,-,0.1326,0.016,General Luna  (SN)
16,Recognition of Performance,-,0.0000,0.0000,0.0807,0.0000,0.0000,-,0.8085,0.2083,General Luna  (SN)
17,Getting Business Permits,-,-,0.0000,1.2431,0.0000,1.5846,-,1.8056,1.0,General Luna  (SN)
18,Peace and Order,-,0.3206,0.2983,0.4651,0.0000,0.1843,-,0.3750,0.0001,General Luna  (SN)
19,Social Protection,-,-,0.0468,0.2735,0.0000,0.4266,-,0.5977,0.1582,General Luna  (SN)
20,Road Network,-,0.0003,0.0037,0.0000,0.0000,0.0314,-,0.0140,0.0,General Luna  (SN)
21,Distance to Ports,-,2.9349,3.1324,2.3958,0.0000,2.3094,-,2.3624,1.8585,General Luna  (SN)
22,Availability of Basic Utilities,-,1.6667,3.3181,2.5000,0.0000,1.5835,-,2.3438,0.4234,General Luna  (SN)
23,Transportation Vehicles,-,0.0000,0.0047,0.0362,0.0000,0.0021,-,0.1563,0.1535,General Luna  (SN)
24,Education,-,0.1049,0.1365,0.0888,0.0000,0.0085,-,0.2044,0.13,General Luna  (SN)
25,Health,-,0.0000,0.0600,0.1193,0.0000,0.0000,-,0.6421,0.3777,General Luna  (SN)
26,LGU Investment,-,0.0000,0.3852,0.0113,0.0000,0.0534,-,0.2406,0.0014,General Luna  (SN)
27,Accommodation Capacity,-,0.0667,0.0000,0.1161,0.0000,0.4233,-,1.7255,0.7499,General Luna  (SN)
28,Information Technology Capacity,-,0.0000,1.2804,0.2976,0.0000,0.0000,-,1.0714,0.875,General Luna  (SN)
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.1563,-,2.5000,1.0,General Luna  (SN)
30,Land Use Plan,-,-,-,2.5000,0.0000,0.4359,-,2.5000,0.9861,General Luna  (SN)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,0.0000,-,2.1190,1.9995,General Luna  (SN)
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,0.0000,-,1.2500,1.016,General Luna  (SN)
33,Early Warning System,-,-,-,2.5000,0.0000,0.0000,-,1.3542,1.053,General Luna  (SN)
34,Budget for DRRMP,-,-,-,0.0019,0.0000,0.0988,-,0.0056,0.0022,General Luna  (SN)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,-,2.5000,2.0,General Luna  (SN)
36,Emergency Infrastructure,-,-,-,0.8586,0.0000,0.4450,-,0.3168,0.4664,General Luna  (SN)
37,Utilities,-,-,-,0.7472,0.0000,0.9356,-,1.2889,1.4977,General Luna  (SN)
38,Employed Population,-,-,-,0.2207,0.0000,0.0000,-,0.0755,0.2417,General Luna  (SN)
39,Sanitary System,-,-,-,0.2500,0.0000,1.6705,-,1.8795,1.0001,General Luna  (SN)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,General Luna  (SN)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,General Luna  (SN)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,General Luna  (SN)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0333,General Luna  (SN)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,General Luna  (SN)
45,Internet Capability,-,-,-,-,-,-,-,-,1.14,General Luna  (SN)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.2274,General Luna  (SN)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,General Luna  (SN)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,General Luna  (SN)
49,New Technology,-,-,-,-,-,-,-,-,0.0,General Luna  (SN)
