,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0506,0.5693,0.4441,0.0194,0.0362,0.0424,0.0344,0.0371,0.0849,Dipolog
1,Local Economy Growth,1.1196,0.2999,0.2386,0.0465,0.1249,0.1743,0.5903,0.0390,0.0152,Dipolog
2,Active Establishments in the Locality,-,-,-,0.2581,0.7503,0.0000,0.3355,0.8061,0.5906,Dipolog
3,Safety Compliant Business,-,-,-,0.5056,0.4919,0.5525,0.6058,0.6082,0.42,Dipolog
4,Employment Generation,0.1444,0.5692,1.2388,0.2300,0.1248,0.2937,0.4181,0.7319,0.0756,Dipolog
5,Cost of Living,1.7308,2.5815,2.9167,0.6897,0.8163,1.0317,2.3239,2.3701,0.0,Dipolog
6,Cost of Doing Business,3.1231,3.3771,3.5470,2.1134,1.8708,1.9121,1.6617,2.1447,1.5186,Dipolog
7,Financial Deepening,0.3800,1.0753,2.5703,1.8333,1.1484,0.6795,0.6178,0.6788,0.3041,Dipolog
8,Productivity,0.0497,0.1107,0.0971,0.0068,0.0542,0.2085,0.3042,0.3353,0.075,Dipolog
9,Presence of Business and Professional Organizations,0.0151,0.0749,0.9174,0.0624,0.0343,0.0260,0.0301,0.0185,0.012,Dipolog
10,Compliance to National Directives,3.3333,3.3333,3.2026,2.2917,2.2222,2.4306,2.4219,2.3529,1.7143,Dipolog
11,Presence of Investment Promotion Unit,0.0000,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.8096,Dipolog
12,Compliance to ARTA Citizens Charter,-,2.3751,2.2700,1.8768,1.9879,1.8665,2.0117,1.7091,2.0,Dipolog
13,Capacity to Generate Local Resource,0.0000,0.2210,0.2757,0.2094,1.3676,0.2274,0.1390,0.0570,0.0982,Dipolog
14,Capacity of Health Services,0.0373,0.3185,0.8589,0.5140,0.5502,0.3417,0.2442,0.2388,0.2173,Dipolog
15,Capacity of School Services,1.0373,0.7585,0.2956,0.5656,0.3934,0.3183,0.3693,0.2897,0.2304,Dipolog
16,Recognition of Performance,0.2381,0.4109,0.7011,0.5656,1.7092,1.2287,0.9230,0.0937,0.3408,Dipolog
17,Getting Business Permits,-,-,1.9245,1.4098,1.1508,2.1451,2.1267,2.3921,2.0,Dipolog
18,Peace and Order,2.3071,0.5502,1.0366,0.5467,0.1644,0.1280,0.1848,0.0605,0.1594,Dipolog
19,Social Protection,-,-,0.1829,0.3092,0.7138,0.4501,0.2565,0.2311,0.682,Dipolog
20,Road Network,0.0304,0.0001,0.3760,0.0080,0.2986,0.1344,0.1097,0.0602,0.0076,Dipolog
21,Distance to Ports,3.2740,3.2850,3.3043,2.4630,2.4258,2.4288,2.4526,2.4619,1.9717,Dipolog
22,Availability of Basic Utilities,1.6667,3.3333,3.3333,2.5000,2.5000,2.4395,2.4169,2.4227,1.4859,Dipolog
23,Transportation Vehicles,0.1604,0.2558,0.1404,0.1354,0.0939,0.0949,0.0772,0.0402,0.0428,Dipolog
24,Education,0.2661,0.8090,0.4970,0.4868,0.4865,0.4949,0.2848,0.3675,0.3685,Dipolog
25,Health,0.0567,0.2967,0.4543,0.5456,0.4872,0.3126,0.3089,0.3020,0.1614,Dipolog
26,LGU Investment,0.7222,1.1834,3.1675,0.8107,0.9828,0.6597,0.2542,0.0773,0.0023,Dipolog
27,Accommodation Capacity,0.0291,0.2557,0.5372,0.3181,0.3978,0.3804,0.3069,0.5126,0.1852,Dipolog
28,Information Technology Capacity,0.8376,0.7099,1.4310,0.8110,0.9251,0.4415,0.5292,0.4167,0.015,Dipolog
29,Financial Technology Capacity,0.0961,0.4873,0.5060,0.3936,0.4021,0.3996,0.5208,0.2512,0.0989,Dipolog
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4998,2.4773,2.4600,1.9048,Dipolog
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.0833,2.4405,2.3571,1.7778,Dipolog
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,1.2500,2.5000,1.2568,1.0146,Dipolog
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2589,1.013,Dipolog
34,Budget for DRRMP,-,-,-,0.0345,0.1866,0.5203,0.2715,0.1131,0.0755,Dipolog
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Dipolog
36,Emergency Infrastructure,-,-,-,0.9001,0.8805,0.3124,0.5059,0.2946,0.3978,Dipolog
37,Utilities,-,-,-,0.9783,1.6569,1.8655,1.8651,1.2494,1.4985,Dipolog
38,Employed Population,-,-,-,0.5126,0.0102,0.0068,0.0009,0.0013,0.0043,Dipolog
39,Sanitary System,-,-,-,1.0562,1.6663,1.5341,2.0197,1.9172,1.5107,Dipolog
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1282,Dipolog
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0369,Dipolog
42,STEM graduates,-,-,-,-,-,-,-,-,0.0683,Dipolog
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0229,Dipolog
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Dipolog
45,Internet Capability,-,-,-,-,-,-,-,-,1.0029,Dipolog
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Dipolog
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Dipolog
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Dipolog
49,New Technology,-,-,-,-,-,-,-,-,0.0,Dipolog
