,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0926,0.1235,0.0039,0.0189,0.0396,0.1005,0.0553,0.0374,Libertad (MO)
1,Local Economy Growth,-,0.2957,0.1151,0.0054,0.0046,0.0012,0.0322,0.0077,0.0,Libertad (MO)
2,Active Establishments in the Locality,-,-,-,0.0344,0.0024,0.1289,0.3415,0.5024,0.5073,Libertad (MO)
3,Safety Compliant Business,-,-,-,0.1336,0.0999,0.1999,0.2887,0.3257,0.2955,Libertad (MO)
4,Employment Generation,-,0.5165,0.1482,0.1323,0.0435,0.0865,0.4480,0.1952,0.2616,Libertad (MO)
5,Cost of Living,-,2.8312,2.2500,1.0776,1.1574,1.5000,0.4918,1.8750,1.3421,Libertad (MO)
6,Cost of Doing Business,-,3.0579,3.5028,2.0680,2.0670,2.0075,2.1008,2.2634,1.6483,Libertad (MO)
7,Financial Deepening,-,0.2119,0.4630,2.0503,0.0168,0.0476,0.1377,0.2356,0.1491,Libertad (MO)
8,Productivity,-,0.1370,0.0807,0.0084,0.0501,0.1035,0.3859,0.1660,0.2069,Libertad (MO)
9,Presence of Business and Professional Organizations,-,0.0071,0.0391,0.0177,0.0000,0.0000,0.0055,0.0051,0.0,Libertad (MO)
10,Compliance to National Directives,-,3.3333,3.1313,2.3684,0.0000,2.4981,2.3958,2.2024,1.7273,Libertad (MO)
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,1.8750,1.8750,1.8750,0.0,Libertad (MO)
12,Compliance to ARTA Citizens Charter,-,2.5204,1.4338,2.0950,0.0000,2.3612,2.3957,2.1877,2.0,Libertad (MO)
13,Capacity to Generate Local Resource,-,1.9835,0.1041,0.7078,0.0000,0.0486,0.1771,0.0110,0.0166,Libertad (MO)
14,Capacity of Health Services,-,0.1030,0.0989,0.0756,0.0000,0.0336,0.1383,0.0869,0.0001,Libertad (MO)
15,Capacity of School Services,-,0.1435,0.2320,0.0796,0.0000,0.1912,0.0937,0.0316,0.016,Libertad (MO)
16,Recognition of Performance,-,0.4167,0.3258,0.0796,0.0000,0.0000,0.0000,0.0000,0.0833,Libertad (MO)
17,Getting Business Permits,-,-,1.1111,1.3625,0.0000,2.4147,2.4621,2.4625,2.0,Libertad (MO)
18,Peace and Order,-,0.3836,0.3754,0.4313,0.0000,0.1959,0.5044,0.2500,0.0001,Libertad (MO)
19,Social Protection,-,-,0.0425,0.5611,0.0000,0.2339,0.1598,0.7521,0.1761,Libertad (MO)
20,Road Network,-,0.0006,0.0103,2.5000,0.0000,0.0116,0.0075,0.0117,0.0,Libertad (MO)
21,Distance to Ports,-,3.1388,3.2268,2.4174,0.0000,2.3577,2.3768,2.2400,1.7249,Libertad (MO)
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,1.7500,2.3046,1.9000,0.2706,Libertad (MO)
23,Transportation Vehicles,-,0.2628,0.1433,0.0531,0.0000,0.0031,0.0073,0.0270,0.0371,Libertad (MO)
24,Education,-,0.0380,0.0744,0.0932,0.0000,0.0303,0.1603,0.1033,0.0671,Libertad (MO)
25,Health,-,0.2277,0.2296,0.1426,0.0000,0.0613,0.0280,0.1262,0.1618,Libertad (MO)
26,LGU Investment,-,0.5983,0.2506,0.0000,0.0000,0.0387,0.1461,0.2133,0.0019,Libertad (MO)
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0040,0.0454,0.0343,0.0524,Libertad (MO)
28,Information Technology Capacity,-,1.0321,1.0688,0.7837,0.0000,0.3388,1.2917,0.5357,0.5,Libertad (MO)
29,Financial Technology Capacity,-,0.0000,0.0000,0.1563,0.0000,0.0543,0.2500,0.0735,0.0476,Libertad (MO)
30,Land Use Plan,-,-,-,1.8750,0.0000,2.3846,2.5000,2.5000,1.9722,Libertad (MO)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.3333,2.4048,1.9998,Libertad (MO)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2719,1.0213,Libertad (MO)
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.3068,1.053,Libertad (MO)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0688,0.1536,0.0039,0.0017,Libertad (MO)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Libertad (MO)
36,Emergency Infrastructure,-,-,-,0.8498,0.0000,0.4285,0.4434,0.2326,0.3536,Libertad (MO)
37,Utilities,-,-,-,0.7043,0.0000,1.8817,1.9520,1.3308,1.505,Libertad (MO)
38,Employed Population,-,-,-,0.0770,0.0000,0.0853,0.2372,0.2014,0.1813,Libertad (MO)
39,Sanitary System,-,-,-,0.0333,0.0000,2.0190,2.0006,1.8783,1.5001,Libertad (MO)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Libertad (MO)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0061,Libertad (MO)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Libertad (MO)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Libertad (MO)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Libertad (MO)
45,Internet Capability,-,-,-,-,-,-,-,-,0.08,Libertad (MO)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,1.0203,Libertad (MO)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Libertad (MO)
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Libertad (MO)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Libertad (MO)
