,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0000,0.0000,0.0003,0.0000,0.0004,0.0134,0.0261,0.0247,San Fernando (MS)
1,Local Economy Growth,-,0.0000,0.0000,0.0000,0.0000,0.0013,0.0221,0.0289,0.0000,San Fernando (MS)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.0001,0.0764,0.2757,-,San Fernando (MS)
3,Safety Compliant Business,-,-,-,0.0893,0.0000,0.0779,0.1960,0.3820,0.1060,San Fernando (MS)
4,Employment Generation,-,0.0000,0.0000,0.1561,0.0000,0.0828,0.3054,1.3876,0.1282,San Fernando (MS)
5,Cost of Living,-,3.3654,3.4167,1.9828,0.6481,1.0000,1.4344,1.4375,0.2368,San Fernando (MS)
6,Cost of Doing Business,-,0.3701,0.3452,1.3767,1.2407,1.0552,1.9005,2.1216,0.9401,San Fernando (MS)
7,Financial Deepening,-,0.0000,0.0000,0.2249,0.0671,0.0597,0.5933,0.4899,0.2149,San Fernando (MS)
8,Productivity,-,0.0000,0.0000,0.0001,0.0000,0.0618,0.2300,0.8887,0.0356,San Fernando (MS)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,San Fernando (MS)
10,Compliance to National Directives,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,San Fernando (MS)
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,0.6250,0.6250,2.5000,0.0000,San Fernando (MS)
12,Compliance to ARTA Citizens Charter,-,0.0000,0.0000,2.2518,0.0000,2.3738,2.3957,2.0627,2.0000,San Fernando (MS)
13,Capacity to Generate Local Resource,-,0.0000,0.0000,1.1651,0.0000,0.0000,0.0655,0.0096,0.0548,San Fernando (MS)
14,Capacity of Health Services,-,0.0000,0.0000,0.1410,0.0000,0.0344,0.1629,0.0718,0.0001,San Fernando (MS)
15,Capacity of School Services,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.1962,0.0668,0.0120,San Fernando (MS)
16,Recognition of Performance,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0833,0.0000,0.0000,San Fernando (MS)
17,Getting Business Permits,-,-,0.0000,1.5427,0.0000,1.4923,1.4375,1.5448,0.5000,San Fernando (MS)
18,Peace and Order,-,0.0000,0.0000,0.2172,0.0000,0.2189,0.6140,0.3125,0.0001,San Fernando (MS)
19,Social Protection,-,-,0.0000,0.0000,0.0000,0.4639,0.1535,0.7028,0.0000,San Fernando (MS)
20,Road Network,-,0.0000,0.0000,0.0000,0.0000,0.1587,0.0148,0.5283,0.0000,San Fernando (MS)
21,Distance to Ports,-,1.1063,1.1087,1.6648,0.0000,0.0000,0.0000,2.5000,2.0001,San Fernando (MS)
22,Availability of Basic Utilities,-,0.0000,0.0000,2.5000,0.0000,1.6750,1.2063,1.5938,0.3894,San Fernando (MS)
23,Transportation Vehicles,-,0.0000,0.0000,0.0028,0.0000,0.0004,0.0008,0.0000,0.0223,San Fernando (MS)
24,Education,-,0.0000,0.0000,0.0446,0.0000,0.0218,0.1323,0.0850,0.0644,San Fernando (MS)
25,Health,-,0.0000,0.0000,0.1228,0.0000,0.0691,0.6660,0.1202,0.1333,San Fernando (MS)
26,LGU Investment,-,0.0000,0.0000,0.0000,0.0000,0.0461,0.2103,0.3499,0.0014,San Fernando (MS)
27,Accommodation Capacity,-,0.0000,0.0000,0.0109,0.0000,0.0151,0.0722,0.0000,0.0058,San Fernando (MS)
28,Information Technology Capacity,-,0.0000,0.0000,0.3770,0.0000,0.0000,0.1667,0.3571,0.2500,San Fernando (MS)
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0476,San Fernando (MS)
30,Land Use Plan,-,-,-,1.2500,0.0000,1.5000,1.5000,2.5000,1.9861,San Fernando (MS)
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.0833,2.0833,2.4762,1.9998,San Fernando (MS)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,1.2500,1.2500,1.0106,San Fernando (MS)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2689,1.0152,San Fernando (MS)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0461,0.2661,0.0042,0.0016,San Fernando (MS)
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0000,San Fernando (MS)
36,Emergency Infrastructure,-,-,-,0.8565,0.0000,0.0328,0.6076,0.0377,0.3875,San Fernando (MS)
37,Utilities,-,-,-,0.9778,0.0000,1.8728,1.8719,0.7775,0.7330,San Fernando (MS)
38,Employed Population,-,-,-,0.0313,0.0000,0.0061,0.0237,0.0352,0.0081,San Fernando (MS)
39,Sanitary System,-,-,-,0.6667,0.0000,1.5288,2.0017,0.6281,1.0001,San Fernando (MS)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0000,San Fernando (MS)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0000,San Fernando (MS)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0000,San Fernando (MS)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0000,San Fernando (MS)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0000,San Fernando (MS)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0400,San Fernando (MS)
