,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0000,0.0,Amai Manabilang
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.001,Amai Manabilang
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.1143,0.1558,Amai Manabilang
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0000,0.0093,Amai Manabilang
4,Employment Generation,-,-,-,-,-,-,-,0.1505,0.7629,Amai Manabilang
5,Cost of Living,-,-,-,-,-,-,-,1.6250,1.9993,Amai Manabilang
6,Cost of Doing Business,-,-,-,-,-,-,-,2.4331,1.9166,Amai Manabilang
7,Financial Deepening,-,-,-,-,-,-,-,0.0234,0.0153,Amai Manabilang
8,Productivity,-,-,-,-,-,-,-,0.1434,0.2662,Amai Manabilang
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0000,0.0021,Amai Manabilang
10,Compliance to National Directives,-,-,-,-,-,-,-,2.4643,1.9615,Amai Manabilang
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,2.5000,1.9994,Amai Manabilang
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,2.3121,2.0,Amai Manabilang
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0166,0.029,Amai Manabilang
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0187,0.0174,Amai Manabilang
15,Capacity of School Services,-,-,-,-,-,-,-,0.0297,0.0077,Amai Manabilang
16,Recognition of Performance,-,-,-,-,-,-,-,0.0391,0.137,Amai Manabilang
17,Getting Business Permits,-,-,-,-,-,-,-,1.2358,0.0,Amai Manabilang
18,Peace and Order,-,-,-,-,-,-,-,0.0924,0.0004,Amai Manabilang
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.3581,Amai Manabilang
20,Road Network,-,-,-,-,-,-,-,0.2701,0.0001,Amai Manabilang
21,Distance to Ports,-,-,-,-,-,-,-,2.0504,1.8168,Amai Manabilang
22,Availability of Basic Utilities,-,-,-,-,-,-,-,1.2500,0.1716,Amai Manabilang
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0041,0.0004,Amai Manabilang
24,Education,-,-,-,-,-,-,-,0.0055,0.0984,Amai Manabilang
25,Health,-,-,-,-,-,-,-,0.0187,0.0292,Amai Manabilang
26,LGU Investment,-,-,-,-,-,-,-,0.1265,0.0,Amai Manabilang
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Amai Manabilang
28,Information Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Amai Manabilang
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Amai Manabilang
30,Land Use Plan,-,-,-,-,-,-,-,2.3571,1.8378,Amai Manabilang
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.4706,1.9993,Amai Manabilang
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2829,1.003,Amai Manabilang
33,Early Warning System,-,-,-,-,-,-,-,1.2525,1.004,Amai Manabilang
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0025,0.0,Amai Manabilang
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Amai Manabilang
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2316,0.3513,Amai Manabilang
37,Utilities,-,-,-,-,-,-,-,1.2503,1.4988,Amai Manabilang
38,Employed Population,-,-,-,-,-,-,-,0.0052,0.0034,Amai Manabilang
39,Sanitary System,-,-,-,-,-,-,-,1.8751,1.5,Amai Manabilang
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0036,Amai Manabilang
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0001,Amai Manabilang
42,STEM graduates,-,-,-,-,-,-,-,-,0.035,Amai Manabilang
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Amai Manabilang
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Amai Manabilang
45,Internet Capability,-,-,-,-,-,-,-,-,1.1087,Amai Manabilang
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0011,Amai Manabilang
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Amai Manabilang
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Amai Manabilang
49,New Technology,-,-,-,-,-,-,-,-,0.0,Amai Manabilang
