,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0435,0.0544,0.0298,0.0009,0.0144,0.0861,0.0480,0.0386,Cortes (BL)
1,Local Economy Growth,-,0.0023,0.1003,0.0000,0.0001,0.0012,0.0318,0.0071,0.0,Cortes (BL)
2,Active Establishments in the Locality,-,-,-,0.0171,0.0021,0.1231,0.2177,0.2986,0.1859,Cortes (BL)
3,Safety Compliant Business,-,-,-,0.0860,0.0402,0.0370,0.3547,0.1190,0.1134,Cortes (BL)
4,Employment Generation,-,0.2334,0.2659,0.3619,0.1038,0.4318,1.1708,0.3969,0.4668,Cortes (BL)
5,Cost of Living,-,3.2051,2.9167,1.2500,1.8981,1.2500,1.6393,2.2500,1.3947,Cortes (BL)
6,Cost of Doing Business,-,2.7394,1.5813,1.9704,2.0168,2.0639,2.0922,2.2139,1.6512,Cortes (BL)
7,Financial Deepening,-,0.3531,0.2315,0.0926,0.0084,0.0074,0.1215,0.1432,0.1612,Cortes (BL)
8,Productivity,-,0.1042,0.0000,0.0011,0.0000,0.2351,1.1324,0.3213,0.4135,Cortes (BL)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000,0.0612,0.0,Cortes (BL)
10,Compliance to National Directives,-,2.6667,2.2660,2.3684,0.0000,2.4988,2.4306,2.2619,1.7727,Cortes (BL)
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,2.5000,0.0000,2.5000,0.0000,1.8750,0.6667,Cortes (BL)
12,Compliance to ARTA Citizens Charter,-,2.7644,1.8862,2.4024,0.0000,2.3732,2.2705,2.0002,1.0,Cortes (BL)
13,Capacity to Generate Local Resource,-,1.8238,0.0691,0.7118,0.0000,0.1541,0.2087,0.0314,0.0182,Cortes (BL)
14,Capacity of Health Services,-,0.0360,0.0457,0.1613,0.0000,0.0238,0.0972,0.0488,0.0002,Cortes (BL)
15,Capacity of School Services,-,0.3990,0.0000,0.2004,0.0000,0.1869,0.2076,0.0616,0.016,Cortes (BL)
16,Recognition of Performance,-,0.0000,0.0000,0.2004,0.0000,0.0000,0.0000,0.0000,0.0625,Cortes (BL)
17,Getting Business Permits,-,-,0.0000,1.4066,0.0000,1.4520,1.4375,1.8463,1.0,Cortes (BL)
18,Peace and Order,-,0.2631,0.3067,0.2769,0.0000,0.1728,0.4386,0.2083,0.0001,Cortes (BL)
19,Social Protection,-,-,0.0668,0.0824,0.0000,0.8420,0.2658,1.2760,0.1083,Cortes (BL)
20,Road Network,-,0.0003,0.0027,0.0013,0.0000,0.0169,0.0062,0.0131,0.0,Cortes (BL)
21,Distance to Ports,-,0.0000,3.2820,2.4765,0.0000,2.4542,2.4168,2.4047,1.9135,Cortes (BL)
22,Availability of Basic Utilities,-,3.0544,2.7778,2.2917,0.0000,2.3438,2.1240,2.1240,0.4149,Cortes (BL)
23,Transportation Vehicles,-,0.0106,0.0000,0.0187,0.0000,0.0024,0.0048,0.0065,0.0084,Cortes (BL)
24,Education,-,0.3552,0.2311,0.1181,0.0000,0.1096,0.3382,0.3605,0.1898,Cortes (BL)
25,Health,-,0.0287,0.0060,0.0192,0.0000,0.0000,0.0000,0.0280,0.0347,Cortes (BL)
26,LGU Investment,-,0.1096,0.0000,0.0343,0.0000,0.0480,0.1652,0.2715,0.0017,Cortes (BL)
27,Accommodation Capacity,-,0.0000,0.0000,0.0117,0.0000,0.0000,0.0000,0.0000,0.0,Cortes (BL)
28,Information Technology Capacity,-,1.1154,1.1429,0.2480,0.0000,0.1360,0.7500,1.0714,0.5,Cortes (BL)
29,Financial Technology Capacity,-,0.2381,0.2381,0.1563,0.0000,0.0543,0.2500,0.0735,0.0476,Cortes (BL)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4595,2.4231,1.9167,Cortes (BL)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,0.6667,1.9524,1.4993,Cortes (BL)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.3214,1.0714,0.0000,0.0,Cortes (BL)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,0.0000,0.0000,0.0,Cortes (BL)
34,Budget for DRRMP,-,-,-,0.0018,0.0000,0.0837,0.1861,0.0037,0.0017,Cortes (BL)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,1.2500,1.2500,2.0,Cortes (BL)
36,Emergency Infrastructure,-,-,-,0.8613,0.0000,0.4672,0.5378,0.2683,0.5388,Cortes (BL)
37,Utilities,-,-,-,1.0148,0.0000,1.8747,1.5678,1.0065,1.2477,Cortes (BL)
38,Employed Population,-,-,-,0.2734,0.0000,0.0012,0.0030,0.0025,0.002,Cortes (BL)
39,Sanitary System,-,-,-,1.5236,0.0000,1.5568,1.4833,1.8759,1.5,Cortes (BL)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Cortes (BL)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Cortes (BL)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Cortes (BL)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0389,Cortes (BL)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Cortes (BL)
45,Internet Capability,-,-,-,-,-,-,-,-,0.08,Cortes (BL)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Cortes (BL)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Cortes (BL)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Cortes (BL)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Cortes (BL)
