,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0000,0.0001,Balabagan
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0004,Balabagan
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.0897,0.061,Balabagan
3,Safety Compliant Business,-,-,-,-,-,-,-,0.1061,0.0121,Balabagan
4,Employment Generation,-,-,-,-,-,-,-,0.0865,0.1071,Balabagan
5,Cost of Living,-,-,-,-,-,-,-,1.6250,1.9993,Balabagan
6,Cost of Doing Business,-,-,-,-,-,-,-,2.4406,1.9239,Balabagan
7,Financial Deepening,-,-,-,-,-,-,-,0.0731,0.0209,Balabagan
8,Productivity,-,-,-,-,-,-,-,0.0558,0.0416,Balabagan
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0076,0.0011,Balabagan
10,Compliance to National Directives,-,-,-,-,-,-,-,2.4643,1.9615,Balabagan
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,2.5000,1.9994,Balabagan
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,2.0802,2.0,Balabagan
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0148,0.1799,Balabagan
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0320,0.0343,Balabagan
15,Capacity of School Services,-,-,-,-,-,-,-,0.4767,0.0243,Balabagan
16,Recognition of Performance,-,-,-,-,-,-,-,0.1645,0.2786,Balabagan
17,Getting Business Permits,-,-,-,-,-,-,-,2.4757,2.0,Balabagan
18,Peace and Order,-,-,-,-,-,-,-,0.1601,0.0002,Balabagan
19,Social Protection,-,-,-,-,-,-,-,0.0000,1.0851,Balabagan
20,Road Network,-,-,-,-,-,-,-,0.1110,0.0001,Balabagan
21,Distance to Ports,-,-,-,-,-,-,-,2.3879,1.9979,Balabagan
22,Availability of Basic Utilities,-,-,-,-,-,-,-,1.6875,0.2235,Balabagan
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0265,0.0039,Balabagan
24,Education,-,-,-,-,-,-,-,0.1551,0.1427,Balabagan
25,Health,-,-,-,-,-,-,-,0.1023,0.0447,Balabagan
26,LGU Investment,-,-,-,-,-,-,-,0.1103,0.0002,Balabagan
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0138,0.0293,Balabagan
28,Information Technology Capacity,-,-,-,-,-,-,-,0.1087,0.087,Balabagan
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0893,0.0517,Balabagan
30,Land Use Plan,-,-,-,-,-,-,-,2.5000,1.973,Balabagan
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.5000,1.9995,Balabagan
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2829,1.002,Balabagan
33,Early Warning System,-,-,-,-,-,-,-,1.2749,1.0079,Balabagan
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0025,0.0,Balabagan
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Balabagan
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2665,0.3912,Balabagan
37,Utilities,-,-,-,-,-,-,-,1.2599,1.498,Balabagan
38,Employed Population,-,-,-,-,-,-,-,0.0087,0.0045,Balabagan
39,Sanitary System,-,-,-,-,-,-,-,1.8750,1.5001,Balabagan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0267,Balabagan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Balabagan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0753,Balabagan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Balabagan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Balabagan
45,Internet Capability,-,-,-,-,-,-,-,-,1.1304,Balabagan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Balabagan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Balabagan
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Balabagan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Balabagan
