,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1021,0.2442,0.2542,0.0189,0.0821,0.2454,0.4713,0.2995,0.0341,Samal
1,Local Economy Growth,0.6306,0.2714,0.1093,0.0025,0.0025,0.0038,1.0257,0.0053,0.0002,Samal
2,Active Establishments in the Locality,-,-,-,0.0000,0.0039,0.2694,0.3835,0.4355,0.4678,Samal
3,Safety Compliant Business,-,-,-,0.2874,0.1956,0.3842,0.4551,0.4562,0.3573,Samal
4,Employment Generation,0.0837,0.6988,0.3740,0.3384,0.1141,0.4045,0.3072,0.4890,0.511,Samal
5,Cost of Living,3.9751,3.6325,2.8333,0.1724,1.1111,2.5000,1.3542,1.0625,1.999,Samal
6,Cost of Doing Business,1.5972,3.2753,3.3567,1.8673,1.9948,1.9924,2.0278,2.0366,1.8818,Samal
7,Financial Deepening,0.2328,1.0593,1.1574,0.1852,0.0671,0.2106,0.3097,0.4056,0.1413,Samal
8,Productivity,0.1304,0.3456,0.1012,0.0150,0.0728,0.4830,0.7147,0.6423,0.3656,Samal
9,Presence of Business and Professional Organizations,0.0000,0.0142,0.0260,0.0020,0.0011,0.0093,0.0034,0.0015,0.0011,Samal
10,Compliance to National Directives,0.0000,3.3333,3.0556,0.0000,0.0000,2.4994,2.4643,2.3929,1.8462,Samal
11,Presence of Investment Promotion Unit,0.0000,0.8333,2.5000,0.0000,0.0000,2.5000,2.5000,2.5000,1.9994,Samal
12,Compliance to ARTA Citizens Charter,-,2.8646,1.5593,2.3634,0.0000,2.4027,2.4761,2.2001,2.0,Samal
13,Capacity to Generate Local Resource,0.6772,0.5076,0.4411,0.4773,0.0000,0.5728,0.5990,0.3633,0.4896,Samal
14,Capacity of Health Services,0.1693,1.3713,0.8681,0.2311,0.0000,0.1030,0.1183,0.1392,0.5063,Samal
15,Capacity of School Services,0.4303,0.3220,0.3158,0.1683,0.0000,0.7402,0.0910,0.0652,0.0166,Samal
16,Recognition of Performance,0.0000,0.0000,0.0000,0.1683,0.0000,0.5617,0.4858,1.5681,1.6249,Samal
17,Getting Business Permits,-,-,0.0000,1.5256,0.0000,1.5524,1.5715,1.8690,2.0,Samal
18,Peace and Order,0.5630,0.1511,0.0907,0.1806,0.0000,0.5530,0.3827,0.1293,0.0017,Samal
19,Social Protection,-,-,0.0768,0.7402,0.0000,1.4236,0.7560,0.1311,1.2455,Samal
20,Road Network,0.0000,0.0002,0.0027,0.0011,0.0000,0.0308,0.0006,0.0240,0.0012,Samal
21,Distance to Ports,1.0956,1.0956,2.0334,2.3955,0.0000,2.3742,2.3417,2.3594,1.9726,Samal
22,Availability of Basic Utilities,3.3333,3.3333,1.1111,2.5000,0.0000,2.4563,2.2063,2.1371,0.4617,Samal
23,Transportation Vehicles,0.0226,0.8328,0.3955,0.2485,0.0000,0.0481,0.0304,0.1247,0.0358,Samal
24,Education,0.0996,0.2682,0.1936,0.1306,0.0000,0.0804,0.0455,0.1023,0.0644,Samal
25,Health,0.0000,1.2314,0.9979,0.4703,0.0000,0.1591,0.1431,0.1887,0.133,Samal
26,LGU Investment,0.5787,3.2254,3.3062,0.2043,0.0000,0.1684,0.1279,0.1832,0.0004,Samal
27,Accommodation Capacity,0.0717,0.2667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Samal
28,Information Technology Capacity,1.5923,0.7009,0.7037,0.5556,0.0000,0.5027,0.8148,0.7065,0.2174,Samal
29,Financial Technology Capacity,0.0685,0.2778,0.3333,0.4063,0.0000,0.2106,0.2500,0.2282,0.1364,Samal
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4571,1.9459,Samal
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4853,1.9993,Samal
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.4107,2.5000,0.0000,1.003,Samal
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2973,1.083,Samal
34,Budget for DRRMP,-,-,-,0.0018,0.0000,0.1844,0.0703,0.0022,0.0,Samal
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Samal
36,Emergency Infrastructure,-,-,-,0.8757,0.0000,0.5087,0.5229,0.2921,0.4443,Samal
37,Utilities,-,-,-,0.9725,0.0000,1.8900,1.8866,1.2902,1.5037,Samal
38,Employed Population,-,-,-,0.3523,0.0000,0.0853,0.1601,0.1588,0.0725,Samal
39,Sanitary System,-,-,-,1.5853,0.0000,2.0107,1.9819,1.8751,1.5,Samal
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Samal
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Samal
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Samal
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Samal
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Samal
45,Internet Capability,-,-,-,-,-,-,-,-,0.1087,Samal
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0792,Samal
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Samal
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Samal
49,New Technology,-,-,-,-,-,-,-,-,0.0,Samal
