,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.4240,0.2274,0.2184,0.0094,0.0062,0.0050,0.0042,0.0105,0.0047,Tagudin
1,Local Economy Growth,0.3687,0.3651,0.0685,0.0194,0.0081,0.0091,0.3300,0.0034,0.0,Tagudin
2,Active Establishments in the Locality,-,-,-,0.3185,0.4302,0.2042,0.3154,0.3905,0.0,Tagudin
3,Safety Compliant Business,-,-,-,0.2122,0.2034,0.1790,0.2237,0.1696,0.0,Tagudin
4,Employment Generation,0.0000,0.0000,0.1715,0.1025,0.0777,0.1466,0.1027,0.1301,0.0904,Tagudin
5,Cost of Living,0.0000,2.7616,3.1667,1.9932,1.5741,1.9841,1.2069,1.6250,1.774,Tagudin
6,Cost of Doing Business,0.0000,3.7106,3.6766,2.2920,2.1893,2.1712,2.2847,2.3674,1.8813,Tagudin
7,Financial Deepening,0.7216,0.7827,0.6341,0.2146,0.0884,0.2619,0.2813,0.2475,0.3213,Tagudin
8,Productivity,0.0000,0.0000,0.0006,0.0048,0.0013,0.0003,0.0647,0.0740,0.0467,Tagudin
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0648,0.0559,0.0437,0.0298,0.0456,0.1160,0.0335,Tagudin
10,Compliance to National Directives,3.3333,3.3333,3.3333,2.3077,0.0000,2.2000,2.5000,2.3810,1.8929,Tagudin
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.8719,Tagudin
12,Compliance to ARTA Citizens Charter,-,2.6470,1.9255,2.1422,0.0000,2.1676,2.4375,2.1538,2.0,Tagudin
13,Capacity to Generate Local Resource,0.4998,0.3898,1.8360,0.3503,0.0000,0.0401,0.2176,0.0142,0.0025,Tagudin
14,Capacity of Health Services,0.0000,0.3638,0.4087,0.2682,0.0000,0.1498,0.1636,0.2545,0.0049,Tagudin
15,Capacity of School Services,0.2748,0.5061,0.5027,0.1862,0.0000,0.2253,0.0942,0.0745,0.0241,Tagudin
16,Recognition of Performance,0.0000,0.0000,0.0505,0.1862,0.0000,0.2588,0.0855,0.1075,0.5489,Tagudin
17,Getting Business Permits,-,-,1.1111,2.0699,0.0000,1.6570,2.4887,2.4530,2.0,Tagudin
18,Peace and Order,0.4917,0.0681,0.0557,0.2888,0.0000,0.0048,0.0000,0.0248,0.0,Tagudin
19,Social Protection,-,-,0.1844,0.3304,0.0000,0.3203,0.1695,0.2516,0.0017,Tagudin
20,Road Network,0.0000,0.0001,0.0029,0.0010,0.0000,0.0193,0.0001,0.0342,0.0006,Tagudin
21,Distance to Ports,0.0000,3.0112,2.9375,2.2273,0.0000,2.3248,2.3966,2.0961,1.6282,Tagudin
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.3221,2.4975,2.4999,0.0046,Tagudin
23,Transportation Vehicles,0.0002,0.0002,0.1533,0.0813,0.0000,0.0239,0.0196,0.0358,0.0134,Tagudin
24,Education,0.1530,0.1617,0.0638,0.0916,0.0000,0.1017,0.0733,0.1628,0.1611,Tagudin
25,Health,0.3389,0.2506,0.9144,0.1776,0.0000,0.2505,0.3655,0.4860,0.3857,Tagudin
26,LGU Investment,1.3272,1.7545,0.8279,1.6852,0.0000,0.2641,0.2782,0.0157,0.0015,Tagudin
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0244,0.0079,Tagudin
28,Information Technology Capacity,0.4866,0.6486,0.3816,0.2973,0.0000,0.3155,0.3340,0.4545,0.0352,Tagudin
29,Financial Technology Capacity,0.0775,0.0397,0.1072,0.0995,0.0000,0.1343,0.1022,0.1262,0.0603,Tagudin
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4773,1.9394,Tagudin
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9998,Tagudin
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2667,1.008,Tagudin
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2701,1.031,Tagudin
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1257,0.1527,0.0215,0.0,Tagudin
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Tagudin
36,Emergency Infrastructure,-,-,-,0.9071,0.0000,0.4884,0.5323,0.3058,0.435,Tagudin
37,Utilities,-,-,-,1.0179,0.0000,1.9068,1.8902,1.2782,1.5096,Tagudin
38,Employed Population,-,-,-,0.2233,0.0000,0.0159,0.1906,0.7079,0.8053,Tagudin
39,Sanitary System,-,-,-,1.5785,0.0000,2.0191,2.0038,1.8758,1.5002,Tagudin
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.2396,Tagudin
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0044,Tagudin
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tagudin
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0226,Tagudin
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Tagudin
45,Internet Capability,-,-,-,-,-,-,-,-,1.0143,Tagudin
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0014,Tagudin
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tagudin
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Tagudin
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tagudin
