,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.2233,0.2754,0.2482,0.0003,0.0017,0.0036,0.0116,0.0045,0.0011,Buenavista (ME)
1,Local Economy Growth,0.4470,0.1358,0.0692,0.0063,0.0028,0.0016,0.9310,0.0009,0.0005,Buenavista (ME)
2,Active Establishments in the Locality,-,-,-,0.6679,0.0047,0.2390,0.3691,0.4486,0.3813,Buenavista (ME)
3,Safety Compliant Business,-,-,-,0.2781,0.1354,0.4602,0.2909,0.2378,0.1662,Buenavista (ME)
4,Employment Generation,0.0154,0.8977,0.2588,0.3510,0.1379,0.2425,0.1992,0.1395,0.1771,Buenavista (ME)
5,Cost of Living,3.2088,2.7244,3.2500,1.8966,1.7130,2.0000,0.6250,0.3438,1.9994,Buenavista (ME)
6,Cost of Doing Business,3.4326,3.4407,3.2651,2.3646,2.0935,1.5965,2.3171,2.4074,1.9138,Buenavista (ME)
7,Financial Deepening,0.1397,0.4237,0.3858,0.1058,0.0755,0.1162,0.3283,0.3700,0.1756,Buenavista (ME)
8,Productivity,0.0001,0.0039,0.0016,0.0002,0.0009,0.1809,0.1453,0.0882,0.0866,Buenavista (ME)
9,Presence of Business and Professional Organizations,0.0022,0.0285,0.0521,0.0010,0.0000,0.0093,0.0534,0.0381,0.0106,Buenavista (ME)
10,Compliance to National Directives,2.9167,3.3333,3.2997,0.0000,0.0000,2.4988,2.5000,2.4643,1.9615,Buenavista (ME)
11,Presence of Investment Promotion Unit,0.0000,0.0000,1.6667,1.2500,0.0000,2.5000,1.2500,0.6250,1.9997,Buenavista (ME)
12,Compliance to ARTA Citizens Charter,-,2.9336,2.2512,2.4218,0.0000,1.8735,2.4961,2.4005,1.0,Buenavista (ME)
13,Capacity to Generate Local Resource,0.0326,0.0298,0.0396,0.5895,0.0000,0.0246,0.0241,0.0129,0.0158,Buenavista (ME)
14,Capacity of Health Services,0.0295,0.0420,0.0533,0.0451,0.0000,0.0171,0.0405,0.0352,0.0319,Buenavista (ME)
15,Capacity of School Services,0.5730,0.2869,0.2197,0.2109,0.0000,0.3705,0.0534,0.0378,0.0077,Buenavista (ME)
16,Recognition of Performance,0.6277,0.6944,0.3258,0.2109,0.0000,0.1879,0.0040,0.0000,0.0417,Buenavista (ME)
17,Getting Business Permits,-,-,0.0000,1.5376,0.0000,2.4288,2.4787,2.1777,1.5,Buenavista (ME)
18,Peace and Order,0.8340,0.2313,0.1576,0.2283,0.0000,0.1728,0.3571,0.1232,0.0003,Buenavista (ME)
19,Social Protection,-,-,0.0000,0.3947,0.0000,0.4091,0.4094,0.1373,0.0,Buenavista (ME)
20,Road Network,0.0052,0.0002,0.0027,0.0004,0.0000,0.0432,0.0001,0.0360,0.0205,Buenavista (ME)
