,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0751,0.0000,0.0001,0.0000,0.0010,0.0001,0.0002,Sominot
1,Local Economy Growth,-,-,0.0880,0.0000,0.0000,0.0000,0.0314,0.0076,0.0,Sominot
2,Active Establishments in the Locality,-,-,-,0.0000,0.0015,0.1052,0.1709,0.2425,0.1167,Sominot
3,Safety Compliant Business,-,-,-,0.0000,0.0495,0.0952,0.2473,0.3168,0.2929,Sominot
4,Employment Generation,-,-,0.0034,0.0000,0.0023,0.0113,0.0421,0.0590,0.0808,Sominot
5,Cost of Living,-,-,1.0833,0.6897,1.6667,1.2500,1.7213,2.3438,1.0526,Sominot
6,Cost of Doing Business,-,-,2.2751,1.0998,1.6542,1.7452,2.2523,2.0342,1.316,Sominot
7,Financial Deepening,-,-,0.6944,0.1190,0.0419,0.0864,0.0926,0.6168,0.0594,Sominot
8,Productivity,-,-,0.0010,0.0000,0.0000,0.0000,0.0057,0.0404,0.0383,Sominot
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.9929,0.4248,Sominot
10,Compliance to National Directives,-,-,2.6599,0.0000,0.0000,1.2500,1.2500,2.2619,2.0,Sominot
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,1.8750,1.8750,2.5000,1.9984,Sominot
12,Compliance to ARTA Citizens Charter,-,-,1.6010,1.8006,0.0000,1.7497,1.8737,1.6252,2.0,Sominot
13,Capacity to Generate Local Resource,-,-,0.1057,0.0000,0.0000,0.0094,0.0256,0.0052,0.0048,Sominot
14,Capacity of Health Services,-,-,0.0761,0.0581,0.0000,0.0211,0.0960,0.1179,0.0002,Sominot
15,Capacity of School Services,-,-,0.2649,0.0000,0.0000,0.1326,0.0752,0.0322,0.0389,Sominot
16,Recognition of Performance,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0446,0.2431,Sominot
17,Getting Business Permits,-,-,0.0000,0.7774,0.0000,2.2018,1.2778,1.8567,1.0,Sominot
18,Peace and Order,-,-,0.3022,0.3042,0.0000,0.2304,0.5702,0.4167,0.0001,Sominot
19,Social Protection,-,-,0.0349,0.0000,0.0000,0.4741,0.1115,0.5287,0.1238,Sominot
20,Road Network,-,-,0.0016,0.0000,0.0000,0.0609,0.0216,0.0480,0.0,Sominot
21,Distance to Ports,-,-,3.1596,2.4235,0.0000,2.3649,2.3555,2.2672,1.7972,Sominot
22,Availability of Basic Utilities,-,-,3.3333,0.0000,0.0000,1.2688,1.8938,1.8938,0.3514,Sominot
23,Transportation Vehicles,-,-,0.0000,0.0000,0.0000,0.0006,0.0013,0.0026,0.0226,Sominot
24,Education,-,-,0.0800,0.0586,0.0000,0.0059,0.0156,0.0532,0.0588,Sominot
25,Health,-,-,0.0315,0.0206,0.0000,0.0000,0.0000,0.0000,0.0,Sominot
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.0000,0.0002,0.5019,0.0,Sominot
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,Sominot
28,Information Technology Capacity,-,-,1.0212,0.5556,0.0000,0.2360,0.8542,0.3571,0.25,Sominot
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.1872,0.0572,Sominot
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4615,2.4595,2.3846,1.8889,Sominot
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.4074,2.3333,2.3571,1.9978,Sominot
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.3214,2.3214,1.2632,0.0,Sominot
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2784,1.0303,Sominot
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0024,0.0015,Sominot
35,Local Risk Assessments,-,-,-,0.0000,0.0000,1.2500,1.2500,2.5000,2.0,Sominot
36,Emergency Infrastructure,-,-,-,0.0000,0.0000,0.4543,0.5321,0.4531,0.4242,Sominot
37,Utilities,-,-,-,0.0000,0.0000,1.5614,1.5625,1.2499,1.4498,Sominot
38,Employed Population,-,-,-,0.0000,0.0000,0.0000,0.0000,0.2769,0.5539,Sominot
39,Sanitary System,-,-,-,0.0000,0.0000,1.5076,1.5007,1.8777,1.5001,Sominot
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Sominot
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sominot
42,STEM graduates,-,-,-,-,-,-,-,-,0.104,Sominot
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Sominot
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Sominot
45,Internet Capability,-,-,-,-,-,-,-,-,1.08,Sominot
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Sominot
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sominot
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Sominot
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sominot
