,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0749,0.3567,0.3142,0.0141,0.0296,0.0330,0.0372,0.0248,0.0366,Silay
1,Local Economy Growth,1.1616,0.2197,0.3119,0.0565,0.1092,0.1470,0.5528,0.0231,0.0464,Silay
2,Active Establishments in the Locality,-,-,-,0.3925,0.5878,0.3960,0.3024,0.3382,0.3336,Silay
3,Safety Compliant Business,-,-,-,0.3918,0.2908,0.3755,0.4029,0.2682,0.2591,Silay
4,Employment Generation,0.0320,0.0902,0.3012,0.1552,0.0955,0.0887,0.1173,0.0862,0.0097,Silay
5,Cost of Living,2.2436,2.7627,2.0000,1.0345,2.1429,0.8730,1.3732,1.0390,0.6128,Silay
6,Cost of Doing Business,2.6220,3.6455,3.6152,2.0201,1.9608,2.0158,1.6884,1.9431,1.5385,Silay
7,Financial Deepening,0.1644,0.4403,0.7035,0.3867,0.3317,0.1908,0.2599,0.2000,0.1767,Silay
8,Productivity,0.3925,0.4119,0.2417,0.0109,0.0693,0.0835,0.1204,0.0929,0.0261,Silay
9,Presence of Business and Professional Organizations,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Silay
10,Compliance to National Directives,2.6667,2.6667,2.9412,2.4306,2.0139,2.2917,2.5000,2.4265,1.6429,Silay
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.9366,Silay
12,Compliance to ARTA Citizens Charter,-,2.6465,1.7333,1.9185,2.2475,2.2778,2.3298,2.2823,2.0,Silay
13,Capacity to Generate Local Resource,0.0000,1.8611,1.5211,1.0987,0.3453,0.0828,0.2360,0.2066,0.2477,Silay
14,Capacity of Health Services,0.0373,0.3834,0.0605,0.0610,0.2784,0.0753,0.1696,0.1614,0.1546,Silay
15,Capacity of School Services,0.6085,0.8970,1.0464,0.3560,0.3408,0.1054,0.2282,0.2632,0.1702,Silay
16,Recognition of Performance,0.0000,0.0000,0.8929,0.3560,0.1460,0.4128,0.2173,0.0320,0.0948,Silay
17,Getting Business Permits,-,-,2.9812,2.3198,2.2475,2.3049,2.1412,1.7714,1.0,Silay
18,Peace and Order,0.0000,0.1230,0.1606,0.1094,0.0372,0.0260,0.0949,0.0194,0.0001,Silay
19,Social Protection,-,-,0.3115,0.0887,0.7583,0.4956,0.2390,0.2217,0.3301,Silay
20,Road Network,0.0000,0.0006,0.1734,0.0033,0.0986,0.1023,0.0350,0.0721,0.0014,Silay
21,Distance to Ports,3.2229,3.2300,3.2611,2.4280,2.4183,2.4131,2.4199,2.4217,1.9687,Silay
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.5000,2.2676,2.0061,2.0184,1.285,Silay
23,Transportation Vehicles,0.0731,0.0978,0.0977,0.0553,0.0860,0.0828,0.0571,0.0487,0.029,Silay
24,Education,0.2923,0.9378,0.5476,0.5034,0.4821,0.2127,0.1230,0.1503,0.227,Silay
25,Health,0.1615,0.3842,0.2800,0.3130,0.2996,0.1741,0.1577,0.1385,0.081,Silay
26,LGU Investment,0.2469,0.0139,0.0279,0.0442,0.0098,0.1950,0.1827,0.0055,0.0007,Silay
27,Accommodation Capacity,0.0000,0.0000,0.0188,0.0000,0.0000,0.0452,0.0563,0.1016,0.1329,Silay
28,Information Technology Capacity,0.0000,0.5787,0.7421,0.2917,0.7359,0.5749,0.6731,1.1458,0.0201,Silay
29,Financial Technology Capacity,0.0349,0.1706,0.1606,0.1391,0.1387,0.1288,0.1715,0.0833,0.0476,Silay
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4995,2.4545,2.4400,1.881,Silay
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.3810,2.3810,2.3571,1.8333,Silay
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.2500,1.0146,Silay
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2790,1.0142,Silay
34,Budget for DRRMP,-,-,-,0.0614,0.2567,0.3624,0.1893,0.2693,0.0772,Silay
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Silay
36,Emergency Infrastructure,-,-,-,0.8566,0.8614,0.3041,0.5143,0.2600,0.3818,Silay
37,Utilities,-,-,-,0.9995,0.8657,1.8870,1.8828,1.2562,1.502,Silay
38,Employed Population,-,-,-,0.2619,0.0077,0.0053,0.0006,0.0024,0.0063,Silay
39,Sanitary System,-,-,-,0.5420,1.0413,1.0355,1.5158,1.8904,1.5077,Silay
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.018,Silay
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Silay
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Silay
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0032,Silay
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Silay
45,Internet Capability,-,-,-,-,-,-,-,-,1.0039,Silay
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0404,Silay
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Silay
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Silay
49,New Technology,-,-,-,-,-,-,-,-,0.0,Silay
