,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0099,0.0061,Mamasapano
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0,Mamasapano
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.1159,0.1303,Mamasapano
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0657,0.0453,Mamasapano
4,Employment Generation,-,-,-,-,-,-,-,0.0737,0.182,Mamasapano
5,Cost of Living,-,-,-,-,-,-,-,0.9063,1.6316,Mamasapano
6,Cost of Doing Business,-,-,-,-,-,-,-,1.9860,1.6487,Mamasapano
7,Financial Deepening,-,-,-,-,-,-,-,0.1403,0.0065,Mamasapano
8,Productivity,-,-,-,-,-,-,-,0.0367,0.0635,Mamasapano
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.1020,0.0132,Mamasapano
10,Compliance to National Directives,-,-,-,-,-,-,-,2.4405,1.9091,Mamasapano
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,2.5000,1.9987,Mamasapano
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,1.9481,2.0,Mamasapano
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0009,0.0008,Mamasapano
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0808,0.0001,Mamasapano
15,Capacity of School Services,-,-,-,-,-,-,-,0.0567,0.054,Mamasapano
16,Recognition of Performance,-,-,-,-,-,-,-,0.0893,0.1875,Mamasapano
17,Getting Business Permits,-,-,-,-,-,-,-,1.5537,0.5,Mamasapano
18,Peace and Order,-,-,-,-,-,-,-,0.1667,0.0,Mamasapano
19,Social Protection,-,-,-,-,-,-,-,0.7643,0.0938,Mamasapano
20,Road Network,-,-,-,-,-,-,-,0.0311,0.0,Mamasapano
21,Distance to Ports,-,-,-,-,-,-,-,2.1701,1.7504,Mamasapano
22,Availability of Basic Utilities,-,-,-,-,-,-,-,2.2125,0.461,Mamasapano
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0516,0.0362,Mamasapano
24,Education,-,-,-,-,-,-,-,0.1521,0.1212,Mamasapano
25,Health,-,-,-,-,-,-,-,0.0587,0.1521,Mamasapano
26,LGU Investment,-,-,-,-,-,-,-,0.3060,0.0021,Mamasapano
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Mamasapano
28,Information Technology Capacity,-,-,-,-,-,-,-,0.3571,0.375,Mamasapano
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Mamasapano
30,Land Use Plan,-,-,-,-,-,-,-,2.3462,1.8611,Mamasapano
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.4762,1.9995,Mamasapano
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2763,1.0213,Mamasapano
33,Early Warning System,-,-,-,-,-,-,-,1.3068,1.0379,Mamasapano
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0039,0.0018,Mamasapano
35,Local Risk Assessments,-,-,-,-,-,-,-,1.2500,2.0,Mamasapano
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2358,0.4131,Mamasapano
37,Utilities,-,-,-,-,-,-,-,1.0397,1.496,Mamasapano
38,Employed Population,-,-,-,-,-,-,-,0.0126,0.0201,Mamasapano
39,Sanitary System,-,-,-,-,-,-,-,1.8750,1.5,Mamasapano
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1667,Mamasapano
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Mamasapano
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Mamasapano
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Mamasapano
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Mamasapano
45,Internet Capability,-,-,-,-,-,-,-,-,0.06,Mamasapano
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0079,Mamasapano
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Mamasapano
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Mamasapano
49,New Technology,-,-,-,-,-,-,-,-,0.0,Mamasapano
