,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1142,0.1036,0.0124,0.0153,0.0713,0.0032,0.0102,0.0032,Carmen (BL)
1,Local Economy Growth,-,0.3448,0.0737,0.0047,0.0156,0.0172,0.3289,0.0031,0.0,Carmen (BL)
2,Active Establishments in the Locality,-,-,-,0.0000,0.1674,0.1435,0.1472,0.2946,0.11,Carmen (BL)
3,Safety Compliant Business,-,-,-,0.0843,0.1638,0.1172,0.1436,0.1642,0.0,Carmen (BL)
4,Employment Generation,-,0.0480,0.0895,0.0132,0.0580,0.0964,0.2393,0.0862,0.0518,Carmen (BL)
5,Cost of Living,-,2.9070,2.9167,0.9797,1.8981,0.3968,1.5948,2.2500,1.8269,Carmen (BL)
6,Cost of Doing Business,-,3.6067,3.0054,2.0260,2.0687,2.0615,2.1708,2.2165,1.89,Carmen (BL)
7,Financial Deepening,-,1.0359,0.7246,0.4419,0.0663,0.1636,0.1628,0.1046,0.2005,Carmen (BL)
8,Productivity,-,0.0096,0.0016,0.0758,0.0027,0.0004,0.0512,0.0660,0.037,Carmen (BL)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0017,0.0014,0.0017,0.0860,0.0151,Carmen (BL)
10,Compliance to National Directives,-,1.1667,2.2222,1.2500,0.0000,2.0500,2.4621,2.3214,1.8571,Carmen (BL)
11,Presence of Investment Promotion Unit,-,0.0000,1.6667,2.5000,0.0000,2.5000,2.5000,2.5000,0.0,Carmen (BL)
12,Compliance to ARTA Citizens Charter,-,2.8014,2.1067,2.2944,0.0000,2.4096,2.3870,2.1781,2.0,Carmen (BL)
13,Capacity to Generate Local Resource,-,1.8333,0.0539,0.0390,0.0000,0.2522,0.4659,0.0031,0.0013,Carmen (BL)
14,Capacity of Health Services,-,0.3324,0.3640,0.2104,0.0000,0.1001,0.0920,0.1588,0.0023,Carmen (BL)
15,Capacity of School Services,-,0.5228,0.5134,0.1673,0.0000,0.2088,0.1122,0.0516,0.0018,Carmen (BL)
16,Recognition of Performance,-,0.3175,0.0000,0.1673,0.0000,0.0126,0.0126,0.0000,0.0,Carmen (BL)
17,Getting Business Permits,-,-,0.0000,1.3451,0.0000,2.4371,2.4079,1.8194,1.5,Carmen (BL)
18,Peace and Order,-,0.0477,0.0234,0.2634,0.0000,0.0048,0.0048,0.0295,0.0001,Carmen (BL)
19,Social Protection,-,-,0.0051,0.0826,0.0000,0.3983,0.4075,0.3546,0.0014,Carmen (BL)
20,Road Network,-,0.0006,0.0005,0.0008,0.0000,0.0350,0.0020,0.0505,0.0001,Carmen (BL)
21,Distance to Ports,-,3.0228,2.7738,2.1995,0.0000,2.3510,2.4250,2.3665,1.8241,Carmen (BL)
22,Availability of Basic Utilities,-,2.5397,2.2222,1.8750,0.0000,2.1122,1.8000,1.5486,0.0771,Carmen (BL)
23,Transportation Vehicles,-,0.0503,0.0812,0.0160,0.0000,0.0033,0.0029,0.0035,0.0043,Carmen (BL)
24,Education,-,0.2735,0.0931,0.1129,0.0000,0.0714,0.0476,0.0278,0.0161,Carmen (BL)
25,Health,-,0.2794,0.1611,0.3337,0.0000,0.0782,0.0894,0.1016,0.1321,Carmen (BL)
26,LGU Investment,-,0.0000,0.0000,0.0000,0.0000,0.2690,0.1737,0.0089,0.0007,Carmen (BL)
27,Accommodation Capacity,-,0.0000,0.0119,0.0075,0.0000,0.3027,0.2570,0.1045,0.0082,Carmen (BL)
28,Information Technology Capacity,-,0.3670,0.5411,0.1421,0.0000,0.2961,0.4134,0.5000,0.0793,Carmen (BL)
29,Financial Technology Capacity,-,0.0741,0.0347,0.0463,0.0000,0.0696,0.0871,0.0871,0.026,Carmen (BL)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4872,2.4318,1.9394,Carmen (BL)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4211,1.9993,Carmen (BL)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.0833,1.2708,1.004,Carmen (BL)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2591,1.0062,Carmen (BL)
34,Budget for DRRMP,-,-,-,0.0109,0.0000,0.1733,0.1452,1.8826,0.0,Carmen (BL)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Carmen (BL)
36,Emergency Infrastructure,-,-,-,1.0035,0.0000,0.4944,0.5024,0.2530,0.0418,Carmen (BL)
37,Utilities,-,-,-,0.9910,0.0000,1.8684,1.8686,1.2766,1.4999,Carmen (BL)
38,Employed Population,-,-,-,0.1762,0.0000,0.0079,0.0076,0.0083,0.0058,Carmen (BL)
39,Sanitary System,-,-,-,1.5785,0.0000,1.4999,1.4095,1.8755,1.5005,Carmen (BL)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0444,Carmen (BL)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Carmen (BL)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Carmen (BL)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0017,Carmen (BL)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Carmen (BL)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0429,Carmen (BL)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Carmen (BL)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Carmen (BL)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Carmen (BL)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Carmen (BL)
