,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.4248,0.3014,0.2854,1.2568,0.7231,0.0815,0.0253,1.0145,1.0058,Limay
1,Local Economy Growth,0.0000,0.2217,0.0576,0.0128,0.5094,0.0003,0.3294,0.2725,0.0001,Limay
2,Active Establishments in the Locality,-,-,-,0.0000,0.2486,0.1355,0.2092,0.3061,0.3204,Limay
3,Safety Compliant Business,-,-,-,0.1971,0.2319,0.1369,0.1155,0.1949,0.0,Limay
4,Employment Generation,0.2989,0.2120,0.4423,0.2673,0.2517,0.3004,0.1586,0.1604,0.2001,Limay
5,Cost of Living,3.9751,3.2946,2.8333,0.6757,1.1111,2.5000,1.1207,1.0625,1.75,Limay
6,Cost of Doing Business,2.2000,3.6001,3.5294,2.2567,2.0986,1.5669,2.1494,2.0674,1.8142,Limay
7,Financial Deepening,1.1406,0.7366,0.7699,0.5051,0.0442,0.2682,0.2338,0.2950,0.2092,Limay
8,Productivity,0.0000,0.0277,0.0092,0.8021,0.0249,0.0391,0.1299,1.1232,1.1054,Limay
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0000,0.0043,0.0017,0.0000,0.0017,0.0000,0.0034,Limay
10,Compliance to National Directives,0.0000,3.3333,3.2164,0.0000,0.0000,2.2000,2.2727,2.0238,1.6786,Limay
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,0.0000,0.0000,2.5000,2.5000,2.5000,1.9488,Limay
12,Compliance to ARTA Citizens Charter,-,2.9435,1.6188,2.1232,0.0000,2.1405,2.3205,1.9498,2.0,Limay
13,Capacity to Generate Local Resource,1.2557,1.3426,0.0000,0.9032,0.0000,1.2301,1.1111,0.1914,0.0973,Limay
14,Capacity of Health Services,0.1340,1.4089,1.6943,0.1182,0.0000,0.0371,0.0482,0.1164,0.01,Limay
15,Capacity of School Services,0.2024,0.3990,0.3874,0.4092,0.0000,0.2911,0.0963,0.0925,0.0282,Limay
16,Recognition of Performance,0.0000,0.0000,0.0505,0.4092,0.0000,0.1443,0.0298,0.0000,0.3559,Limay
17,Getting Business Permits,-,-,1.1111,2.1784,0.0000,2.4093,1.5746,2.3189,2.0,Limay
18,Peace and Order,0.5500,0.0672,0.0821,0.3055,0.0000,0.0180,0.0263,0.0342,0.3717,Limay
19,Social Protection,-,-,0.3413,0.2880,0.0000,0.0489,0.3331,0.2478,0.0013,Limay
20,Road Network,0.0000,0.0010,0.0011,0.0012,0.0000,0.0114,0.0000,0.0232,0.0001,Limay
21,Distance to Ports,2.1625,2.9975,2.7207,2.2414,0.0000,0.0000,2.4845,2.3347,1.864,Limay
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,0.0000,2.4696,2.4438,0.0835,Limay
23,Transportation Vehicles,0.0000,0.2991,0.1218,0.2746,0.0000,0.0000,0.0356,0.0527,0.0535,Limay
24,Education,0.0000,0.2042,0.0450,0.0892,0.0000,0.0875,0.0674,0.0133,0.0525,Limay
25,Health,0.0000,0.7343,0.7694,0.1928,0.0000,0.1547,0.1823,0.1243,0.0651,Limay
26,LGU Investment,0.0000,0.4161,1.8244,0.6036,0.0000,0.7567,0.3992,0.0632,0.0004,Limay
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2225,0.0449,Limay
28,Information Technology Capacity,0.0000,0.4651,0.6039,0.2611,0.0000,0.0361,0.0761,0.0455,0.1145,Limay
29,Financial Technology Capacity,0.0000,0.2302,0.2476,0.1423,0.0000,0.2180,0.2524,0.2524,0.1034,Limay
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4091,1.9697,Limay
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3611,2.4537,2.4211,1.9998,Limay
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,1.6667,1.2542,1.024,Limay
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2610,1.0149,Limay
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.5500,0.3770,0.0213,0.0,Limay
35,Local Risk Assessments,-,-,-,1.2500,0.0000,1.2500,2.5000,2.5000,2.0,Limay
36,Emergency Infrastructure,-,-,-,0.9117,0.0000,0.4769,0.5358,0.2584,0.3803,Limay
37,Utilities,-,-,-,1.1419,0.0000,1.8777,1.8790,1.2501,1.5,Limay
38,Employed Population,-,-,-,0.4705,0.0000,0.0041,0.0040,0.0463,0.0838,Limay
39,Sanitary System,-,-,-,1.2942,0.0000,2.0022,1.4963,1.8752,1.5002,Limay
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,Limay
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0057,Limay
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Limay
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0056,Limay
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Limay
45,Internet Capability,-,-,-,-,-,-,-,-,1.0619,Limay
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0045,Limay
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Limay
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Limay
49,New Technology,-,-,-,-,-,-,-,-,0.0,Limay
