,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0000,0.2112,0.3635,0.1018,0.1919,0.0247,0.0664,0.2756,0.1716,Minglanilla
1,Local Economy Growth,0.0000,0.1387,0.1581,0.0085,0.0201,0.0005,0.3305,0.0025,0.0001,Minglanilla
2,Active Establishments in the Locality,-,-,-,0.0000,0.5824,0.3128,0.4778,0.5201,0.5586,Minglanilla
3,Safety Compliant Business,-,-,-,0.4730,0.3709,0.3570,0.3760,0.3377,0.0,Minglanilla
4,Employment Generation,0.0000,0.4403,2.9149,1.5803,0.2002,0.2716,0.2118,0.2645,0.1964,Minglanilla
5,Cost of Living,3.4004,2.9070,2.6667,1.0473,1.4352,0.9524,1.3793,2.3750,1.899,Minglanilla
6,Cost of Doing Business,3.1038,3.5582,3.4718,2.0301,2.0020,2.0276,2.0781,2.0702,1.865,Minglanilla
7,Financial Deepening,0.0000,1.6575,1.6757,1.2374,0.1418,0.5520,0.4467,0.4598,0.2436,Minglanilla
8,Productivity,0.0000,0.0213,0.0007,0.0054,0.0112,0.0090,0.1840,0.4380,0.2665,Minglanilla
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0000,0.0021,0.0000,0.0007,0.0009,0.0009,0.0006,Minglanilla
10,Compliance to National Directives,3.3333,2.5000,2.9357,0.0000,0.0000,2.3500,2.4621,0.0000,1.9643,Minglanilla
11,Presence of Investment Promotion Unit,3.3333,3.3333,1.6667,0.6250,0.0000,2.5000,1.2500,1.8750,1.3077,Minglanilla
12,Compliance to ARTA Citizens Charter,-,1.2451,1.7360,1.5907,0.0000,2.0592,2.3271,1.5352,0.0,Minglanilla
13,Capacity to Generate Local Resource,0.0000,0.0000,1.8092,0.2281,0.0000,0.2060,0.8238,0.0383,0.0275,Minglanilla
14,Capacity of Health Services,0.0000,0.1229,0.1272,0.1123,0.0000,0.0940,0.0898,0.1119,0.0,Minglanilla
15,Capacity of School Services,0.1788,0.2556,0.4373,0.1833,0.0000,0.8964,0.3413,0.1844,0.0022,Minglanilla
16,Recognition of Performance,0.0000,0.0000,0.0000,0.1833,0.0000,0.0379,0.0000,0.0551,0.0,Minglanilla
17,Getting Business Permits,-,-,0.0000,1.1740,0.0000,2.4297,2.3992,1.4283,1.5,Minglanilla
18,Peace and Order,0.2162,0.0286,0.0085,0.1553,0.0000,0.0192,0.0204,0.0425,0.0,Minglanilla
19,Social Protection,-,-,0.9547,0.4062,0.0000,0.8969,0.4988,0.4663,0.0,Minglanilla
20,Road Network,0.0000,0.0024,0.0026,0.0002,0.0000,0.0109,0.0006,0.0147,0.0,Minglanilla
21,Distance to Ports,3.2565,3.2354,3.1318,2.3687,0.0000,2.4121,2.4560,2.4044,1.911,Minglanilla
22,Availability of Basic Utilities,3.3333,3.3333,2.5000,2.5000,0.0000,2.4060,2.4063,2.3974,0.0035,Minglanilla
23,Transportation Vehicles,0.0000,0.0000,0.0424,0.0523,0.0000,0.0517,0.0602,0.0870,0.08,Minglanilla
24,Education,0.2382,0.2206,0.2354,0.2751,0.0000,0.2950,0.2187,0.1294,0.188,Minglanilla
25,Health,0.0000,0.2312,0.4329,0.2334,0.0000,0.1847,0.1237,0.1584,0.1467,Minglanilla
26,LGU Investment,1.3272,0.6275,0.4506,0.1977,0.0000,0.4536,0.2396,0.0266,0.0006,Minglanilla
27,Accommodation Capacity,0.0000,0.0235,0.0094,0.2003,0.0000,0.0000,0.0000,0.0232,0.0071,Minglanilla
28,Information Technology Capacity,0.0000,0.5832,1.3671,0.7468,0.0000,0.4876,0.5473,0.6818,0.0176,Minglanilla
29,Financial Technology Capacity,0.0000,0.0000,0.3170,0.2487,0.0000,0.4053,0.3110,0.3831,0.1552,Minglanilla
30,Land Use Plan,-,-,-,2.5000,0.0000,2.2564,2.3718,2.4773,1.6515,Minglanilla
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4737,1.9998,Minglanilla
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2667,1.01,Minglanilla
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2518,1.0062,Minglanilla
34,Budget for DRRMP,-,-,-,0.0015,0.0000,0.3546,0.2240,0.0173,0.0,Minglanilla
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Minglanilla
36,Emergency Infrastructure,-,-,-,0.4469,0.0000,0.4779,0.4887,0.2726,0.3697,Minglanilla
37,Utilities,-,-,-,0.8509,0.0000,1.7122,1.5757,1.0307,1.0146,Minglanilla
38,Employed Population,-,-,-,0.2926,0.0000,0.0003,0.0037,0.0050,0.0039,Minglanilla
39,Sanitary System,-,-,-,0.0750,0.0000,2.0192,0.5043,0.0003,0.0002,Minglanilla
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Minglanilla
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Minglanilla
42,STEM graduates,-,-,-,-,-,-,-,-,0.0073,Minglanilla
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.1649,Minglanilla
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Minglanilla
45,Internet Capability,-,-,-,-,-,-,-,-,1.0095,Minglanilla
