,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1051,0.0000,0.0016,0.0082,0.0153,0.0163,0.0150,0.0023,Cuartero
1,Local Economy Growth,-,0.2478,0.0000,0.0079,0.0021,0.0015,1.0241,0.0014,0.0003,Cuartero
2,Active Establishments in the Locality,-,-,-,0.2557,0.0029,0.2010,0.2507,0.6164,0.0197,Cuartero
3,Safety Compliant Business,-,-,-,0.2318,0.0990,0.2212,0.2374,0.1937,0.1273,Cuartero
4,Employment Generation,-,0.4240,0.0000,0.0504,0.0649,0.2320,0.0639,0.1474,0.1468,Cuartero
5,Cost of Living,-,3.5256,3.5000,1.8966,2.0833,1.7500,0.4167,1.5000,1.9991,Cuartero
6,Cost of Doing Business,-,2.2535,1.1526,1.9208,2.0889,2.0362,2.2006,2.2614,1.8984,Cuartero
7,Financial Deepening,-,1.2712,1.3889,0.3571,0.1007,0.2796,0.3169,0.3445,0.0954,Cuartero
8,Productivity,-,0.0158,0.0000,0.0044,0.0067,0.0703,0.0538,0.1399,0.116,Cuartero
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0033,0.0371,0.0000,0.0412,0.0127,Cuartero
10,Compliance to National Directives,-,2.0000,0.0000,1.2500,0.0000,2.4988,2.5000,2.4286,1.8846,Cuartero
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.6250,0.0000,1.8750,1.8750,2.5000,1.9997,Cuartero
12,Compliance to ARTA Citizens Charter,-,0.5556,0.4248,2.0922,0.0000,2.2373,2.4745,2.1220,2.0,Cuartero
13,Capacity to Generate Local Resource,-,0.0485,0.0000,0.6331,0.0000,0.0866,0.0376,0.0275,0.1311,Cuartero
14,Capacity of Health Services,-,0.0659,0.0076,0.1395,0.0000,0.0733,0.0561,0.0583,0.0818,Cuartero
15,Capacity of School Services,-,0.2532,0.0000,0.0991,0.0000,0.3343,0.0425,0.0306,0.0077,Cuartero
16,Recognition of Performance,-,0.4167,0.0000,0.0991,0.0000,0.2717,0.0000,0.0391,0.175,Cuartero
17,Getting Business Permits,-,-,0.0000,1.4247,0.0000,2.4399,2.4913,1.5530,1.0,Cuartero
18,Peace and Order,-,0.2248,0.1810,0.2684,0.0000,0.2765,0.3827,0.1170,0.0002,Cuartero
19,Social Protection,-,-,0.0000,0.3872,0.0000,0.7694,0.8253,0.1480,1.107,Cuartero
20,Road Network,-,0.0001,0.0022,0.0019,0.0000,0.0649,0.8326,0.0495,0.006,Cuartero
21,Distance to Ports,-,3.0164,2.1378,2.4408,0.0000,2.4061,2.3584,2.4043,1.9707,Cuartero
22,Availability of Basic Utilities,-,0.0000,0.0000,2.0833,0.0000,1.2622,2.2188,2.4688,0.2262,Cuartero
23,Transportation Vehicles,-,0.0000,0.0000,0.0687,0.0000,0.0146,0.0220,0.0467,0.0082,Cuartero
24,Education,-,0.0000,0.0000,0.1756,0.0000,0.0144,0.0305,0.0319,0.045,Cuartero
25,Health,-,0.0000,0.0000,0.4602,0.0000,0.2540,0.1935,0.2567,0.1578,Cuartero
26,LGU Investment,-,0.5725,0.0000,0.3398,0.0000,0.0896,0.0357,0.1356,0.0005,Cuartero
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Cuartero
28,Information Technology Capacity,-,1.4786,1.5238,1.0516,0.0000,0.6581,1.1944,0.2717,0.087,Cuartero
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.7813,0.6250,0.3472,0.0455,Cuartero
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4487,2.4487,2.4286,1.9054,Cuartero
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.5000,1.9998,Cuartero
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,0.0000,1.0005,Cuartero
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2550,1.0059,Cuartero
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1202,0.0494,0.0024,0.0,Cuartero
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Cuartero
36,Emergency Infrastructure,-,-,-,0.8498,0.0000,0.4699,0.4666,0.2594,0.3996,Cuartero
37,Utilities,-,-,-,0.9955,0.0000,1.9001,1.8976,1.3468,1.5077,Cuartero
38,Employed Population,-,-,-,0.0702,0.0000,0.2328,0.0000,0.0122,0.0036,Cuartero
39,Sanitary System,-,-,-,1.0367,0.0000,2.0303,1.9922,1.8751,1.0,Cuartero
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.158,Cuartero
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Cuartero
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Cuartero
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0069,Cuartero
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Cuartero
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Cuartero
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Cuartero
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Cuartero
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Cuartero
49,New Technology,-,-,-,-,-,-,-,-,0.0,Cuartero
