,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0004,0.003,Datu Odin Sinsuat
1,Local Economy Growth,-,-,-,-,-,-,-,0.0002,0.0002,Datu Odin Sinsuat
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.2997,0.2696,Datu Odin Sinsuat
3,Safety Compliant Business,-,-,-,-,-,-,-,0.1848,0.0,Datu Odin Sinsuat
4,Employment Generation,-,-,-,-,-,-,-,0.0993,0.1193,Datu Odin Sinsuat
5,Cost of Living,-,-,-,-,-,-,-,0.9063,1.8702,Datu Odin Sinsuat
6,Cost of Doing Business,-,-,-,-,-,-,-,1.4602,1.8756,Datu Odin Sinsuat
7,Financial Deepening,-,-,-,-,-,-,-,0.0941,0.0971,Datu Odin Sinsuat
8,Productivity,-,-,-,-,-,-,-,0.0102,0.0266,Datu Odin Sinsuat
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0000,0.0006,Datu Odin Sinsuat
10,Compliance to National Directives,-,-,-,-,-,-,-,2.2024,1.7857,Datu Odin Sinsuat
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,2.5000,1.9744,Datu Odin Sinsuat
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,1.7415,1.0,Datu Odin Sinsuat
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0009,0.0015,Datu Odin Sinsuat
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0997,0.0011,Datu Odin Sinsuat
15,Capacity of School Services,-,-,-,-,-,-,-,0.0160,0.0951,Datu Odin Sinsuat
16,Recognition of Performance,-,-,-,-,-,-,-,0.0156,0.1633,Datu Odin Sinsuat
17,Getting Business Permits,-,-,-,-,-,-,-,2.1376,1.0,Datu Odin Sinsuat
18,Peace and Order,-,-,-,-,-,-,-,0.0567,0.0,Datu Odin Sinsuat
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.0007,Datu Odin Sinsuat
20,Road Network,-,-,-,-,-,-,-,0.1146,0.0,Datu Odin Sinsuat
21,Distance to Ports,-,-,-,-,-,-,-,1.6252,1.8989,Datu Odin Sinsuat
22,Availability of Basic Utilities,-,-,-,-,-,-,-,2.1016,0.0945,Datu Odin Sinsuat
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0005,0.0063,Datu Odin Sinsuat
24,Education,-,-,-,-,-,-,-,0.1215,0.2194,Datu Odin Sinsuat
25,Health,-,-,-,-,-,-,-,0.1532,0.2543,Datu Odin Sinsuat
26,LGU Investment,-,-,-,-,-,-,-,0.0132,0.0011,Datu Odin Sinsuat
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.1063,Datu Odin Sinsuat
28,Information Technology Capacity,-,-,-,-,-,-,-,0.1364,0.0264,Datu Odin Sinsuat
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0240,0.0086,Datu Odin Sinsuat
30,Land Use Plan,-,-,-,-,-,-,-,2.4773,1.9697,Datu Odin Sinsuat
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.4737,1.9995,Datu Odin Sinsuat
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2667,1.008,Datu Odin Sinsuat
33,Early Warning System,-,-,-,-,-,-,-,1.2683,1.0261,Datu Odin Sinsuat
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0190,0.0,Datu Odin Sinsuat
35,Local Risk Assessments,-,-,-,-,-,-,-,1.2500,2.0,Datu Odin Sinsuat
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2446,0.4231,Datu Odin Sinsuat
37,Utilities,-,-,-,-,-,-,-,1.2866,1.5146,Datu Odin Sinsuat
38,Employed Population,-,-,-,-,-,-,-,0.0033,0.0024,Datu Odin Sinsuat
39,Sanitary System,-,-,-,-,-,-,-,1.8750,1.5002,Datu Odin Sinsuat
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Datu Odin Sinsuat
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0015,Datu Odin Sinsuat
42,STEM graduates,-,-,-,-,-,-,-,-,0.0041,Datu Odin Sinsuat
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0012,Datu Odin Sinsuat
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Datu Odin Sinsuat
45,Internet Capability,-,-,-,-,-,-,-,-,1.0143,Datu Odin Sinsuat
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.025,Datu Odin Sinsuat
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Datu Odin Sinsuat
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Datu Odin Sinsuat
49,New Technology,-,-,-,-,-,-,-,-,0.0,Datu Odin Sinsuat
