,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0609,0.0035,0.0017,0.0009,0.0015,0.0016,0.0011,Siay
1,Local Economy Growth,-,-,0.0593,0.0067,0.0108,0.0025,0.3314,0.0026,0.0,Siay
2,Active Establishments in the Locality,-,-,-,0.0000,0.0768,0.0564,0.1701,0.1951,0.0567,Siay
3,Safety Compliant Business,-,-,-,0.0176,0.0489,0.0006,0.0310,0.0254,0.0,Siay
4,Employment Generation,-,-,0.0000,0.0059,0.0093,0.0000,0.0103,0.0080,0.0059,Siay
5,Cost of Living,-,-,2.0833,1.2838,1.4815,0.8333,1.9828,1.5000,1.7596,Siay
6,Cost of Doing Business,-,-,0.3842,0.3562,0.2324,0.5758,0.9495,1.1767,1.1531,Siay
7,Financial Deepening,-,-,0.2717,0.1263,0.0221,0.0691,0.0603,0.0501,0.0277,Siay
8,Productivity,-,-,0.0000,0.0104,0.0019,0.0001,0.0083,0.0074,0.0052,Siay
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Siay
10,Compliance to National Directives,-,-,3.2749,2.3397,0.0000,2.3500,2.4242,2.2024,1.7857,Siay
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,2.5000,2.5000,2.5000,1.9744,Siay
12,Compliance to ARTA Citizens Charter,-,-,1.9050,2.0946,0.0000,1.8701,2.2056,1.1017,2.0,Siay
13,Capacity to Generate Local Resource,-,-,0.0000,0.0000,0.0000,0.1253,0.1290,0.0014,0.0003,Siay
14,Capacity of Health Services,-,-,0.0866,0.0467,0.0000,0.0383,0.0124,0.0250,0.0005,Siay
15,Capacity of School Services,-,-,0.2720,0.0000,0.0000,0.1807,0.0597,0.0149,0.0037,Siay
16,Recognition of Performance,-,-,0.0000,0.0000,0.0000,0.1443,0.0046,0.0680,0.1728,Siay
17,Getting Business Permits,-,-,0.0000,1.3451,0.0000,2.2149,2.3524,2.1862,2.0,Siay
18,Peace and Order,-,-,0.0554,0.2993,0.0000,0.0084,0.0084,0.0390,0.0725,Siay
19,Social Protection,-,-,0.1717,0.0000,0.0000,0.1500,0.1475,0.2063,0.0015,Siay
20,Road Network,-,-,0.0008,0.0005,0.0000,0.0385,0.0011,0.0714,0.0001,Siay
21,Distance to Ports,-,-,2.9592,2.2283,0.0000,2.2552,2.4945,2.3274,1.8574,Siay
22,Availability of Basic Utilities,-,-,1.7361,1.3021,0.0000,1.4056,1.4323,1.4146,0.0702,Siay
23,Transportation Vehicles,-,-,0.0122,0.0069,0.0000,0.0059,0.0053,0.0086,0.0037,Siay
24,Education,-,-,0.0122,0.0148,0.0000,0.0269,0.0150,0.0652,0.0333,Siay
25,Health,-,-,0.0219,0.0120,0.0000,0.0062,0.0075,0.0066,0.0047,Siay
26,LGU Investment,-,-,0.5966,0.0000,0.0000,0.1935,0.1030,0.0149,0.001,Siay
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0027,0.0018,0.0023,0.0091,Siay
28,Information Technology Capacity,-,-,0.7343,0.3336,0.0000,0.2387,0.2397,0.1818,0.0352,Siay
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0240,0.0240,0.0240,0.0086,Siay
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4615,2.3864,1.9091,Siay
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3148,2.3148,2.3421,1.9998,Siay
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.2500,2.5000,1.2667,1.008,Siay
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2555,1.005,Siay
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1308,0.0850,0.0215,0.0,Siay
35,Local Risk Assessments,-,-,-,0.0000,0.0000,1.2500,1.2500,2.5000,2.0,Siay
36,Emergency Infrastructure,-,-,-,0.0058,0.0000,0.4710,0.4820,0.2472,0.3567,Siay
37,Utilities,-,-,-,0.0000,0.0000,1.8571,1.8571,1.2494,1.5005,Siay
38,Employed Population,-,-,-,0.0069,0.0000,0.0079,0.0076,0.0083,0.0061,Siay
39,Sanitary System,-,-,-,0.0000,0.0000,1.5192,1.9923,1.8835,1.5077,Siay
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,Siay
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Siay
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Siay
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0012,Siay
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Siay
45,Internet Capability,-,-,-,-,-,-,-,-,1.0238,Siay
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Siay
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Siay
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Siay
49,New Technology,-,-,-,-,-,-,-,-,0.0,Siay
