,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0904,0.0187,0.0100,0.0008,0.0008,0.0004,0.0004,0.0049,0.0017,Lutayan
1,Local Economy Growth,0.4558,0.1176,0.0416,0.0045,0.0141,0.0012,0.3299,0.0000,0.0,Lutayan
2,Active Establishments in the Locality,-,-,-,0.0141,0.0196,0.0156,0.0475,0.0643,0.0925,Lutayan
3,Safety Compliant Business,-,-,-,0.0181,0.0353,0.0529,0.0263,0.0657,0.0,Lutayan
4,Employment Generation,0.0301,0.0041,0.0049,0.0022,0.0112,0.0358,0.0138,0.0617,0.0314,Lutayan
5,Cost of Living,3.3046,2.8585,3.6667,0.7095,1.8981,1.3095,0.3879,1.8125,1.8462,Lutayan
6,Cost of Doing Business,2.4452,3.1659,3.6659,2.2849,2.1911,2.1297,2.2962,2.3106,1.5748,Lutayan
7,Financial Deepening,0.0000,0.0000,0.0000,0.0253,0.0018,0.0088,0.0085,0.0188,0.0159,Lutayan
8,Productivity,0.0000,0.0000,0.0009,0.0062,0.0002,0.0000,0.0059,0.0505,0.0286,Lutayan
9,Presence of Business and Professional Organizations,0.2776,0.6130,0.0031,0.0494,0.0369,0.0191,0.0045,0.0114,0.0011,Lutayan
10,Compliance to National Directives,3.3333,3.3333,2.2222,2.4038,0.0000,2.3500,2.4621,2.4405,1.9286,Lutayan
11,Presence of Investment Promotion Unit,2.5000,2.5000,2.5000,1.8750,0.0000,2.5000,2.5000,2.5000,1.8975,Lutayan
12,Compliance to ARTA Citizens Charter,-,2.7302,1.6460,2.1769,0.0000,2.2444,2.4146,2.1365,2.0,Lutayan
13,Capacity to Generate Local Resource,0.0047,0.0062,1.5262,1.2770,0.0000,0.0065,0.1237,0.0088,0.0011,Lutayan
14,Capacity of Health Services,0.0824,0.0962,0.0743,0.0164,0.0000,0.0365,0.0308,0.0326,0.0002,Lutayan
15,Capacity of School Services,0.2233,0.3407,0.2248,0.1117,0.0000,0.0921,0.0301,0.0091,0.4034,Lutayan
16,Recognition of Performance,0.2381,0.0794,0.0000,0.1117,0.0000,0.0298,0.0023,0.0524,0.0959,Lutayan
17,Getting Business Permits,-,-,1.1111,2.3034,0.0000,2.4371,2.4079,1.5140,0.5,Lutayan
18,Peace and Order,0.6799,0.0841,0.0916,0.4982,0.0000,0.0491,0.0491,0.0779,0.0639,Lutayan
19,Social Protection,-,-,0.5036,0.4097,0.0000,0.3843,0.3439,0.1672,0.0006,Lutayan
20,Road Network,0.0032,0.0004,0.0004,0.0003,0.0000,0.0317,0.0008,0.0632,0.0,Lutayan
21,Distance to Ports,1.8942,1.8512,2.8371,2.1537,0.0000,2.3047,2.3567,2.3522,1.7488,Lutayan
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.4370,2.4375,2.4198,0.1045,Lutayan
23,Transportation Vehicles,0.0033,0.0064,0.0196,0.0104,0.0000,0.0018,0.0117,0.0095,0.0115,Lutayan
24,Education,0.0354,0.0476,0.0122,0.0237,0.0000,0.0313,0.0342,0.0112,0.0386,Lutayan
25,Health,0.0000,0.0556,0.1793,0.1022,0.0000,0.0391,0.0100,0.0393,0.0302,Lutayan
26,LGU Investment,0.2623,0.0000,0.6677,0.5442,0.0000,0.2295,0.0108,0.0135,0.0005,Lutayan
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Lutayan
28,Information Technology Capacity,0.6512,0.3922,0.6377,0.4293,0.0000,0.3322,0.1108,0.1818,0.0352,Lutayan
29,Financial Technology Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,Lutayan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4359,2.4773,1.9697,Lutayan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4074,2.3947,1.9988,Lutayan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2667,1.008,Lutayan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2628,1.0087,Lutayan
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1555,0.0034,0.0215,0.0,Lutayan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Lutayan
36,Emergency Infrastructure,-,-,-,0.9102,0.0000,0.5588,0.4167,0.2760,0.3915,Lutayan
37,Utilities,-,-,-,0.9992,0.0000,1.8829,1.5621,1.2750,1.5086,Lutayan
38,Employed Population,-,-,-,0.0454,0.0000,0.0089,0.0000,0.0093,0.0068,Lutayan
39,Sanitary System,-,-,-,1.5112,0.0000,1.9677,1.9916,1.8750,1.5,Lutayan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Lutayan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Lutayan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Lutayan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Lutayan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Lutayan
45,Internet Capability,-,-,-,-,-,-,-,-,0.019,Lutayan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Lutayan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Lutayan
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Lutayan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Lutayan
