,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0861,0.0952,0.0029,0.0107,0.0323,0.0310,0.0216,0.0042,Santa Josefa
1,Local Economy Growth,-,0.3749,0.0894,0.0027,0.0016,0.0023,1.0254,0.0023,0.0004,Santa Josefa
2,Active Establishments in the Locality,-,-,-,0.0487,0.0023,0.0525,0.2120,0.1380,0.1726,Santa Josefa
3,Safety Compliant Business,-,-,-,0.1817,0.0896,0.1762,0.1945,0.1623,0.158,Santa Josefa
4,Employment Generation,-,0.3453,0.2052,0.1914,0.0764,0.1877,0.1524,0.2081,0.2566,Santa Josefa
5,Cost of Living,-,2.7244,1.0833,1.3793,1.5741,2.0000,2.0833,1.7813,1.9993,Santa Josefa
6,Cost of Doing Business,-,3.0461,3.0284,2.1885,2.1213,2.1353,2.2799,2.3415,1.8806,Santa Josefa
7,Financial Deepening,-,0.7768,0.8488,0.0529,0.0629,0.2002,0.2403,0.5211,0.2056,Santa Josefa
8,Productivity,-,0.0542,0.0146,0.0014,0.0081,0.1091,0.1163,0.1456,0.1564,Santa Josefa
9,Presence of Business and Professional Organizations,-,0.0142,0.5078,0.2252,0.0033,0.0288,0.0117,0.0046,0.0021,Santa Josefa
10,Compliance to National Directives,-,2.5833,2.8956,2.3684,0.0000,2.4988,2.4286,2.3571,1.9615,Santa Josefa
11,Presence of Investment Promotion Unit,-,3.3333,2.5000,2.5000,0.0000,2.5000,2.5000,2.5000,1.3334,Santa Josefa
12,Compliance to ARTA Citizens Charter,-,2.3993,1.6868,2.3780,0.0000,2.4031,2.4987,2.2584,2.0,Santa Josefa
13,Capacity to Generate Local Resource,-,0.5359,0.7583,0.5727,0.0000,0.0836,0.0423,0.0440,0.2041,Santa Josefa
14,Capacity of Health Services,-,0.0540,0.0457,0.0959,0.0000,0.0371,0.0356,0.0328,0.0303,Santa Josefa
15,Capacity of School Services,-,0.1809,0.2376,0.0762,0.0000,0.3175,0.0399,0.0312,0.0096,Santa Josefa
16,Recognition of Performance,-,0.8333,0.3258,0.0762,0.0000,0.1736,0.0443,0.0000,0.175,Santa Josefa
17,Getting Business Permits,-,-,1.1111,2.1891,0.0000,1.5288,1.6626,1.5511,1.5,Santa Josefa
18,Peace and Order,-,0.1572,0.1269,0.1280,0.0000,0.2419,0.3699,0.1047,0.0002,Santa Josefa
19,Social Protection,-,-,0.1078,0.4440,0.0000,0.4936,0.4495,0.0466,1.274,Santa Josefa
20,Road Network,-,0.0000,0.0012,0.0007,0.0000,0.1919,0.0004,0.1684,0.0,Santa Josefa
21,Distance to Ports,-,2.4499,2.7715,2.2656,0.0000,1.5482,1.7830,2.1191,1.8993,Santa Josefa
22,Availability of Basic Utilities,-,3.1939,3.1944,2.5000,0.0000,2.4250,2.2000,2.4500,0.4706,Santa Josefa
23,Transportation Vehicles,-,0.2952,0.0933,0.1153,0.0000,0.0046,0.0084,0.0103,0.0005,Santa Josefa
24,Education,-,0.1133,0.1368,0.1077,0.0000,0.6115,0.0998,0.0243,0.0368,Santa Josefa
25,Health,-,0.0219,0.0315,0.0384,0.0000,0.3797,0.3520,0.1939,0.0655,Santa Josefa
26,LGU Investment,-,0.0000,0.0000,0.0527,0.0000,0.0987,0.0674,0.1514,0.0001,Santa Josefa
27,Accommodation Capacity,-,0.0000,0.0000,0.0234,0.0000,0.0972,0.0866,0.0599,0.0,Santa Josefa
28,Information Technology Capacity,-,0.8932,1.3386,0.7143,0.0000,0.2485,0.6481,0.2174,0.2174,Santa Josefa
29,Financial Technology Capacity,-,0.2778,0.3333,0.1563,0.0000,0.0543,0.1563,0.1587,0.0641,Santa Josefa
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4571,1.9865,Santa Josefa
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4074,2.4559,1.9998,Santa Josefa
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.2500,1.2664,1.002,Santa Josefa
