,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0001,0.0021,0.0024,0.0130,0.0126,0.0014,Sapi-An
1,Local Economy Growth,-,-,-,0.0051,0.0079,0.0013,1.0270,0.0015,0.0002,Sapi-An
2,Active Establishments in the Locality,-,-,-,0.0000,0.0006,0.0447,0.0766,0.0877,0.076,Sapi-An
3,Safety Compliant Business,-,-,-,0.0080,0.0357,0.0796,0.0768,0.1002,0.0518,Sapi-An
4,Employment Generation,-,-,-,0.0042,0.0180,0.0396,0.0423,0.0454,0.0589,Sapi-An
5,Cost of Living,-,-,-,1.8966,2.0833,1.7500,0.4167,1.5000,1.9988,Sapi-An
6,Cost of Doing Business,-,-,-,1.7997,1.6445,1.6756,1.8332,1.7286,1.9312,Sapi-An
7,Financial Deepening,-,-,-,0.0529,0.0587,0.1780,0.1689,0.1914,0.1302,Sapi-An
8,Productivity,-,-,-,0.0024,0.0035,0.0244,0.0329,0.0506,0.034,Sapi-An
9,Presence of Business and Professional Organizations,-,-,-,0.0443,0.0437,0.0388,0.0000,0.0000,0.0042,Sapi-An
10,Compliance to National Directives,-,-,-,2.2368,0.0000,2.4988,2.4286,2.1786,1.8846,Sapi-An
11,Presence of Investment Promotion Unit,-,-,-,1.2500,0.0000,1.8750,0.0000,1.2500,0.0,Sapi-An
12,Compliance to ARTA Citizens Charter,-,-,-,2.3823,0.0000,2.4145,2.4762,1.9540,2.0,Sapi-An
13,Capacity to Generate Local Resource,-,-,-,0.6609,0.0000,0.0569,0.0474,0.0227,0.0178,Sapi-An
14,Capacity of Health Services,-,-,-,0.0698,0.0000,0.0246,0.0277,0.0222,0.0285,Sapi-An
15,Capacity of School Services,-,-,-,0.0620,0.0000,0.2710,0.0295,0.0272,0.0058,Sapi-An
16,Recognition of Performance,-,-,-,0.0620,0.0000,0.1042,0.0430,0.0000,0.0,Sapi-An
17,Getting Business Permits,-,-,-,1.5089,0.0000,2.2940,2.4874,2.1722,2.0,Sapi-An
18,Peace and Order,-,-,-,0.2195,0.0000,0.2535,0.3316,0.1416,0.0002,Sapi-An
19,Social Protection,-,-,-,0.0819,0.0000,0.8104,0.8745,0.0890,0.0,Sapi-An
20,Road Network,-,-,-,0.0000,0.0000,0.0596,0.0010,0.0490,0.0052,Sapi-An
21,Distance to Ports,-,-,-,2.4477,0.0000,2.4058,2.3574,2.3759,1.9429,Sapi-An
22,Availability of Basic Utilities,-,-,-,1.2500,0.0000,0.6339,1.0938,1.1125,0.4617,Sapi-An
23,Transportation Vehicles,-,-,-,0.0374,0.0000,0.0110,0.0138,0.0298,0.0051,Sapi-An
24,Education,-,-,-,0.1012,0.0000,0.0062,0.0188,0.0294,0.0136,Sapi-An
25,Health,-,-,-,0.0000,0.0000,0.0068,0.0093,0.0366,0.0222,Sapi-An
26,LGU Investment,-,-,-,0.1716,0.0000,0.0630,0.0512,0.0930,0.0002,Sapi-An
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0075,0.0023,0.0147,Sapi-An
28,Information Technology Capacity,-,-,-,0.6250,0.0000,0.4388,0.3148,0.2717,0.1739,Sapi-An
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.4688,0.0000,0.0000,0.0455,Sapi-An
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4359,1.9103,2.3857,1.8919,Sapi-An
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.0833,2.0000,2.0,Sapi-An
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.2500,1.2829,1.0005,Sapi-An
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2525,1.004,Sapi-An
34,Budget for DRRMP,-,-,-,0.0003,0.0000,0.1232,0.0420,0.0024,0.0,Sapi-An
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Sapi-An
36,Emergency Infrastructure,-,-,-,0.8770,0.0000,0.4594,0.4777,0.2904,0.3741,Sapi-An
37,Utilities,-,-,-,0.9800,0.0000,1.8807,1.8745,1.0348,1.4998,Sapi-An
38,Employed Population,-,-,-,0.0314,0.0000,0.0122,0.0132,0.0122,0.0032,Sapi-An
39,Sanitary System,-,-,-,1.0438,0.0000,1.1705,1.9955,1.8751,1.5,Sapi-An
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0533,Sapi-An
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sapi-An
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Sapi-An
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Sapi-An
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Sapi-An
45,Internet Capability,-,-,-,-,-,-,-,-,0.087,Sapi-An
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0087,Sapi-An
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sapi-An
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Sapi-An
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sapi-An
