,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0041,0.0121,0.0193,0.0000,0.0293,0.0048,Magarao
1,Local Economy Growth,-,-,-,0.0000,0.0013,0.0014,0.0000,0.0010,0.0012,Magarao
2,Active Establishments in the Locality,-,-,-,0.0000,0.0019,0.1372,0.0000,0.2233,0.1821,Magarao
3,Safety Compliant Business,-,-,-,0.2779,0.3184,0.3329,0.0000,0.2586,0.2424,Magarao
4,Employment Generation,-,-,-,0.2320,0.0857,0.1514,0.0000,0.0853,0.0299,Magarao
5,Cost of Living,-,-,-,1.0776,2.1759,1.2500,0.6771,0.0938,0.0,Magarao
6,Cost of Doing Business,-,-,-,0.3551,0.1797,1.1917,1.4684,0.8290,0.0,Magarao
7,Financial Deepening,-,-,-,0.1587,0.0461,0.0174,0.1264,0.1719,0.0407,Magarao
8,Productivity,-,-,-,0.0021,0.0089,0.1299,0.0000,0.0910,0.0113,Magarao
9,Presence of Business and Professional Organizations,-,-,-,0.0285,0.0306,0.0274,0.0453,0.0000,0.0,Magarao
10,Compliance to National Directives,-,-,-,2.1711,0.0000,2.4944,2.1786,2.3929,1.8462,Magarao
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Magarao
12,Compliance to ARTA Citizens Charter,-,-,-,2.3081,0.0000,2.3249,2.4944,1.9247,2.0,Magarao
13,Capacity to Generate Local Resource,-,-,-,1.5638,0.0000,0.0394,0.0000,0.0171,0.0198,Magarao
14,Capacity of Health Services,-,-,-,0.0988,0.0000,0.0433,0.0384,0.0340,0.0117,Magarao
15,Capacity of School Services,-,-,-,0.0499,0.0000,0.1411,0.0172,0.0132,0.0077,Magarao
16,Recognition of Performance,-,-,-,0.0499,0.0000,0.1532,0.0000,0.4162,0.287,Magarao
17,Getting Business Permits,-,-,-,1.4372,0.0000,1.5668,1.6383,1.5529,0.5,Magarao
18,Peace and Order,-,-,-,0.2015,0.0000,0.1959,0.2934,0.1047,0.0002,Magarao
19,Social Protection,-,-,-,0.1821,0.0000,0.6105,0.5324,0.0093,0.0,Magarao
20,Road Network,-,-,-,0.0005,0.0000,0.0250,0.0002,0.0179,0.0,Magarao
21,Distance to Ports,-,-,-,2.4722,0.0000,2.4633,2.4517,2.4562,1.9999,Magarao
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,2.4250,2.1750,0.0000,0.0,Magarao
23,Transportation Vehicles,-,-,-,0.0327,0.0000,0.0066,0.0052,0.0248,0.0097,Magarao
24,Education,-,-,-,0.1171,0.0000,0.0086,0.0193,0.0345,0.0239,Magarao
25,Health,-,-,-,0.0214,0.0000,0.0110,0.0125,0.0037,0.0084,Magarao
26,LGU Investment,-,-,-,0.1720,0.0000,0.0447,0.0000,0.0781,0.0001,Magarao
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0040,0.0115,Magarao
28,Information Technology Capacity,-,-,-,0.4464,0.0000,0.2194,0.3981,0.2717,0.2174,Magarao
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.2649,0.4375,0.1587,0.0486,Magarao
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4872,2.4714,1.9459,Magarao
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.5000,1.9998,Magarao
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,0.0000,1.2829,1.002,Magarao
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3098,1.0296,Magarao
34,Budget for DRRMP,-,-,-,0.0023,0.0000,0.0906,0.0000,0.0025,0.0,Magarao
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Magarao
36,Emergency Infrastructure,-,-,-,0.8629,0.0000,0.4616,0.4658,0.0418,0.3554,Magarao
37,Utilities,-,-,-,0.9916,0.0000,1.5650,1.5661,1.2479,1.4983,Magarao
38,Employed Population,-,-,-,0.0494,0.0000,0.0439,0.0339,0.0174,0.0,Magarao
39,Sanitary System,-,-,-,1.0111,0.0000,1.5076,1.5001,1.2500,1.0,Magarao
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Magarao
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Magarao
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Magarao
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Magarao
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Magarao
45,Internet Capability,-,-,-,-,-,-,-,-,1.0,Magarao
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Magarao
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Magarao
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Magarao
49,New Technology,-,-,-,-,-,-,-,-,0.0,Magarao
