,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0000,0.0011,Tamparan
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0,Tamparan
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.1264,0.0,Tamparan
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0000,0.0,Tamparan
4,Employment Generation,-,-,-,-,-,-,-,0.0106,0.0,Tamparan
5,Cost of Living,-,-,-,-,-,-,-,1.6250,1.4474,Tamparan
6,Cost of Doing Business,-,-,-,-,-,-,-,1.2456,1.3251,Tamparan
7,Financial Deepening,-,-,-,-,-,-,-,0.0000,0.0,Tamparan
8,Productivity,-,-,-,-,-,-,-,0.0055,0.0,Tamparan
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0204,0.0,Tamparan
10,Compliance to National Directives,-,-,-,-,-,-,-,2.4405,1.9545,Tamparan
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,0.0000,1.9997,Tamparan
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,2.1252,2.0,Tamparan
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0004,0.0,Tamparan
14,Capacity of Health Services,-,-,-,-,-,-,-,0.1032,0.0002,Tamparan
15,Capacity of School Services,-,-,-,-,-,-,-,0.0000,0.1485,Tamparan
16,Recognition of Performance,-,-,-,-,-,-,-,0.8631,0.0903,Tamparan
17,Getting Business Permits,-,-,-,-,-,-,-,1.2044,2.0,Tamparan
18,Peace and Order,-,-,-,-,-,-,-,0.3333,0.0,Tamparan
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.0488,Tamparan
20,Road Network,-,-,-,-,-,-,-,0.0633,0.0,Tamparan
21,Distance to Ports,-,-,-,-,-,-,-,1.6667,0.0,Tamparan
22,Availability of Basic Utilities,-,-,-,-,-,-,-,2.2688,0.4542,Tamparan
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0206,0.0358,Tamparan
24,Education,-,-,-,-,-,-,-,0.0000,0.2393,Tamparan
25,Health,-,-,-,-,-,-,-,0.3414,0.5748,Tamparan
26,LGU Investment,-,-,-,-,-,-,-,0.0000,0.0938,Tamparan
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Tamparan
28,Information Technology Capacity,-,-,-,-,-,-,-,0.1786,0.125,Tamparan
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Tamparan
30,Land Use Plan,-,-,-,-,-,-,-,2.5000,1.9861,Tamparan
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.4762,1.9998,Tamparan
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2500,1.3351,Tamparan
33,Early Warning System,-,-,-,-,-,-,-,1.6288,0.0,Tamparan
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0000,0.0037,Tamparan
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Tamparan
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2511,0.402,Tamparan
37,Utilities,-,-,-,-,-,-,-,0.7507,1.0,Tamparan
38,Employed Population,-,-,-,-,-,-,-,0.0000,0.1007,Tamparan
39,Sanitary System,-,-,-,-,-,-,-,1.8750,1.0001,Tamparan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Tamparan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tamparan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tamparan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Tamparan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Tamparan
45,Internet Capability,-,-,-,-,-,-,-,-,1.06,Tamparan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Tamparan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tamparan
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Tamparan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tamparan
