,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1577,0.2151,0.0030,0.0114,0.0174,0.1340,0.2269,0.6253,Catarman (CM)
1,Local Economy Growth,-,0.2494,0.1122,0.0035,0.0017,0.0015,0.0315,0.0164,0.0,Catarman (CM)
2,Active Establishments in the Locality,-,-,-,0.3243,0.0031,0.2978,0.6564,1.2446,0.7044,Catarman (CM)
3,Safety Compliant Business,-,-,-,0.2517,0.1764,0.5712,1.1876,1.5355,1.3285,Catarman (CM)
4,Employment Generation,-,0.4999,0.1956,0.1767,0.0698,0.2179,0.5860,0.5847,0.6212,Catarman (CM)
5,Cost of Living,-,2.5107,2.5000,1.4224,0.6481,1.7500,1.0492,1.6875,1.3421,Catarman (CM)
6,Cost of Doing Business,-,3.0782,2.7812,1.5865,1.6661,1.6256,1.7914,1.8242,1.6111,Catarman (CM)
7,Financial Deepening,-,0.7062,0.8488,0.1455,0.0629,0.2342,0.6984,0.7083,0.3945,Catarman (CM)
8,Productivity,-,0.0268,0.0114,0.0011,0.0054,0.0968,0.3159,0.3498,0.3646,Catarman (CM)
9,Presence of Business and Professional Organizations,-,0.0071,0.0130,0.0030,0.0175,0.0411,0.0673,0.0442,0.0449,Catarman (CM)
10,Compliance to National Directives,-,3.3333,3.1313,2.1711,0.0000,2.4944,2.5000,2.3810,1.8636,Catarman (CM)
11,Presence of Investment Promotion Unit,-,3.3333,2.5000,2.5000,0.0000,2.5000,2.5000,2.5000,1.9997,Catarman (CM)
12,Compliance to ARTA Citizens Charter,-,2.8489,2.0596,2.2482,0.0000,2.4126,2.4060,2.3388,2.0,Catarman (CM)
13,Capacity to Generate Local Resource,-,1.8336,1.5034,0.9078,0.0000,0.0743,0.1735,0.0170,0.0165,Catarman (CM)
14,Capacity of Health Services,-,0.1918,0.3631,0.1846,0.0000,0.0744,0.3693,0.2345,0.0005,Catarman (CM)
15,Capacity of School Services,-,0.1847,0.2378,0.1118,0.0000,0.2342,0.1336,0.3178,0.1285,Catarman (CM)
16,Recognition of Performance,-,0.0000,0.0877,0.1118,0.0000,0.1042,0.1012,0.8621,0.9306,Catarman (CM)
17,Getting Business Permits,-,-,0.0000,1.4066,0.0000,1.6124,2.4492,2.1378,2.0,Catarman (CM)
18,Peace and Order,-,0.2451,0.2352,0.2798,0.0000,0.1613,0.4167,0.1458,0.0001,Catarman (CM)
19,Social Protection,-,-,0.0687,0.5623,0.0000,0.3239,0.1907,0.9427,0.1515,Catarman (CM)
20,Road Network,-,0.0001,0.0009,0.0003,0.0000,0.0284,0.0038,0.0209,0.0,Catarman (CM)
21,Distance to Ports,-,3.1929,3.3038,2.4624,0.0000,2.4380,2.4281,2.4007,1.9101,Catarman (CM)
22,Availability of Basic Utilities,-,3.3278,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,0.4618,Catarman (CM)
