,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.2528,0.3639,0.3072,0.0976,0.0568,0.0582,0.0386,0.0613,0.0494,General Santos
1,Local Economy Growth,1.2165,1.1356,1.0141,0.3500,0.4826,0.9241,0.9041,0.3370,0.639,General Santos
2,Active Establishments in the Locality,-,-,-,0.1816,0.2260,0.1779,0.3131,0.2862,0.2754,General Santos
3,Safety Compliant Business,-,-,-,0.3404,0.1630,0.2141,0.3056,0.4768,0.4568,General Santos
4,Employment Generation,1.1026,1.0140,0.7887,0.4417,0.0291,0.2734,0.2586,0.2880,0.321,General Santos
5,Cost of Living,3.1410,2.0833,2.6190,0.6481,2.0833,0.3289,0.2344,2.0588,0.0,General Santos
6,Cost of Doing Business,3.4263,3.5773,3.3992,2.2085,2.0028,2.0528,2.0429,2.1248,1.8706,General Santos
7,Financial Deepening,0.9435,1.1394,0.9322,0.4659,0.4067,0.3031,0.3638,0.4186,0.2385,General Santos
8,Productivity,0.0910,0.0528,0.2454,0.0987,0.2320,0.2758,0.2764,0.3279,0.3006,General Santos
9,Presence of Business and Professional Organizations,3.3816,1.2143,1.6040,0.5693,0.2260,0.3771,0.4371,0.5428,0.2816,General Santos
10,Compliance to National Directives,3.3333,3.3333,3.0159,2.4375,2.5000,2.3077,2.3077,2.5000,1.8,General Santos
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.9556,General Santos
12,Compliance to ARTA Citizens Charter,-,1.9749,1.5450,1.5082,1.6254,1.9094,0.8531,1.6932,2.0,General Santos
13,Capacity to Generate Local Resource,0.2564,1.0695,0.4358,0.3833,0.3457,0.1034,0.1196,0.0988,0.0607,General Santos
14,Capacity of Health Services,0.6901,0.6250,0.4135,0.1327,0.2759,0.2258,0.3533,0.2888,0.375,General Santos
15,Capacity of School Services,0.5762,1.1073,1.1351,0.6651,0.5156,0.4371,0.8388,0.6028,0.3709,General Santos
16,Recognition of Performance,0.5159,0.3865,0.1408,0.6651,0.2262,0.3830,0.1105,0.7917,0.3133,General Santos
17,Getting Business Permits,-,-,1.7414,1.2712,1.0417,1.9802,1.7014,1.6671,2.0,General Santos
18,Peace and Order,0.7312,2.2189,3.3333,2.5000,2.5000,1.4300,1.4618,1.1090,2.0,General Santos
19,Social Protection,-,-,1.0970,0.6259,1.4298,0.4886,0.7564,0.7520,1.6162,General Santos
20,Road Network,0.1371,0.0009,0.0833,0.0119,0.0246,0.4402,0.7341,0.7307,0.0025,General Santos
21,Distance to Ports,3.1931,3.1126,3.0893,2.2638,2.2538,2.2538,2.2636,2.2685,1.827,General Santos
22,Availability of Basic Utilities,3.0974,3.3333,1.6667,2.5000,2.5000,2.5000,1.8750,2.4173,1.8281,General Santos
23,Transportation Vehicles,0.4010,0.2295,0.3111,0.5811,0.3824,0.1154,0.1107,0.1579,0.121,General Santos
24,Education,0.7241,0.3217,0.7573,0.5137,0.4288,0.5167,0.4672,0.3264,0.2986,General Santos
25,Health,0.6040,0.5427,0.5528,0.4114,0.4810,0.2015,0.2529,0.2109,0.2343,General Santos
26,LGU Investment,1.2747,0.5772,0.2835,0.3774,0.9132,0.2365,0.2139,0.1970,0.3792,General Santos
27,Accommodation Capacity,0.1129,0.3354,0.2276,0.2310,0.1167,0.1553,0.1728,0.1790,0.0973,General Santos
28,Information Technology Capacity,0.4734,0.3717,1.5913,0.5556,0.4749,0.5012,0.4476,0.1000,0.0542,General Santos
29,Financial Technology Capacity,0.7271,0.3354,0.1339,0.1500,0.1247,0.1367,0.1385,0.1279,0.0498,General Santos
30,Land Use Plan,-,-,-,2.5000,2.5000,2.3846,2.4615,2.4706,2.0,General Santos
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.3611,2.5000,2.4286,1.95,General Santos
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,1.8750,2.5000,1.3514,1.0717,General Santos
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2500,1.0091,General Santos
34,Budget for DRRMP,-,-,-,0.9232,0.4607,0.1668,0.1258,0.0155,0.3358,General Santos
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,General Santos
36,Emergency Infrastructure,-,-,-,1.0132,1.2696,0.5996,0.5611,0.3483,0.4847,General Santos
37,Utilities,-,-,-,1.0305,1.7298,1.9241,1.9250,1.3085,1.4749,General Santos
38,Employed Population,-,-,-,0.4384,0.0459,0.0902,0.0025,0.1725,0.1484,General Santos
39,Sanitary System,-,-,-,1.6225,1.9444,1.9905,2.0026,2.2687,1.7175,General Santos
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.8376,General Santos
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.9163,General Santos
42,STEM graduates,-,-,-,-,-,-,-,-,0.0687,General Santos
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.067,General Santos
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,General Santos
45,Internet Capability,-,-,-,-,-,-,-,-,1.0143,General Santos
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.083,General Santos
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,General Santos
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,General Santos
49,New Technology,-,-,-,-,-,-,-,-,0.4839,General Santos
