,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0017,0.0528,0.0642,0.0048,0.0148,0.0049,0.0047,0.0142,0.0059,Cabagan
1,Local Economy Growth,0.0868,0.0088,0.1011,0.0078,0.0399,0.0012,0.3297,0.0025,0.0,Cabagan
2,Active Establishments in the Locality,-,-,-,0.0229,0.0946,0.0436,0.0766,0.1449,0.1546,Cabagan
3,Safety Compliant Business,-,-,-,0.0642,0.1049,0.1148,0.0929,0.0948,0.0,Cabagan
4,Employment Generation,0.0000,0.0411,0.0899,0.0287,0.0272,0.0534,0.0520,0.0667,0.055,Cabagan
5,Cost of Living,2.6820,3.2946,2.5833,1.0135,0.8796,1.3492,1.0776,0.0938,1.6971,Cabagan
6,Cost of Doing Business,2.5183,3.4708,3.2843,2.2415,2.1032,1.9113,2.1356,2.1749,1.8681,Cabagan
7,Financial Deepening,0.2328,0.8517,0.7246,0.4672,0.0718,0.2457,0.2516,0.2059,0.183,Cabagan
8,Productivity,0.0000,0.0001,0.0010,0.0080,0.0064,0.0006,0.0404,0.0512,0.0338,Cabagan
9,Presence of Business and Professional Organizations,0.0000,1.5900,0.0000,0.0129,0.0235,0.0064,0.0077,0.0088,0.0089,Cabagan
10,Compliance to National Directives,1.3333,3.3333,2.8655,1.8910,0.0000,2.4000,2.4242,2.3214,1.8571,Cabagan
11,Presence of Investment Promotion Unit,0.0000,0.8333,0.8333,0.0000,0.0000,2.5000,2.5000,2.5000,1.8975,Cabagan
12,Compliance to ARTA Citizens Charter,-,2.7597,2.1385,2.3677,0.0000,2.3335,1.8594,2.2743,2.0,Cabagan
13,Capacity to Generate Local Resource,1.7709,0.5457,0.0523,1.1729,0.0000,0.1582,0.0269,0.0039,0.0021,Cabagan
14,Capacity of Health Services,0.2864,0.3050,0.3002,0.4187,0.0000,0.3820,0.3111,0.4563,0.0098,Cabagan
15,Capacity of School Services,0.9729,0.4406,0.3147,0.1172,0.0000,0.1321,0.0850,0.0670,0.0914,Cabagan
16,Recognition of Performance,1.1472,0.2381,0.2886,0.1172,0.0000,0.2210,0.0612,0.0864,0.3659,Cabagan
17,Getting Business Permits,-,-,1.1111,2.1781,0.0000,2.4886,2.4840,2.4509,2.0,Cabagan
18,Peace and Order,0.5534,0.0707,0.0575,0.4936,0.0000,0.0251,0.0455,0.0685,0.0001,Cabagan
19,Social Protection,-,-,0.0060,0.1751,0.0000,0.2025,0.1864,0.1502,0.0013,Cabagan
20,Road Network,0.0000,0.0005,0.0005,0.0003,0.0000,0.0502,0.0002,0.0945,0.0002,Cabagan
21,Distance to Ports,0.0000,2.7928,1.7790,2.1695,0.0000,2.4356,2.2211,2.4319,1.6879,Cabagan
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.4373,2.4375,2.4366,0.1015,Cabagan
23,Transportation Vehicles,0.0255,0.1354,0.2177,0.1234,0.0000,0.0191,0.0707,0.0525,0.046,Cabagan
24,Education,0.1834,0.2213,0.0617,0.0673,0.0000,0.0543,0.0402,0.0286,0.1691,Cabagan
25,Health,0.5401,0.2545,0.2781,0.1793,0.0000,0.1743,0.2191,0.2450,0.2213,Cabagan
26,LGU Investment,0.7562,2.0889,0.0000,0.6226,0.0000,0.3471,0.1591,0.0103,0.001,Cabagan
27,Accommodation Capacity,0.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,0.0068,Cabagan
28,Information Technology Capacity,0.2792,0.8698,0.4444,0.6873,0.0000,0.6560,0.7474,1.0455,0.2115,Cabagan
29,Financial Technology Capacity,0.0388,0.1508,0.1419,0.1724,0.0000,0.1583,0.1502,0.1698,0.0777,Cabagan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4872,2.4318,1.9394,Cabagan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4211,2.0,Cabagan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2750,1.016,Cabagan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2555,1.0037,Cabagan
34,Budget for DRRMP,-,-,-,0.0026,0.0000,0.1709,0.1240,0.0215,0.0,Cabagan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Cabagan
36,Emergency Infrastructure,-,-,-,0.8984,0.0000,0.5577,0.5498,0.2432,0.3589,Cabagan
37,Utilities,-,-,-,0.9920,0.0000,1.8780,1.8788,1.2702,1.5055,Cabagan
38,Employed Population,-,-,-,0.0887,0.0000,0.0127,0.0122,0.0659,0.0519,Cabagan
39,Sanitary System,-,-,-,1.5871,0.0000,1.9916,1.9912,1.8753,1.5002,Cabagan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1678,Cabagan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0118,Cabagan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0141,Cabagan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.2712,Cabagan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Cabagan
45,Internet Capability,-,-,-,-,-,-,-,-,1.1143,Cabagan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0003,Cabagan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Cabagan
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Cabagan
49,New Technology,-,-,-,-,-,-,-,-,0.002,Cabagan
