,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1146,0.0856,0.0537,0.1208,0.0094,0.0032,0.0054,0.0153,0.0069,Macabebe
1,Local Economy Growth,0.3449,0.2480,0.0684,0.0908,0.0069,0.0016,0.3316,0.0000,0.0,Macabebe
2,Active Establishments in the Locality,-,-,-,0.0797,0.1161,0.0611,0.1026,0.0954,0.0776,Macabebe
3,Safety Compliant Business,-,-,-,0.1226,0.0947,0.0763,0.0674,0.0571,0.0,Macabebe
4,Employment Generation,0.0696,0.0000,0.0262,0.0155,0.0357,0.0591,0.0529,0.0630,0.0409,Macabebe
5,Cost of Living,2.8257,2.3256,2.6667,1.7230,1.8519,1.9841,0.7328,1.0313,1.8365,Macabebe
6,Cost of Doing Business,0.2427,1.9360,3.2760,2.0373,1.9801,1.1662,2.0492,1.8447,1.8535,Macabebe
7,Financial Deepening,0.8147,0.4604,0.8605,0.3283,0.0644,0.2203,0.2316,0.2550,0.1468,Macabebe
8,Productivity,0.0646,0.0000,0.0048,0.0386,0.0034,0.0002,0.0347,0.0516,0.0302,Macabebe
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0062,0.0043,0.0017,0.0007,0.0009,0.0009,0.0006,Macabebe
10,Compliance to National Directives,1.0000,1.0000,3.3041,2.4038,0.0000,1.2500,2.4621,2.2619,1.8214,Macabebe
11,Presence of Investment Promotion Unit,0.0000,0.8333,0.0000,0.6250,0.0000,2.5000,2.5000,2.5000,1.9744,Macabebe
12,Compliance to ARTA Citizens Charter,-,2.8392,1.4844,1.0438,0.0000,2.2723,2.1959,1.5965,2.0,Macabebe
13,Capacity to Generate Local Resource,0.2179,0.2941,0.0000,0.1711,0.0000,0.1637,0.1466,0.0148,0.0045,Macabebe
14,Capacity of Health Services,0.3263,0.1348,0.1732,0.2085,0.0000,0.1444,0.0947,0.1770,0.002,Macabebe
15,Capacity of School Services,0.8949,0.0000,0.5101,0.2081,0.0000,0.3834,0.0998,0.1586,0.0175,Macabebe
16,Recognition of Performance,0.0000,0.2381,0.3896,0.2081,0.0000,0.5943,0.0204,0.0156,0.0,Macabebe
17,Getting Business Permits,-,-,1.1111,1.2756,0.0000,1.6033,2.4888,2.4531,2.0,Macabebe
18,Peace and Order,0.3195,0.0190,0.0076,0.2128,0.0000,0.0096,0.0060,0.0295,0.0248,Macabebe
19,Social Protection,-,-,0.3176,0.0404,0.0000,0.2806,0.2873,0.2220,0.0013,Macabebe
20,Road Network,0.0035,0.0009,0.0010,0.0000,0.0000,0.0131,0.0001,0.0236,0.0002,Macabebe
21,Distance to Ports,0.0000,0.0000,3.0496,2.3682,0.0000,2.4180,2.4008,2.3699,1.6223,Macabebe
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,1.2500,2.2188,2.3974,0.1046,Macabebe
23,Transportation Vehicles,0.1165,0.1807,0.4766,0.0736,0.0000,0.0242,0.0548,0.0139,0.0169,Macabebe
24,Education,0.3462,0.4314,0.1404,0.1515,0.0000,0.1095,0.1559,0.0851,0.0722,Macabebe
25,Health,0.3150,0.2110,0.1911,0.2003,0.0000,0.1373,0.1719,0.1774,0.1586,Macabebe
26,LGU Investment,0.5787,0.0000,1.2710,0.8208,0.0000,0.2194,0.2454,0.0172,0.0,Macabebe
27,Accommodation Capacity,0.0000,0.0000,0.1247,0.0932,0.0000,0.0000,0.0000,0.0010,0.0009,Macabebe
28,Information Technology Capacity,0.5832,0.2690,0.8116,0.0825,0.0000,0.1129,0.1868,0.2727,0.0529,Macabebe
29,Financial Technology Capacity,0.0228,0.0370,0.0347,0.0729,0.0000,0.0887,0.0826,0.0826,0.0259,Macabebe
30,Land Use Plan,-,-,-,1.8750,0.0000,2.0000,2.4744,2.4545,1.9545,Macabebe
31,Disaster Risk Reduction Plan,-,-,-,1.0000,0.0000,2.3611,2.4537,2.4474,1.9998,Macabebe
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,1.2542,1.002,Macabebe
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3140,1.0434,Macabebe
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.1650,0.1145,0.0215,0.0,Macabebe
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Macabebe
36,Emergency Infrastructure,-,-,-,0.8594,0.0000,0.4498,0.4659,0.2840,0.3613,Macabebe
37,Utilities,-,-,-,0.9915,0.0000,1.8786,1.8746,1.2613,1.5029,Macabebe
38,Employed Population,-,-,-,0.0823,0.0000,0.0391,0.0031,0.0040,0.0036,Macabebe
39,Sanitary System,-,-,-,1.0517,0.0000,0.7984,1.9008,1.8755,1.5005,Macabebe
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Macabebe
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Macabebe
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Macabebe
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0033,Macabebe
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Macabebe
45,Internet Capability,-,-,-,-,-,-,-,-,1.0286,Macabebe
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Macabebe
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Macabebe
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Macabebe
49,New Technology,-,-,-,-,-,-,-,-,0.0,Macabebe
