,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.5180,0.1020,0.1972,0.0229,0.0372,0.0061,0.0119,0.0383,0.0302,Hagonoy (BU)
1,Local Economy Growth,0.2136,0.0827,0.0811,0.0028,1.2539,0.0013,0.3312,0.0032,0.0,Hagonoy (BU)
2,Active Establishments in the Locality,-,-,-,0.0000,0.3636,0.0000,0.2022,0.3106,0.305,Hagonoy (BU)
3,Safety Compliant Business,-,-,-,0.0037,0.2997,0.1716,0.2525,0.1798,0.0,Hagonoy (BU)
4,Employment Generation,0.1095,0.0000,0.1024,0.1319,0.0595,0.0000,0.0880,0.1216,0.0966,Hagonoy (BU)
5,Cost of Living,3.7835,4.1667,3.9167,0.8784,0.0000,2.4206,0.9914,1.9063,1.875,Hagonoy (BU)
6,Cost of Doing Business,2.2257,2.7462,3.2944,2.0338,2.0621,1.5012,1.8894,1.8935,1.8515,Hagonoy (BU)
7,Financial Deepening,1.0009,0.9208,0.8605,0.5051,0.0460,0.1278,0.3046,0.2007,0.183,Hagonoy (BU)
8,Productivity,0.0000,0.0000,0.0035,0.0577,0.0085,0.0017,0.0656,0.1085,0.063,Hagonoy (BU)
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0802,0.0559,0.0453,0.0397,0.0071,0.0562,0.0156,Hagonoy (BU)
10,Compliance to National Directives,3.3333,3.3333,3.3333,0.0000,0.0000,2.3500,2.3864,2.2024,1.7857,Hagonoy (BU)
11,Presence of Investment Promotion Unit,0.0000,0.0000,0.8333,0.0000,0.0000,1.2500,1.2500,0.0000,0.7693,Hagonoy (BU)
12,Compliance to ARTA Citizens Charter,-,2.1943,1.9488,2.1712,0.0000,2.3363,2.3677,2.1604,2.0,Hagonoy (BU)
13,Capacity to Generate Local Resource,0.2824,0.3032,0.0000,0.0000,0.0000,0.1067,0.1129,0.0277,0.0102,Hagonoy (BU)
14,Capacity of Health Services,0.0884,0.1763,0.2015,0.1192,0.0000,0.3798,0.1557,0.2237,0.0018,Hagonoy (BU)
15,Capacity of School Services,0.4389,0.0000,0.3834,0.1505,0.0000,0.5578,0.1983,0.1091,0.4033,Hagonoy (BU)
16,Recognition of Performance,0.0000,0.0000,0.2381,0.1505,0.0000,0.0000,0.0528,0.0368,0.1734,Hagonoy (BU)
17,Getting Business Permits,-,-,0.0000,1.9203,0.0000,2.4371,2.4079,1.5952,1.5,Hagonoy (BU)
18,Peace and Order,0.1912,0.0206,0.0047,0.1121,0.0000,0.0287,0.0156,0.0390,0.0,Hagonoy (BU)
19,Social Protection,-,-,0.5437,0.4347,0.0000,0.5118,0.5703,0.4409,0.0006,Hagonoy (BU)
20,Road Network,0.0000,0.0010,0.0014,0.0010,0.0000,0.0132,0.0001,0.0231,0.0004,Hagonoy (BU)
21,Distance to Ports,1.1082,1.1082,3.1628,2.3280,0.0000,2.3182,2.4987,2.3638,1.9089,Hagonoy (BU)
22,Availability of Basic Utilities,1.6667,1.6667,3.3333,2.5000,0.0000,2.5000,2.4988,2.4919,0.1103,Hagonoy (BU)
23,Transportation Vehicles,0.3106,0.4781,0.1114,0.4616,0.0000,0.0557,0.0566,0.0536,0.0675,Hagonoy (BU)
24,Education,0.2292,0.1769,0.1021,0.1164,0.0000,0.1113,0.0998,0.1159,0.0887,Hagonoy (BU)
25,Health,0.4035,0.2462,0.3213,0.3874,0.0000,0.1875,0.2020,0.2490,0.2669,Hagonoy (BU)
26,LGU Investment,0.0000,0.0000,0.5619,0.4055,0.0000,0.4245,0.2161,0.0263,0.0008,Hagonoy (BU)
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0092,0.0000,0.0025,0.0000,0.0000,0.0014,Hagonoy (BU)
