,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0666,0.4442,0.7332,0.0397,0.0664,0.0718,0.0804,0.0820,0.075,Santiago (IA)
1,Local Economy Growth,1.8106,0.3542,1.2970,0.0158,0.0673,0.1201,0.6273,0.0362,0.0051,Santiago (IA)
2,Active Establishments in the Locality,-,-,-,0.1868,1.2336,0.6203,0.5160,0.7444,0.5218,Santiago (IA)
3,Safety Compliant Business,-,-,-,0.4260,0.3692,0.3667,0.5063,0.4388,0.287,Santiago (IA)
4,Employment Generation,0.0521,0.2955,0.7386,0.1566,0.0875,0.2088,0.4984,0.4312,0.0556,Santiago (IA)
5,Cost of Living,2.1795,3.0797,2.5833,0.6034,0.9694,1.3492,1.9718,0.0000,0.5641,Santiago (IA)
6,Cost of Doing Business,2.4897,2.6757,2.7237,1.7004,1.6167,1.7821,1.6971,1.8059,1.5058,Santiago (IA)
7,Financial Deepening,0.2455,0.6813,1.6865,1.6600,1.0365,0.7975,0.7690,0.7942,0.6693,Santiago (IA)
8,Productivity,0.0000,0.0108,3.5758,0.0188,0.1505,0.1968,0.3648,0.3443,0.0652,Santiago (IA)
9,Presence of Business and Professional Organizations,0.0906,0.0899,0.0765,0.0353,0.0298,0.0827,0.0521,0.1145,0.0284,Santiago (IA)
10,Compliance to National Directives,2.9167,2.9167,3.2680,2.3611,2.4306,2.3611,2.3438,2.2794,1.6429,Santiago (IA)
11,Presence of Investment Promotion Unit,1.6667,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.9048,Santiago (IA)
12,Compliance to ARTA Citizens Charter,-,2.1644,2.4961,2.1802,2.0278,1.3154,1.6175,0.9896,2.0,Santiago (IA)
13,Capacity to Generate Local Resource,0.1381,0.1688,0.1537,0.1505,1.2100,0.1351,0.1524,0.1096,0.125,Santiago (IA)
14,Capacity of Health Services,0.2202,0.5517,0.3741,0.3654,0.6865,0.5670,0.4428,0.5306,0.632,Santiago (IA)
15,Capacity of School Services,0.7309,0.6840,0.3136,0.4104,0.2704,0.2874,0.3501,0.3648,0.2063,Santiago (IA)
16,Recognition of Performance,0.2778,0.4884,1.9048,0.4104,0.3359,1.5158,1.5621,0.1127,0.4782,Santiago (IA)
17,Getting Business Permits,-,-,2.9809,2.3210,2.2475,2.3032,2.1383,2.0862,2.0,Santiago (IA)
18,Peace and Order,1.3827,1.0686,2.6170,1.5537,0.4901,0.6384,0.1381,0.3064,0.0005,Santiago (IA)
19,Social Protection,-,-,0.0218,0.0390,1.1649,0.6218,0.2526,0.3197,0.7461,Santiago (IA)
20,Road Network,0.0000,0.0002,0.5566,0.0095,0.0796,0.5945,0.1368,0.4391,0.0009,Santiago (IA)
21,Distance to Ports,1.9684,1.8033,2.2928,1.4806,1.6779,1.6253,1.6972,1.6861,1.7106,Santiago (IA)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.0395,2.0750,2.1918,2.3707,1.3508,Santiago (IA)
23,Transportation Vehicles,0.3877,0.5101,0.3560,0.3201,0.2633,0.1567,0.1312,0.1010,0.185,Santiago (IA)
24,Education,0.2256,0.6542,0.4362,0.3097,0.2987,0.5497,0.3246,0.4062,0.2896,Santiago (IA)
25,Health,0.2057,0.6815,0.7149,0.8141,0.6641,0.8530,0.4712,0.4416,0.3188,Santiago (IA)
26,LGU Investment,0.3519,0.5007,0.0000,0.5058,0.6803,0.7602,0.6892,0.1519,0.0023,Santiago (IA)
27,Accommodation Capacity,0.0088,0.0956,0.2436,0.2263,0.3054,0.1681,0.1255,0.0714,0.1379,Santiago (IA)
28,Information Technology Capacity,0.6313,0.6404,1.2135,0.5401,1.1936,1.0330,1.0479,1.9792,0.2155,Santiago (IA)
29,Financial Technology Capacity,0.2102,1.0884,0.7498,0.5515,0.5314,0.5393,0.5934,0.4178,0.1871,Santiago (IA)
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4973,2.5000,2.5000,1.9524,Santiago (IA)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.4405,2.5000,2.5000,1.9444,Santiago (IA)
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.5270,1.0583,Santiago (IA)
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2679,1.0083,Santiago (IA)
34,Budget for DRRMP,-,-,-,0.1371,0.3681,0.9658,0.6100,0.1771,0.1113,Santiago (IA)
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Santiago (IA)
36,Emergency Infrastructure,-,-,-,0.9030,1.0203,0.6351,0.6755,0.4587,0.4978,Santiago (IA)
37,Utilities,-,-,-,1.0466,1.7052,1.8841,1.8807,1.2576,1.5024,Santiago (IA)
38,Employed Population,-,-,-,0.4504,0.0081,0.0613,0.0111,0.0365,0.073,Santiago (IA)
39,Sanitary System,-,-,-,1.5420,1.5608,1.9426,1.9786,1.8779,1.5016,Santiago (IA)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.2005,Santiago (IA)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0025,Santiago (IA)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0333,Santiago (IA)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.1055,Santiago (IA)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Santiago (IA)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0415,Santiago (IA)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.3953,Santiago (IA)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Santiago (IA)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Santiago (IA)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Santiago (IA)
