,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0158,0.0022,Maluso
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0,Maluso
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.3549,0.2696,Maluso
3,Safety Compliant Business,-,-,-,-,-,-,-,0.5047,0.2807,Maluso
4,Employment Generation,-,-,-,-,-,-,-,0.1747,0.1963,Maluso
5,Cost of Living,-,-,-,-,-,-,-,2.0313,1.9996,Maluso
6,Cost of Doing Business,-,-,-,-,-,-,-,2.4384,1.9178,Maluso
7,Financial Deepening,-,-,-,-,-,-,-,0.2391,0.0725,Maluso
8,Productivity,-,-,-,-,-,-,-,0.0848,0.087,Maluso
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0030,0.0021,Maluso
10,Compliance to National Directives,-,-,-,-,-,-,-,2.4643,1.9615,Maluso
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,0.0000,0.0,Maluso
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,2.2126,2.0,Maluso
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0156,0.0207,Maluso
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0949,0.0048,Maluso
15,Capacity of School Services,-,-,-,-,-,-,-,0.1450,0.0291,Maluso
16,Recognition of Performance,-,-,-,-,-,-,-,0.5105,0.137,Maluso
17,Getting Business Permits,-,-,-,-,-,-,-,1.8625,1.0,Maluso
18,Peace and Order,-,-,-,-,-,-,-,0.2401,0.0002,Maluso
19,Social Protection,-,-,-,-,-,-,-,0.0528,0.7504,Maluso
20,Road Network,-,-,-,-,-,-,-,0.0806,0.0005,Maluso
21,Distance to Ports,-,-,-,-,-,-,-,1.6617,1.3304,Maluso
22,Availability of Basic Utilities,-,-,-,-,-,-,-,2.0443,0.1527,Maluso
23,Transportation Vehicles,-,-,-,-,-,-,-,0.1540,0.0056,Maluso
24,Education,-,-,-,-,-,-,-,0.3496,0.1621,Maluso
25,Health,-,-,-,-,-,-,-,0.1307,0.0224,Maluso
26,LGU Investment,-,-,-,-,-,-,-,0.1158,0.0002,Maluso
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0037,0.1613,Maluso
28,Information Technology Capacity,-,-,-,-,-,-,-,0.1087,0.087,Maluso
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0893,0.0455,Maluso
30,Land Use Plan,-,-,-,-,-,-,-,2.5000,1.9865,Maluso
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.5000,1.9998,Maluso
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.7845,1.002,Maluso
33,Early Warning System,-,-,-,-,-,-,-,1.2998,1.0079,Maluso
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0024,0.0,Maluso
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Maluso
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2758,0.3629,Maluso
37,Utilities,-,-,-,-,-,-,-,1.3092,1.5032,Maluso
38,Employed Population,-,-,-,-,-,-,-,0.0872,0.0225,Maluso
39,Sanitary System,-,-,-,-,-,-,-,1.8752,1.5001,Maluso
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1012,Maluso
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Maluso
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Maluso
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Maluso
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Maluso
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Maluso
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Maluso
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Maluso
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Maluso
49,New Technology,-,-,-,-,-,-,-,-,0.0,Maluso
