,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0686,0.0005,0.0027,0.0040,0.0101,0.0433,0.0194,Libertad (AE)
1,Local Economy Growth,-,-,0.0000,0.0039,0.0040,0.0013,0.0303,0.0266,0.0,Libertad (AE)
2,Active Establishments in the Locality,-,-,-,0.1872,0.0016,0.1156,0.2410,0.4154,0.2744,Libertad (AE)
3,Safety Compliant Business,-,-,-,0.1650,0.1003,0.1460,0.1570,0.7542,0.2289,Libertad (AE)
4,Employment Generation,-,-,0.1110,0.1435,0.0502,0.0897,0.4748,0.2641,0.2583,Libertad (AE)
5,Cost of Living,-,-,1.5000,1.5086,2.2222,1.7500,1.6803,1.5000,0.0,Libertad (AE)
6,Cost of Doing Business,-,-,1.6656,1.1111,1.6866,1.7018,1.8123,2.2072,1.5326,Libertad (AE)
7,Financial Deepening,-,-,1.0802,0.1720,0.0587,0.1758,0.9256,0.7071,0.0945,Libertad (AE)
8,Productivity,-,-,0.0064,0.0001,0.0027,0.0567,0.2727,0.1365,0.1653,Libertad (AE)
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.6086,0.3787,0.0106,Libertad (AE)
10,Compliance to National Directives,-,-,3.1313,0.0000,0.0000,0.0000,1.2500,2.4405,1.9545,Libertad (AE)
11,Presence of Investment Promotion Unit,-,-,0.8333,0.6250,0.0000,0.0000,2.5000,2.5000,0.6667,Libertad (AE)
12,Compliance to ARTA Citizens Charter,-,-,1.5505,2.2059,0.0000,2.2487,1.8724,2.0836,2.0,Libertad (AE)
13,Capacity to Generate Local Resource,-,-,1.7196,0.4398,0.0000,0.0104,0.0361,0.0154,0.0603,Libertad (AE)
14,Capacity of Health Services,-,-,0.0815,0.0625,0.0000,0.0210,0.1547,0.0847,0.0002,Libertad (AE)
15,Capacity of School Services,-,-,0.3033,0.0996,0.0000,0.0000,0.1401,0.0631,0.2626,Libertad (AE)
16,Recognition of Performance,-,-,0.0000,0.0996,0.0000,0.1042,0.6431,0.9861,0.3194,Libertad (AE)
17,Getting Business Permits,-,-,0.0000,1.4066,0.0000,1.5288,1.2986,2.1566,2.0,Libertad (AE)
18,Peace and Order,-,-,0.2661,0.4074,0.0000,0.2074,0.4825,0.2917,0.0001,Libertad (AE)
19,Social Protection,-,-,0.0000,0.1959,0.0000,0.3259,0.1176,0.1774,0.0,Libertad (AE)
20,Road Network,-,-,0.0010,0.0007,0.0000,0.0529,0.0152,0.0371,0.0,Libertad (AE)
21,Distance to Ports,-,-,3.1159,2.4369,0.0000,2.2864,2.2669,2.2656,1.8605,Libertad (AE)
22,Availability of Basic Utilities,-,-,1.6667,2.5000,0.0000,1.2500,1.2500,1.7230,0.2666,Libertad (AE)
23,Transportation Vehicles,-,-,0.0292,0.0288,0.0000,0.0017,0.0024,0.0427,0.0647,Libertad (AE)
24,Education,-,-,0.1005,0.0933,0.0000,0.0080,0.0866,0.0973,0.0697,Libertad (AE)
25,Health,-,-,0.0516,0.0000,0.0000,0.0194,0.0218,0.0000,0.0,Libertad (AE)
26,LGU Investment,-,-,0.2579,0.0490,0.0000,0.0500,0.1875,0.2788,0.0,Libertad (AE)
27,Accommodation Capacity,-,-,0.0505,0.0000,0.0000,0.0043,0.0522,0.0707,0.068,Libertad (AE)
28,Information Technology Capacity,-,-,1.3651,0.5060,0.0000,0.1097,0.3750,0.7143,0.625,Libertad (AE)
29,Financial Technology Capacity,-,-,0.2381,0.2500,0.0000,0.2106,0.3462,0.3676,0.0476,Libertad (AE)
30,Land Use Plan,-,-,-,2.5000,0.0000,1.8846,2.2432,2.1154,1.9861,Libertad (AE)
31,Disaster Risk Reduction Plan,-,-,-,1.5000,0.0000,2.4074,2.3333,2.0000,1.9998,Libertad (AE)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2675,1.016,Libertad (AE)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3920,1.1515,Libertad (AE)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0899,0.1996,0.0039,0.0017,Libertad (AE)
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Libertad (AE)
36,Emergency Infrastructure,-,-,-,0.0154,0.0000,0.0360,0.6053,0.0484,0.4083,Libertad (AE)
37,Utilities,-,-,-,0.0181,0.0000,1.2477,1.5720,1.0582,1.5096,Libertad (AE)
38,Employed Population,-,-,-,0.1469,0.0000,0.0975,0.2106,0.0529,0.0725,Libertad (AE)
39,Sanitary System,-,-,-,0.0000,0.0000,1.0000,1.9993,1.8768,1.5,Libertad (AE)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Libertad (AE)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Libertad (AE)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Libertad (AE)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Libertad (AE)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Libertad (AE)
45,Internet Capability,-,-,-,-,-,-,-,-,1.1,Libertad (AE)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0014,Libertad (AE)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Libertad (AE)
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Libertad (AE)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Libertad (AE)
