,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0729,0.0004,0.0044,0.0122,0.0662,0.0237,0.0025,San Jose (TC)
1,Local Economy Growth,-,-,0.0693,0.0027,0.0014,0.0019,1.0730,0.0008,0.0008,San Jose (TC)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0007,0.0467,0.1330,0.1359,0.1096,San Jose (TC)
3,Safety Compliant Business,-,-,-,0.0638,0.0570,0.1261,0.1936,0.1969,0.1399,San Jose (TC)
4,Employment Generation,-,-,0.0000,0.0000,0.0000,0.1018,0.1070,0.0966,0.0731,San Jose (TC)
5,Cost of Living,-,-,2.1667,1.5948,1.8056,1.5000,0.6250,0.2500,1.9995,San Jose (TC)
6,Cost of Doing Business,-,-,2.2065,1.0812,1.2366,1.1536,2.0842,1.8516,1.9056,San Jose (TC)
7,Financial Deepening,-,-,0.2315,0.0132,0.0042,0.0041,0.0469,0.0859,0.0534,San Jose (TC)
8,Productivity,-,-,0.0000,0.0000,0.0000,0.0403,0.0636,0.0929,0.0369,San Jose (TC)
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.0266,0.0152,0.0106,San Jose (TC)
10,Compliance to National Directives,-,-,3.0976,2.1382,0.0000,2.4938,2.5000,2.4286,1.9615,San Jose (TC)
11,Presence of Investment Promotion Unit,-,-,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9994,San Jose (TC)
12,Compliance to ARTA Citizens Charter,-,-,1.5271,2.2469,0.0000,2.3288,2.4968,1.8721,2.0,San Jose (TC)
13,Capacity to Generate Local Resource,-,-,0.0421,0.0305,0.0000,0.0422,0.0428,0.0206,0.0247,San Jose (TC)
14,Capacity of Health Services,-,-,0.1294,0.1570,0.0000,0.0542,0.0621,0.0652,0.0165,San Jose (TC)
15,Capacity of School Services,-,-,0.5841,0.3388,0.0000,0.4377,0.0573,0.0442,0.0077,San Jose (TC)
16,Recognition of Performance,-,-,0.1754,0.3388,0.0000,0.0000,0.0430,0.0000,0.0167,San Jose (TC)
17,Getting Business Permits,-,-,0.0000,1.4439,0.0000,1.6088,1.5239,1.2339,1.0,San Jose (TC)
18,Peace and Order,-,-,0.2376,0.2844,0.0000,0.4493,0.5612,0.2094,0.0521,San Jose (TC)
19,Social Protection,-,-,0.0640,1.4781,0.0000,0.6925,0.6251,0.1088,0.9321,San Jose (TC)
20,Road Network,-,-,0.0000,0.0000,0.0000,0.3350,0.0009,0.2960,0.0003,San Jose (TC)
21,Distance to Ports,-,-,2.7170,2.1535,0.0000,1.9776,2.0190,2.3348,1.7982,San Jose (TC)
22,Availability of Basic Utilities,-,-,0.0000,1.2500,0.0000,1.8500,0.9750,1.8626,0.3268,San Jose (TC)
23,Transportation Vehicles,-,-,0.0583,0.0365,0.0000,0.0068,0.0058,0.0148,0.0047,San Jose (TC)
24,Education,-,-,0.2274,0.2261,0.0000,0.0329,0.0377,0.0458,0.0613,San Jose (TC)
25,Health,-,-,0.1225,0.0233,0.0000,0.0294,0.0307,0.0787,0.0573,San Jose (TC)
26,LGU Investment,-,-,0.0000,0.5044,0.0000,0.1295,0.1071,0.1533,0.0002,San Jose (TC)
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0056,San Jose (TC)
28,Information Technology Capacity,-,-,0.4762,0.0000,0.0000,0.0000,0.1852,0.1630,0.3913,San Jose (TC)
29,Financial Technology Capacity,-,-,0.2381,0.1563,0.0000,0.0000,0.1563,0.0893,0.0455,San Jose (TC)
30,Land Use Plan,-,-,-,2.5000,0.0000,1.8846,2.5000,2.3571,1.9865,San Jose (TC)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3148,2.5000,2.4853,1.9998,San Jose (TC)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2829,1.002,San Jose (TC)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2824,1.0257,San Jose (TC)
34,Budget for DRRMP,-,-,-,0.0011,0.0000,0.1624,0.0742,0.0022,0.0,San Jose (TC)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Jose (TC)
36,Emergency Infrastructure,-,-,-,0.8488,0.0000,0.4487,0.4626,0.0421,0.0338,San Jose (TC)
37,Utilities,-,-,-,0.5556,0.0000,1.8789,1.8707,1.2780,1.501,San Jose (TC)
38,Employed Population,-,-,-,0.0491,0.0000,0.1877,0.1319,0.0968,0.0234,San Jose (TC)
39,Sanitary System,-,-,-,1.0299,0.0000,1.9697,1.4548,1.8750,1.5,San Jose (TC)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,San Jose (TC)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Jose (TC)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Jose (TC)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0086,San Jose (TC)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Jose (TC)
45,Internet Capability,-,-,-,-,-,-,-,-,0.1957,San Jose (TC)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0072,San Jose (TC)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Jose (TC)
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,San Jose (TC)
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Jose (TC)
