,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.1855,0.4148,0.1156,0.2359,0.4016,0.2070,0.0298,Manito
1,Local Economy Growth,-,-,0.0000,0.1247,0.0007,0.0013,1.0260,0.0003,1.0,Manito
2,Active Establishments in the Locality,-,-,-,0.0000,0.0013,0.0539,0.0421,0.2424,0.1064,Manito
3,Safety Compliant Business,-,-,-,0.0022,0.0202,0.0551,0.0557,0.0513,0.0552,Manito
4,Employment Generation,-,-,0.0440,0.1253,0.0263,0.0423,0.0325,0.0559,0.0,Manito
5,Cost of Living,-,-,3.5000,1.6810,0.6481,1.0000,1.2500,0.3125,0.0,Manito
6,Cost of Doing Business,-,-,3.6110,2.0683,1.7836,1.7975,2.2860,2.1265,1.5599,Manito
7,Financial Deepening,-,-,1.9290,0.3968,0.1300,0.1058,0.3388,0.4186,0.109,Manito
8,Productivity,-,-,2.0035,0.0648,0.4527,0.2718,0.4289,0.2450,0.0297,Manito
9,Presence of Business and Professional Organizations,-,-,0.8854,0.0757,0.0328,0.0293,0.0484,0.0000,0.0,Manito
10,Compliance to National Directives,-,-,2.0000,0.0000,0.0000,1.2494,2.4286,2.3571,1.9231,Manito
11,Presence of Investment Promotion Unit,-,-,2.5000,0.0000,0.0000,0.0000,2.5000,2.5000,0.0,Manito
12,Compliance to ARTA Citizens Charter,-,-,1.5628,2.1479,0.0000,2.2924,2.4315,1.8540,2.0,Manito
13,Capacity to Generate Local Resource,-,-,1.3376,0.6122,0.0000,0.2960,0.1823,0.1226,0.2672,Manito
14,Capacity of Health Services,-,-,0.1750,0.1163,0.0000,0.0991,0.0230,0.0310,0.0417,Manito
15,Capacity of School Services,-,-,0.2417,0.0924,0.0000,0.2826,0.0384,0.0571,0.019,Manito
16,Recognition of Performance,-,-,0.2381,0.0924,0.0000,0.1532,0.0000,0.0329,0.0,Manito
17,Getting Business Permits,-,-,0.0000,1.4859,0.0000,1.3648,1.3850,1.5530,0.5,Manito
18,Peace and Order,-,-,0.1927,0.2408,0.0000,0.2304,0.3316,0.1170,0.0002,Manito
19,Social Protection,-,-,0.0222,0.3029,0.0000,0.5453,0.4318,0.0774,0.0,Manito
20,Road Network,-,-,0.0022,0.0008,0.0000,0.0597,0.0003,0.0495,0.0,Manito
21,Distance to Ports,-,-,3.1217,2.4662,0.0000,2.3842,2.3789,2.3885,1.5877,Manito
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.4313,2.1813,2.4688,0.2254,Manito
23,Transportation Vehicles,-,-,0.0378,0.0295,0.0000,0.0040,0.0030,0.0325,0.0028,Manito
24,Education,-,-,0.1339,0.0982,0.0000,0.0247,0.0405,0.0942,0.0584,Manito
25,Health,-,-,0.0763,0.0742,0.0000,0.0526,0.0738,0.0133,0.0495,Manito
26,LGU Investment,-,-,0.7288,0.2633,0.0000,0.0796,0.0542,0.1114,0.0002,Manito
27,Accommodation Capacity,-,-,0.0059,0.0070,0.0000,0.0058,0.0056,0.0051,0.0,Manito
28,Information Technology Capacity,-,-,0.4074,0.4762,0.0000,0.0624,0.2963,0.0000,0.087,Manito
29,Financial Technology Capacity,-,-,0.3333,0.0000,0.0000,0.1563,0.1250,0.0000,0.0909,Manito
30,Land Use Plan,-,-,-,2.5000,0.0000,2.0000,1.8846,1.8571,1.9865,Manito
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4853,1.9985,Manito
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2321,1.7500,1.2582,1.002,Manito
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2525,1.0119,Manito
34,Budget for DRRMP,-,-,-,0.0016,0.0000,0.1263,0.0398,0.0035,0.0,Manito
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2500,2.0,Manito
36,Emergency Infrastructure,-,-,-,0.8818,0.0000,0.4654,0.0446,0.0666,0.3608,Manito
37,Utilities,-,-,-,0.9922,0.0000,1.8703,1.8675,1.2491,1.4982,Manito
38,Employed Population,-,-,-,0.0374,0.0000,0.0244,0.0188,0.0000,0.0041,Manito
39,Sanitary System,-,-,-,0.0031,0.0000,1.5398,1.4930,1.8750,1.5,Manito
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Manito
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Manito
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Manito
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0017,Manito
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Manito
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Manito
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Manito
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Manito
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Manito
49,New Technology,-,-,-,-,-,-,-,-,0.0,Manito
