,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,1.3620,0.5189,0.5265,0.0763,0.1482,0.0337,0.0467,0.1354,0.0637,Rodriguez
1,Local Economy Growth,0.4571,0.3106,0.0697,0.0098,0.0193,0.0012,0.3304,0.0029,0.0,Rodriguez
2,Active Establishments in the Locality,-,-,-,1.0063,1.0089,0.5255,0.8440,1.1536,1.0061,Rodriguez
3,Safety Compliant Business,-,-,-,0.7698,0.9331,0.6226,0.6038,0.7054,0.0,Rodriguez
4,Employment Generation,0.3473,0.4253,0.5097,0.4063,0.3682,0.5308,0.4163,0.4592,0.3544,Rodriguez
5,Cost of Living,4.0709,3.5368,4.1667,2.0946,1.4352,1.5873,0.6897,0.6875,1.8269,Rodriguez
6,Cost of Doing Business,3.3235,3.0438,3.2777,1.9409,2.0967,2.0253,1.8644,2.1967,1.8524,Rodriguez
7,Financial Deepening,1.6527,1.9797,1.8795,1.1742,0.1823,0.7216,0.6844,1.0319,0.6939,Rodriguez
8,Productivity,0.1872,0.0090,0.0036,0.0225,0.0064,0.0055,0.2555,0.3603,0.229,Rodriguez
9,Presence of Business and Professional Organizations,0.4261,0.1628,0.1049,0.0731,0.0554,0.0241,0.0291,0.0931,0.1831,Rodriguez
10,Compliance to National Directives,2.0833,3.3333,3.0263,2.4038,0.0000,2.3500,2.3864,2.2024,1.7857,Rodriguez
11,Presence of Investment Promotion Unit,0.0000,0.0000,2.5000,1.2500,0.0000,1.2500,1.2500,1.8750,1.2564,Rodriguez
12,Compliance to ARTA Citizens Charter,-,2.7375,1.7018,2.2631,0.0000,2.3363,2.3487,2.0362,2.0,Rodriguez
13,Capacity to Generate Local Resource,0.0000,0.0000,1.7617,1.3856,0.0000,0.4526,0.8607,0.0624,0.0387,Rodriguez
14,Capacity of Health Services,0.0911,0.2283,0.3843,0.2375,0.0000,0.5212,0.5080,0.5976,0.0013,Rodriguez
15,Capacity of School Services,0.3539,0.5272,0.2015,0.1631,0.0000,1.2107,0.8289,0.3404,0.0125,Rodriguez
16,Recognition of Performance,0.0000,0.1587,0.2020,0.1631,0.0000,0.1786,0.0505,0.0156,0.2332,Rodriguez
17,Getting Business Permits,-,-,1.1111,2.1784,0.0000,2.4705,2.4079,1.7842,1.5,Rodriguez
18,Peace and Order,0.3462,0.0364,0.0190,0.1804,0.0000,0.1724,0.1245,0.1381,0.0,Rodriguez
19,Social Protection,-,-,2.2726,1.8898,0.0000,2.2059,2.4742,0.9082,0.0008,Rodriguez
20,Road Network,0.0021,0.0008,0.0008,0.0008,0.0000,0.0216,0.0003,0.0827,0.0002,Rodriguez
21,Distance to Ports,3.1760,3.1720,3.1271,2.3571,0.0000,2.4284,2.4316,2.4212,1.8798,Rodriguez
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.3683,2.3688,2.4018,0.0974,Rodriguez
23,Transportation Vehicles,0.2243,0.6612,1.5939,1.0111,0.0000,0.1614,0.3752,0.2047,0.111,Rodriguez
24,Education,0.6863,0.6113,0.2218,0.4062,0.0000,0.2590,0.3472,0.3426,0.1692,Rodriguez
25,Health,0.5563,0.8152,1.0199,0.8648,0.0000,0.6094,0.7796,0.7241,0.2983,Rodriguez
26,LGU Investment,1.7515,0.4523,0.4138,0.3310,0.0000,2.4355,0.6849,0.0894,0.0007,Rodriguez
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0152,0.0009,Rodriguez
28,Information Technology Capacity,2.1803,0.9100,1.6860,0.9348,0.0000,0.5469,0.7407,0.9545,0.5286,Rodriguez
29,Financial Technology Capacity,0.6090,0.8122,0.9586,0.6999,0.0000,0.6863,0.6776,0.6776,0.2672,Rodriguez
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4103,2.4103,2.3409,1.8788,Rodriguez
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4474,1.9998,Rodriguez
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2583,0.0,Rodriguez
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2664,1.0112,Rodriguez
34,Budget for DRRMP,-,-,-,0.0020,0.0000,1.1878,0.6608,0.0206,0.0,Rodriguez
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Rodriguez
36,Emergency Infrastructure,-,-,-,0.8899,0.0000,0.6523,0.7187,0.4004,0.4546,Rodriguez
37,Utilities,-,-,-,1.0314,0.0000,1.8792,1.8790,1.2747,1.5084,Rodriguez
38,Employed Population,-,-,-,1.0334,0.0000,0.0954,0.0918,0.0998,0.1403,Rodriguez
39,Sanitary System,-,-,-,1.5816,0.0000,1.9612,2.2681,1.8751,1.5001,Rodriguez
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.2013,Rodriguez
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.1367,Rodriguez
42,STEM graduates,-,-,-,-,-,-,-,-,0.0323,Rodriguez
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0581,Rodriguez
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Rodriguez
45,Internet Capability,-,-,-,-,-,-,-,-,1.0714,Rodriguez
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0228,Rodriguez
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Rodriguez
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Rodriguez
49,New Technology,-,-,-,-,-,-,-,-,0.001,Rodriguez
