,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0395,0.1929,0.3144,0.0118,0.1085,0.0135,0.0706,0.0053,0.0186,San Carlos (NO)
1,Local Economy Growth,1.3250,0.3180,0.2301,0.0593,1.2847,0.0173,0.5743,0.0066,0.0167,San Carlos (NO)
2,Active Establishments in the Locality,-,-,-,0.3076,0.5331,0.2956,0.2438,0.3201,0.1562,San Carlos (NO)
3,Safety Compliant Business,-,-,-,0.2453,0.1958,0.2768,0.4344,0.2391,0.2546,San Carlos (NO)
4,Employment Generation,0.2043,1.4856,0.0000,0.0830,0.0407,0.2355,0.0963,0.3476,0.0178,San Carlos (NO)
5,Cost of Living,2.2436,2.7627,2.0000,1.0345,2.1429,0.8730,1.3732,1.0390,1.2051,San Carlos (NO)
6,Cost of Doing Business,3.2736,3.1381,2.4063,1.9847,1.7953,1.9816,1.9081,2.0074,1.504,San Carlos (NO)
7,Financial Deepening,0.1878,0.3708,0.6133,0.8000,0.5390,0.3922,0.4450,0.4598,0.4588,San Carlos (NO)
8,Productivity,0.0327,0.0000,0.0000,0.0940,0.0801,0.1659,0.0936,0.2239,0.0148,San Carlos (NO)
9,Presence of Business and Professional Organizations,0.0453,0.0000,0.1784,0.0081,0.0056,0.3600,0.0681,0.3349,0.0318,San Carlos (NO)
10,Compliance to National Directives,2.6667,2.6667,3.2026,2.2917,2.2222,2.1528,2.1094,2.0588,1.9286,San Carlos (NO)
11,Presence of Investment Promotion Unit,3.3333,3.3333,0.0000,2.5000,2.5000,2.5000,2.5000,2.5000,1.8096,San Carlos (NO)
12,Compliance to ARTA Citizens Charter,-,2.9032,1.6490,2.3081,2.2555,2.2350,2.2969,2.1403,2.0,San Carlos (NO)
13,Capacity to Generate Local Resource,0.1291,0.1484,0.0000,0.5392,0.5892,0.1459,0.1650,0.1073,0.3438,San Carlos (NO)
14,Capacity of Health Services,0.0719,0.0997,0.1476,0.1831,0.1501,0.0847,0.1210,0.1322,0.1698,San Carlos (NO)
15,Capacity of School Services,0.5694,0.0000,0.1417,0.3692,0.1826,0.1449,0.2756,0.1583,0.2209,San Carlos (NO)
16,Recognition of Performance,0.8889,0.0000,0.0000,0.3692,0.6236,0.3539,0.5190,0.6949,0.1374,San Carlos (NO)
17,Getting Business Permits,-,-,1.8572,2.3250,2.2550,2.3115,2.1522,1.4615,1.5,San Carlos (NO)
18,Peace and Order,0.2903,0.1434,0.2335,0.1322,0.0489,0.0225,0.0982,0.0217,0.0001,San Carlos (NO)
19,Social Protection,-,-,0.3253,0.2814,1.3008,0.1122,0.3672,0.3707,0.9574,San Carlos (NO)
20,Road Network,0.0000,0.0002,0.0553,0.0035,0.0803,0.1425,0.0730,0.1695,0.0012,San Carlos (NO)
21,Distance to Ports,2.8242,2.9554,2.8922,2.0596,1.6293,1.9581,2.0063,2.0689,1.6404,San Carlos (NO)
22,Availability of Basic Utilities,1.6667,1.6667,3.3333,2.3356,2.5000,1.8682,1.7531,1.7529,1.0557,San Carlos (NO)
23,Transportation Vehicles,0.0333,0.0434,0.0491,0.0763,0.9148,0.3111,0.2282,0.1965,0.1171,San Carlos (NO)
24,Education,0.0784,0.1763,0.2707,0.1797,0.2444,0.2082,0.1528,0.1989,0.2532,San Carlos (NO)
25,Health,0.0131,0.0698,0.2443,0.2822,0.4943,0.1928,0.2295,0.3496,0.2016,San Carlos (NO)
26,LGU Investment,0.8117,0.0000,0.0000,0.0195,0.0000,1.3552,0.1633,0.0100,0.001,San Carlos (NO)
27,Accommodation Capacity,0.0072,0.0000,0.3728,0.0196,0.0186,0.0704,0.0268,0.0451,0.0782,San Carlos (NO)
28,Information Technology Capacity,0.3410,0.5556,0.9891,0.4568,0.6052,0.6583,0.6533,1.0417,0.0451,San Carlos (NO)
29,Financial Technology Capacity,0.0324,0.1724,0.1648,0.1297,0.1567,0.1679,0.2304,0.0987,0.0651,San Carlos (NO)
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4988,2.3864,2.3800,1.8095,San Carlos (NO)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.3214,2.3214,2.2143,1.9444,San Carlos (NO)
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,0.9375,0.0000,0.0097,San Carlos (NO)
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2612,1.2559,San Carlos (NO)
34,Budget for DRRMP,-,-,-,0.0597,0.0000,0.5305,0.0673,0.1135,0.0609,San Carlos (NO)
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,San Carlos (NO)
36,Emergency Infrastructure,-,-,-,0.9118,0.8721,0.3953,0.5881,0.3424,0.4418,San Carlos (NO)
37,Utilities,-,-,-,1.0484,1.4884,1.8763,1.8060,0.9776,1.4997,San Carlos (NO)
38,Employed Population,-,-,-,0.1847,0.0312,0.0505,0.0012,0.0022,0.0633,San Carlos (NO)
39,Sanitary System,-,-,-,1.5645,1.5271,2.0017,2.0027,1.9027,1.5173,San Carlos (NO)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.048,San Carlos (NO)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,1.1026,San Carlos (NO)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0206,San Carlos (NO)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0009,San Carlos (NO)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Carlos (NO)
45,Internet Capability,-,-,-,-,-,-,-,-,0.0087,San Carlos (NO)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.9877,San Carlos (NO)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,San Carlos (NO)
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,San Carlos (NO)
49,New Technology,-,-,-,-,-,-,-,-,0.0102,San Carlos (NO)
