,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,0.0000,0.0000,0.0000,0.0008,0.0006,Concepcion (RN)
1,Local Economy Growth,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Concepcion (RN)
2,Active Establishments in the Locality,-,-,-,-,0.0000,0.0000,0.0000,0.2112,0.1571,Concepcion (RN)
3,Safety Compliant Business,-,-,-,-,0.0425,0.0000,0.0000,0.3977,0.4801,Concepcion (RN)
4,Employment Generation,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Concepcion (RN)
5,Cost of Living,-,-,-,-,1.1574,2.5000,0.3689,1.3750,1.5263,Concepcion (RN)
6,Cost of Doing Business,-,-,-,-,0.1810,0.2533,2.4168,2.4420,1.5914,Concepcion (RN)
7,Financial Deepening,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0186,Concepcion (RN)
8,Productivity,-,-,-,-,0.0000,0.0000,0.0000,0.0008,0.0002,Concepcion (RN)
9,Presence of Business and Professional Organizations,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Concepcion (RN)
10,Compliance to National Directives,-,-,-,-,0.0000,0.0000,0.0000,2.3810,1.8636,Concepcion (RN)
11,Presence of Investment Promotion Unit,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Concepcion (RN)
12,Compliance to ARTA Citizens Charter,-,-,-,-,0.0000,0.0000,2.5000,2.3714,0.0,Concepcion (RN)
13,Capacity to Generate Local Resource,-,-,-,-,0.0000,0.0000,0.0000,0.0014,0.0014,Concepcion (RN)
14,Capacity of Health Services,-,-,-,-,0.0000,0.0082,0.0448,0.0314,0.0,Concepcion (RN)
15,Capacity of School Services,-,-,-,-,0.0000,0.0278,0.0344,0.2833,0.036,Concepcion (RN)
16,Recognition of Performance,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Concepcion (RN)
17,Getting Business Permits,-,-,-,-,0.0000,0.0000,1.6667,1.8431,1.0,Concepcion (RN)
18,Peace and Order,-,-,-,-,0.0000,0.1728,0.5482,0.2083,0.2446,Concepcion (RN)
19,Social Protection,-,-,-,-,0.0000,0.0000,0.0000,0.0079,0.0,Concepcion (RN)
20,Road Network,-,-,-,-,0.0000,0.0085,0.0004,0.0057,0.0,Concepcion (RN)
21,Distance to Ports,-,-,-,-,0.0000,0.0000,2.5000,0.0000,0.0,Concepcion (RN)
22,Availability of Basic Utilities,-,-,-,-,0.0000,0.0000,0.0000,2.4063,0.2666,Concepcion (RN)
23,Transportation Vehicles,-,-,-,-,0.0000,0.0000,0.0000,0.0034,0.0086,Concepcion (RN)
24,Education,-,-,-,-,0.0000,0.0072,0.0207,0.2280,0.1445,Concepcion (RN)
25,Health,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Concepcion (RN)
26,LGU Investment,-,-,-,-,0.0000,0.0000,0.0000,0.1870,0.0015,Concepcion (RN)
27,Accommodation Capacity,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Concepcion (RN)
28,Information Technology Capacity,-,-,-,-,0.0000,0.0000,0.0000,0.3571,0.25,Concepcion (RN)
29,Financial Technology Capacity,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Concepcion (RN)
30,Land Use Plan,-,-,-,-,0.0000,0.0000,0.0000,2.4808,1.9583,Concepcion (RN)
31,Disaster Risk Reduction Plan,-,-,-,-,0.0000,0.0000,0.0000,1.9524,1.9998,Concepcion (RN)
32,Annual Disaster Drill,-,-,-,-,0.0000,0.0000,0.0000,1.2544,1.0213,Concepcion (RN)
33,Early Warning System,-,-,-,-,0.0000,0.0000,0.0000,1.3636,1.0909,Concepcion (RN)
34,Budget for DRRMP,-,-,-,-,0.0000,0.0000,0.0000,0.0036,0.0214,Concepcion (RN)
35,Local Risk Assessments,-,-,-,-,0.0000,0.0000,0.0000,1.2500,1.0,Concepcion (RN)
36,Emergency Infrastructure,-,-,-,-,0.0000,0.0000,0.0000,0.2438,0.4026,Concepcion (RN)
37,Utilities,-,-,-,-,0.0000,0.0000,0.6250,1.0249,1.2495,Concepcion (RN)
38,Employed Population,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Concepcion (RN)
39,Sanitary System,-,-,-,-,0.0000,0.0000,0.5000,1.2507,1.5001,Concepcion (RN)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Concepcion (RN)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Concepcion (RN)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Concepcion (RN)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Concepcion (RN)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Concepcion (RN)
45,Internet Capability,-,-,-,-,-,-,-,-,1.04,Concepcion (RN)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Concepcion (RN)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Concepcion (RN)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Concepcion (RN)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Concepcion (RN)
