,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1457,0.2004,0.0099,0.0081,0.0043,0.0051,0.0053,0.0034,San Antonio (ZA)
1,Local Economy Growth,-,0.3686,0.1378,0.0100,0.0115,0.0019,0.3305,0.0021,0.0,San Antonio (ZA)
2,Active Establishments in the Locality,-,-,-,0.1498,0.1721,0.0837,0.1859,0.1713,0.1747,San Antonio (ZA)
3,Safety Compliant Business,-,-,-,0.0595,0.2920,0.1569,0.0670,0.0836,0.0,San Antonio (ZA)
4,Employment Generation,-,0.0834,0.0591,0.0391,0.0374,0.0899,0.0503,0.0796,0.0603,San Antonio (ZA)
5,Cost of Living,-,3.3430,2.4167,1.7568,1.0648,1.1111,0.6466,0.7813,1.7212,San Antonio (ZA)
6,Cost of Doing Business,-,2.6238,2.9407,1.7618,2.0596,1.9545,2.0666,2.0489,1.8642,San Antonio (ZA)
7,Financial Deepening,-,0.5064,0.5888,0.3030,0.0515,0.2512,0.2304,0.1875,0.188,San Antonio (ZA)
8,Productivity,-,0.0026,0.1420,0.0095,0.0024,0.0004,0.0432,0.0492,0.0357,San Antonio (ZA)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0172,0.0353,0.0128,0.0193,0.1563,0.0078,San Antonio (ZA)
10,Compliance to National Directives,-,3.3333,2.9240,2.1474,0.0000,2.4500,2.4621,2.3214,1.8571,San Antonio (ZA)
11,Presence of Investment Promotion Unit,-,3.3333,3.3333,1.8750,0.0000,2.5000,2.5000,2.5000,1.7949,San Antonio (ZA)
12,Compliance to ARTA Citizens Charter,-,3.0981,1.4833,2.1530,0.0000,2.2523,2.3553,1.5808,2.0,San Antonio (ZA)
13,Capacity to Generate Local Resource,-,0.0585,0.0792,2.0983,0.0000,0.1532,0.1335,0.0108,0.0027,San Antonio (ZA)
14,Capacity of Health Services,-,0.1709,0.1406,0.0768,0.0000,0.0594,0.0456,0.0603,0.0021,San Antonio (ZA)
15,Capacity of School Services,-,0.3582,0.4631,0.1661,0.0000,0.1666,0.0864,0.0218,0.0022,San Antonio (ZA)
16,Recognition of Performance,-,0.0000,0.0505,0.1661,0.0000,0.2715,0.0204,0.0000,0.0,San Antonio (ZA)
17,Getting Business Permits,-,-,1.1111,2.3197,0.0000,2.4686,2.4975,2.1644,2.0,San Antonio (ZA)
18,Peace and Order,-,0.0000,0.0562,0.4570,0.0000,0.0239,0.0048,0.0271,0.0,San Antonio (ZA)
19,Social Protection,-,-,0.1541,0.0039,0.0000,0.1405,0.1462,0.1114,0.0012,San Antonio (ZA)
20,Road Network,-,0.3646,0.0289,0.0000,0.0000,0.0227,0.0009,0.0427,0.0003,San Antonio (ZA)
21,Distance to Ports,-,0.0000,0.0000,1.6117,0.0000,2.1737,2.4198,2.1907,1.7501,San Antonio (ZA)
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.4685,2.4875,2.2169,0.0879,San Antonio (ZA)
23,Transportation Vehicles,-,0.0791,0.0755,0.0869,0.0000,0.1643,0.1692,0.0231,0.0167,San Antonio (ZA)
24,Education,-,0.2364,0.0558,0.0811,0.0000,0.0750,0.0482,0.0181,0.0249,San Antonio (ZA)
25,Health,-,0.0148,0.0453,0.1476,0.0000,0.0503,0.0841,0.0603,0.0632,San Antonio (ZA)
26,LGU Investment,-,0.5361,0.0000,0.0000,0.0000,0.2028,0.1131,0.0119,0.0009,San Antonio (ZA)
27,Accommodation Capacity,-,0.0883,0.0000,0.0044,0.0000,0.0008,0.0631,0.0039,0.0374,San Antonio (ZA)
28,Information Technology Capacity,-,0.3796,0.7005,0.3336,0.0000,0.2748,0.3621,0.2727,0.0617,San Antonio (ZA)
29,Financial Technology Capacity,-,0.0741,0.1419,0.0926,0.0000,0.1558,0.0631,0.0631,0.0431,San Antonio (ZA)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4872,2.4091,1.9242,San Antonio (ZA)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9995,San Antonio (ZA)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2583,1.002,San Antonio (ZA)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2646,1.0099,San Antonio (ZA)
34,Budget for DRRMP,-,-,-,0.0240,0.0000,0.1385,0.0982,0.0211,0.0,San Antonio (ZA)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Antonio (ZA)
36,Emergency Infrastructure,-,-,-,0.8768,0.0000,0.5501,0.0805,0.2557,0.3732,San Antonio (ZA)
37,Utilities,-,-,-,1.4090,0.0000,1.5635,1.5641,1.2579,1.5041,San Antonio (ZA)
38,Employed Population,-,-,-,0.0728,0.0000,0.0178,0.0560,0.0609,0.0443,San Antonio (ZA)
39,Sanitary System,-,-,-,1.1550,0.0000,1.5192,1.3135,1.8753,1.5002,San Antonio (ZA)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,San Antonio (ZA)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Antonio (ZA)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Antonio (ZA)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0029,San Antonio (ZA)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Antonio (ZA)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0333,San Antonio (ZA)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,San Antonio (ZA)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,San Antonio (ZA)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,San Antonio (ZA)
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Antonio (ZA)
