,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,-,0.0004,Patikul
1,Local Economy Growth,-,-,-,-,-,-,-,-,0.0004,Patikul
2,Active Establishments in the Locality,-,-,-,-,-,-,-,-,0.0038,Patikul
3,Safety Compliant Business,-,-,-,-,-,-,-,-,0.112,Patikul
4,Employment Generation,-,-,-,-,-,-,-,-,0.2752,Patikul
5,Cost of Living,-,-,-,-,-,-,-,-,1.9992,Patikul
6,Cost of Doing Business,-,-,-,-,-,-,-,-,0.0,Patikul
7,Financial Deepening,-,-,-,-,-,-,-,-,0.0,Patikul
8,Productivity,-,-,-,-,-,-,-,-,0.0002,Patikul
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,-,0.0,Patikul
10,Compliance to National Directives,-,-,-,-,-,-,-,-,1.0,Patikul
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,-,0.0,Patikul
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,-,0.0,Patikul
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,-,0.0,Patikul
14,Capacity of Health Services,-,-,-,-,-,-,-,-,0.0,Patikul
15,Capacity of School Services,-,-,-,-,-,-,-,-,0.0,Patikul
16,Recognition of Performance,-,-,-,-,-,-,-,-,0.0,Patikul
17,Getting Business Permits,-,-,-,-,-,-,-,-,0.5,Patikul
18,Peace and Order,-,-,-,-,-,-,-,-,0.0,Patikul
19,Social Protection,-,-,-,-,-,-,-,-,0.0,Patikul
20,Road Network,-,-,-,-,-,-,-,-,0.0,Patikul
21,Distance to Ports,-,-,-,-,-,-,-,-,0.0,Patikul
22,Availability of Basic Utilities,-,-,-,-,-,-,-,-,0.1162,Patikul
23,Transportation Vehicles,-,-,-,-,-,-,-,-,0.0018,Patikul
24,Education,-,-,-,-,-,-,-,-,0.0185,Patikul
25,Health,-,-,-,-,-,-,-,-,0.0022,Patikul
26,LGU Investment,-,-,-,-,-,-,-,-,0.0,Patikul
27,Accommodation Capacity,-,-,-,-,-,-,-,-,0.0,Patikul
28,Information Technology Capacity,-,-,-,-,-,-,-,-,0.0435,Patikul
29,Financial Technology Capacity,-,-,-,-,-,-,-,-,0.0,Patikul
30,Land Use Plan,-,-,-,-,-,-,-,-,0.0,Patikul
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,-,0.0,Patikul
32,Annual Disaster Drill,-,-,-,-,-,-,-,-,0.0,Patikul
33,Early Warning System,-,-,-,-,-,-,-,-,0.0,Patikul
34,Budget for DRRMP,-,-,-,-,-,-,-,-,0.0,Patikul
35,Local Risk Assessments,-,-,-,-,-,-,-,-,0.0,Patikul
36,Emergency Infrastructure,-,-,-,-,-,-,-,-,0.3334,Patikul
37,Utilities,-,-,-,-,-,-,-,-,0.0,Patikul
38,Employed Population,-,-,-,-,-,-,-,-,0.0,Patikul
39,Sanitary System,-,-,-,-,-,-,-,-,0.0,Patikul
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Patikul
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Patikul
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Patikul
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Patikul
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Patikul
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Patikul
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Patikul
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Patikul
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Patikul
49,New Technology,-,-,-,-,-,-,-,-,0.0,Patikul
