,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.2880,0.3726,0.0029,0.0173,0.0317,0.0520,0.0287,0.0049,Calamba (MC)
1,Local Economy Growth,-,0.3530,0.0922,0.0070,0.0029,0.0015,1.0262,0.0008,0.0004,Calamba (MC)
2,Active Establishments in the Locality,-,-,-,0.8230,0.0058,0.5302,0.4886,0.4907,0.4349,Calamba (MC)
3,Safety Compliant Business,-,-,-,0.3229,0.1766,0.4906,0.4509,0.4353,0.2608,Calamba (MC)
4,Employment Generation,-,1.9349,0.5557,0.4669,0.1554,0.5997,1.0378,1.2515,0.359,Calamba (MC)
5,Cost of Living,-,3.9530,3.5833,1.9397,1.0185,2.2500,0.8854,1.1563,1.999,Calamba (MC)
6,Cost of Doing Business,-,2.2869,3.3655,1.6679,1.9681,2.0179,2.2325,2.2800,1.8734,Calamba (MC)
7,Financial Deepening,-,3.6723,2.9321,0.7804,0.2559,0.4820,0.6608,0.9933,0.3436,Calamba (MC)
8,Productivity,-,0.0068,0.0091,0.0010,0.0067,0.5527,0.8753,1.1866,0.2675,Calamba (MC)
9,Presence of Business and Professional Organizations,-,0.0071,0.0130,0.0020,0.0022,0.0176,0.0177,0.0030,0.0032,Calamba (MC)
10,Compliance to National Directives,-,1.6667,3.2997,2.4013,0.0000,2.4994,2.4643,2.4643,1.9231,Calamba (MC)
11,Presence of Investment Promotion Unit,-,0.0000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9984,Calamba (MC)
12,Compliance to ARTA Citizens Charter,-,2.7980,2.2393,2.3829,0.0000,2.4153,2.4968,2.2584,2.0,Calamba (MC)
13,Capacity to Generate Local Resource,-,1.8414,0.0733,0.0697,0.0000,0.0953,0.1606,0.0706,0.0782,Calamba (MC)
14,Capacity of Health Services,-,0.3388,0.2324,0.4767,0.0000,0.2536,0.2201,0.2411,0.2689,Calamba (MC)
15,Capacity of School Services,-,0.2872,0.3110,0.1849,0.0000,0.3584,0.1186,0.1924,0.0508,Calamba (MC)
16,Recognition of Performance,-,0.6944,2.1303,0.1849,0.0000,0.2798,0.1888,0.1563,0.1907,Calamba (MC)
17,Getting Business Permits,-,-,1.1111,2.3618,0.0000,2.4425,2.4955,2.4953,2.0,Calamba (MC)
18,Peace and Order,-,0.1990,0.1838,0.2458,0.0000,0.1959,0.3571,0.1170,0.0002,Calamba (MC)
19,Social Protection,-,-,0.1095,1.1191,0.0000,0.0000,0.1996,0.0798,0.0,Calamba (MC)
20,Road Network,-,0.0002,0.0034,0.0015,0.0000,0.0630,0.0006,0.0520,0.0007,Calamba (MC)
21,Distance to Ports,-,1.9073,3.3165,2.4458,0.0000,2.3954,2.3242,2.3421,1.9875,Calamba (MC)
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.3250,2.1688,2.4188,0.4215,Calamba (MC)
23,Transportation Vehicles,-,0.2804,0.2276,0.1122,0.0000,0.0973,0.1047,0.2946,0.0044,Calamba (MC)
24,Education,-,0.3556,0.2325,0.2024,0.0000,0.3000,0.1234,0.2560,0.1254,Calamba (MC)
