,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.4974,0.1258,0.0006,0.0032,0.0524,0.0402,0.0168,0.0029,Amlan
1,Local Economy Growth,-,0.3144,0.0164,0.0010,0.0024,0.0159,1.0344,0.0456,0.0019,Amlan
2,Active Establishments in the Locality,-,-,-,0.0000,0.0026,0.2353,0.2568,0.3028,0.3214,Amlan
3,Safety Compliant Business,-,-,-,0.3078,0.1518,0.3018,0.1823,0.2843,0.196,Amlan
4,Employment Generation,-,0.7251,0.2215,0.1078,0.0751,0.0815,0.0064,0.0739,0.2007,Amlan
5,Cost of Living,-,3.3120,2.3333,0.5603,1.5278,1.0000,1.7188,2.0625,1.9993,Amlan
6,Cost of Doing Business,-,3.3747,3.5909,2.2106,2.0464,2.0720,2.1364,2.2138,1.8975,Amlan
7,Financial Deepening,-,1.0593,1.1574,0.1720,0.0378,0.1312,0.1630,0.1895,0.0878,Amlan
8,Productivity,-,0.0819,0.0331,0.0008,0.0023,0.1240,0.0016,0.0679,0.1139,Amlan
9,Presence of Business and Professional Organizations,-,0.0499,0.0911,0.0069,0.0109,0.0000,0.0000,0.0152,0.0,Amlan
10,Compliance to National Directives,-,3.0000,2.6667,2.3684,0.0000,2.4988,2.4286,2.4643,1.9231,Amlan
11,Presence of Investment Promotion Unit,-,3.3333,0.0000,2.5000,0.0000,2.5000,0.6250,0.6250,1.9997,Amlan
12,Compliance to ARTA Citizens Charter,-,1.8578,1.5544,2.2698,0.0000,2.3962,2.0380,1.4288,2.0,Amlan
13,Capacity to Generate Local Resource,-,0.0000,1.7318,0.0000,0.0000,0.0933,0.5177,0.0280,0.2302,Amlan
14,Capacity of Health Services,-,0.0779,0.0989,0.1047,0.0000,0.0339,0.0267,0.0503,0.0271,Amlan
15,Capacity of School Services,-,0.1414,0.1896,0.0859,0.0000,0.1304,0.0244,0.0214,0.0019,Amlan
16,Recognition of Performance,-,1.5278,0.7143,0.0859,0.0000,0.0000,0.0000,0.0000,0.0,Amlan
17,Getting Business Permits,-,-,1.1111,2.2994,0.0000,1.5288,1.5702,1.5523,1.5,Amlan
18,Peace and Order,-,0.2144,0.1683,0.2113,0.0000,0.2419,0.3061,0.0924,0.0002,Amlan
19,Social Protection,-,-,0.0237,0.2968,0.0000,0.3812,0.1315,0.1373,0.0,Amlan
20,Road Network,-,0.0002,0.0026,0.0024,0.0000,0.0386,0.0005,0.0314,0.0011,Amlan
21,Distance to Ports,-,2.1392,3.2774,2.4655,0.0000,2.4365,2.4392,2.4430,1.9947,Amlan
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.4000,1.8750,2.2500,0.341,Amlan
23,Transportation Vehicles,-,0.3622,0.1851,0.1001,0.0000,0.0066,0.0105,0.0312,0.0038,Amlan
24,Education,-,0.1229,0.1570,0.1141,0.0000,0.0124,0.0247,0.0175,0.0287,Amlan
25,Health,-,0.2581,0.3646,0.1827,0.0000,0.0861,0.0346,0.0823,0.05,Amlan
26,LGU Investment,-,0.6828,0.6480,0.1476,0.0000,0.0648,0.0337,0.0993,0.0002,Amlan
27,Accommodation Capacity,-,0.3437,0.2080,0.0390,0.0000,0.0081,0.0124,0.0173,0.0407,Amlan
28,Information Technology Capacity,-,0.8953,1.2646,0.4563,0.0000,0.2388,0.5648,0.3804,0.1304,Amlan
29,Financial Technology Capacity,-,0.0000,0.2381,0.4063,0.0000,0.0543,0.1563,0.0893,0.0455,Amlan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4872,2.5000,1.9865,Amlan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.5000,1.9998,Amlan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.3158,1.002,Amlan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2874,1.0494,Amlan
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1170,0.0426,0.0026,0.0,Amlan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Amlan
36,Emergency Infrastructure,-,-,-,0.9521,0.0000,0.4946,0.4972,0.2900,0.4,Amlan
37,Utilities,-,-,-,1.0534,0.0000,1.8788,1.8770,1.2714,1.5015,Amlan
38,Employed Population,-,-,-,0.0833,0.0000,0.0427,0.0330,0.1090,0.0081,Amlan
39,Sanitary System,-,-,-,1.0750,0.0000,2.0871,1.9973,1.8751,1.5,Amlan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Amlan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Amlan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Amlan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Amlan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Amlan
45,Internet Capability,-,-,-,-,-,-,-,-,1.0652,Amlan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Amlan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Amlan
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Amlan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Amlan
