,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1308,0.1436,0.0026,0.0183,0.0307,0.0671,0.0427,0.0112,Allacapan
1,Local Economy Growth,-,0.3848,0.0741,0.0255,0.0031,0.0015,1.0272,0.0013,0.0008,Allacapan
2,Active Establishments in the Locality,-,-,-,0.0512,0.0031,0.2560,0.8528,0.7254,0.7457,Allacapan
3,Safety Compliant Business,-,-,-,0.2037,0.1447,0.3095,1.0447,0.6401,0.5808,Allacapan
4,Employment Generation,-,0.8784,0.3379,0.5743,0.1955,0.3229,0.7481,0.6191,0.953,Allacapan
5,Cost of Living,-,3.5256,2.2500,1.0345,1.2963,1.7500,1.4583,0.7813,1.9994,Allacapan
6,Cost of Doing Business,-,2.9473,3.5905,2.1332,2.0682,2.0347,2.1651,2.2066,1.9084,Allacapan
7,Financial Deepening,-,1.0593,1.3889,0.3175,0.1091,0.2061,0.3426,0.3606,0.1492,Allacapan
8,Productivity,-,0.0292,0.0096,0.0006,0.0053,0.2492,0.2594,0.4586,0.4062,Allacapan
9,Presence of Business and Professional Organizations,-,0.0142,0.0781,0.0187,0.0219,0.0420,0.0403,0.0259,0.074,Allacapan
10,Compliance to National Directives,-,2.5833,3.0303,2.4013,0.0000,2.4988,2.4286,2.3571,1.8462,Allacapan
11,Presence of Investment Promotion Unit,-,0.8333,1.6667,2.5000,0.0000,2.5000,2.5000,2.5000,1.9991,Allacapan
12,Compliance to ARTA Citizens Charter,-,0.2917,2.1358,2.3837,0.0000,2.3709,2.4877,2.1431,2.0,Allacapan
13,Capacity to Generate Local Resource,-,0.9630,0.0393,1.2570,0.0000,0.0940,0.0438,0.0689,0.0678,Allacapan
14,Capacity of Health Services,-,0.1019,0.2428,0.3182,0.0000,0.2873,0.1454,0.3035,0.1001,Allacapan
15,Capacity of School Services,-,0.0737,0.5388,0.0998,0.0000,0.4183,0.0754,0.0497,0.0487,Allacapan
16,Recognition of Performance,-,0.0000,0.0000,0.0998,0.0000,0.6679,0.2318,0.1439,0.0954,Allacapan
17,Getting Business Permits,-,-,0.0000,2.3352,0.0000,2.4093,2.4701,2.4905,2.0,Allacapan
18,Peace and Order,-,0.1545,0.0720,0.1693,0.0000,0.2995,0.3571,0.1909,0.0002,Allacapan
19,Social Protection,-,-,0.0204,0.6107,0.0000,0.6475,0.5798,0.1041,1.156,Allacapan
20,Road Network,-,0.0000,0.0004,0.0005,0.0000,0.1733,0.0011,0.1512,0.0006,Allacapan
21,Distance to Ports,-,2.8323,2.9163,2.3708,0.0000,2.3744,2.3512,2.3980,1.9509,Allacapan
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.5000,2.2500,2.5000,0.2256,Allacapan
23,Transportation Vehicles,-,0.0000,0.5939,2.5000,0.0000,0.0446,0.0800,0.1401,0.0568,Allacapan
24,Education,-,0.3255,0.4584,0.4109,0.0000,0.0760,0.0854,0.1016,0.1997,Allacapan
25,Health,-,0.0000,0.2667,0.2048,0.0000,0.1825,0.2080,0.2386,0.1773,Allacapan
26,LGU Investment,-,0.0000,0.0000,0.1823,0.0000,0.1658,0.2319,0.3609,0.001,Allacapan
27,Accommodation Capacity,-,0.0000,0.0594,0.0133,0.0000,0.0037,0.0031,0.0215,0.0,Allacapan
28,Information Technology Capacity,-,1.2585,0.9947,0.8631,0.0000,0.6554,0.6806,0.2174,0.1739,Allacapan
29,Financial Technology Capacity,-,0.4762,0.4762,0.5625,0.0000,0.5774,0.5313,0.2976,0.1457,Allacapan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3590,2.3590,2.3286,1.9865,Allacapan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4559,1.999,Allacapan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.3214,2.5000,1.2747,1.002,Allacapan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2575,1.0059,Allacapan
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1697,0.0584,0.0025,0.0,Allacapan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Allacapan
36,Emergency Infrastructure,-,-,-,0.9374,0.0000,0.5535,0.5886,0.3645,0.5131,Allacapan
37,Utilities,-,-,-,1.0108,0.0000,1.8758,1.8688,1.2586,1.502,Allacapan
38,Employed Population,-,-,-,0.5067,0.0000,0.5546,0.2873,0.2486,0.0709,Allacapan
39,Sanitary System,-,-,-,1.5836,0.0000,2.0505,1.4942,1.2501,1.5,Allacapan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0513,Allacapan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0004,Allacapan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Allacapan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0128,Allacapan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Allacapan
45,Internet Capability,-,-,-,-,-,-,-,-,1.087,Allacapan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.1263,Allacapan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Allacapan
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Allacapan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Allacapan
