,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0834,0.3094,0.5341,0.1160,0.1568,0.1568,0.1356,0.1610,0.1945,Cabanatuan
1,Local Economy Growth,1.0608,0.0922,0.1109,0.0541,0.0734,0.1478,0.6137,0.0422,0.0071,Cabanatuan
2,Active Establishments in the Locality,-,-,-,0.6300,1.0724,0.7081,0.5440,0.6408,0.6894,Cabanatuan
3,Safety Compliant Business,-,-,-,0.5554,0.4233,0.6791,0.7036,0.5667,0.4392,Cabanatuan
4,Employment Generation,0.2064,0.0000,2.0109,0.4428,0.1461,0.4156,0.5017,0.5457,0.1105,Cabanatuan
5,Cost of Living,4.1667,3.5326,3.5833,2.1121,2.5000,2.0635,1.5845,0.6494,1.5385,Cabanatuan
6,Cost of Doing Business,0.3193,0.0677,2.1726,1.6261,1.4548,1.5106,1.6763,1.4254,1.3526,Cabanatuan
7,Financial Deepening,0.3842,0.8389,1.8488,2.3533,1.6750,0.9777,1.3219,1.0843,1.0983,Cabanatuan
8,Productivity,0.1232,0.0000,0.2404,0.0153,0.2259,0.3112,0.3940,0.4458,0.1606,Cabanatuan
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0000,0.0027,0.0000,0.0000,0.0010,0.0013,0.0017,Cabanatuan
10,Compliance to National Directives,3.3333,3.3333,3.2680,1.2500,0.0000,0.0000,0.0000,0.0000,0.0,Cabanatuan
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.1111,Cabanatuan
12,Compliance to ARTA Citizens Charter,-,1.9603,2.1812,1.7836,1.5025,1.0375,2.0552,1.7141,2.0,Cabanatuan
13,Capacity to Generate Local Resource,0.4097,0.4940,1.0376,1.5905,0.3805,0.4591,0.4893,0.3417,0.4058,Cabanatuan
14,Capacity of Health Services,0.0438,0.0710,0.1895,0.1084,0.7618,0.0390,0.5897,0.5775,0.3047,Cabanatuan
15,Capacity of School Services,0.0000,0.0000,0.0000,0.2770,0.4797,0.5191,0.5795,0.2319,0.4247,Cabanatuan
16,Recognition of Performance,0.2381,0.0000,0.0463,0.2770,0.0000,0.1316,0.0000,0.0000,0.0,Cabanatuan
17,Getting Business Permits,-,-,3.0881,2.1845,2.2446,2.0618,1.7361,1.4653,2.0,Cabanatuan
18,Peace and Order,0.0000,0.0000,0.5635,0.2590,0.0779,0.2007,0.3162,0.1202,0.1079,Cabanatuan
19,Social Protection,-,-,0.3701,0.0122,1.2556,0.5946,0.5740,1.0884,0.8565,Cabanatuan
20,Road Network,0.0000,0.0000,0.0000,0.0005,0.0151,0.1085,0.1729,0.0814,0.0059,Cabanatuan
