,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0312,0.2025,0.1702,0.0611,0.0938,0.0847,0.1486,0.0950,0.1232,Naga (CU)
1,Local Economy Growth,1.2174,0.2274,0.4838,0.0610,0.0931,0.0837,0.7193,0.0300,0.0249,Naga (CU)
2,Active Establishments in the Locality,-,-,-,0.0741,0.2606,0.1907,0.1233,0.1902,0.2166,Naga (CU)
3,Safety Compliant Business,-,-,-,0.1034,0.1122,0.1337,0.2427,0.1996,0.1596,Naga (CU)
4,Employment Generation,0.0776,0.2812,0.6668,0.1153,0.0636,0.1495,0.2322,0.2158,0.033,Naga (CU)
5,Cost of Living,3.1410,2.7174,2.6667,0.6466,1.5816,0.9524,2.2183,2.3701,1.641,Naga (CU)
6,Cost of Doing Business,3.3571,3.1413,3.3196,1.7976,1.7962,1.8885,1.7631,1.3944,1.3508,Naga (CU)
7,Financial Deepening,0.0256,0.1066,0.1984,0.2133,0.1990,0.1450,0.1536,0.1496,0.1276,Naga (CU)
8,Productivity,0.2053,0.7594,0.5059,0.0477,0.3380,0.1782,0.2403,0.2570,0.1098,Naga (CU)
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0000,0.0081,0.0011,0.0053,0.0101,0.0100,0.0103,Naga (CU)
10,Compliance to National Directives,3.3333,3.3333,3.2680,0.0000,2.5000,2.4306,2.4219,2.3529,1.9286,Naga (CU)
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.8413,Naga (CU)
12,Compliance to ARTA Citizens Charter,-,2.7703,1.7189,1.7369,2.0416,1.4445,1.5689,0.9375,1.0,Naga (CU)
13,Capacity to Generate Local Resource,0.0000,1.6869,1.3641,0.3939,1.2820,0.1949,0.3904,0.2194,0.2263,Naga (CU)
14,Capacity of Health Services,0.0858,0.4842,0.3509,0.1860,0.2777,0.1597,0.1361,0.1330,0.1951,Naga (CU)
15,Capacity of School Services,0.3650,0.6799,0.3447,0.3678,0.4107,0.1196,0.2052,0.0693,0.2233,Naga (CU)
16,Recognition of Performance,0.0556,0.7054,0.2778,0.3678,0.1970,0.5658,0.0000,0.0000,0.2926,Naga (CU)
17,Getting Business Permits,-,-,2.9097,2.2556,2.2619,2.3073,1.7361,1.8820,2.0,Naga (CU)
18,Peace and Order,0.2665,0.2303,0.2685,0.1865,0.0437,0.0208,0.0632,0.0054,0.0896,Naga (CU)
19,Social Protection,-,-,0.0715,0.2114,0.5328,0.1703,0.2064,0.2692,0.788,Naga (CU)
20,Road Network,0.0000,0.0007,3.3333,0.0080,0.3071,0.0524,0.0282,0.0308,0.5301,Naga (CU)
21,Distance to Ports,2.9701,3.0626,3.0307,2.2696,1.7557,1.8578,1.9941,2.2363,1.6739,Naga (CU)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.5000,2.3056,2.2593,2.2669,1.1876,Naga (CU)
23,Transportation Vehicles,0.0000,0.0485,0.1094,0.1036,0.1393,0.2764,0.1894,0.0622,0.0815,Naga (CU)
24,Education,0.0000,0.7169,0.5280,0.4119,0.4488,0.3038,0.1222,0.1919,0.1726,Naga (CU)
25,Health,0.2036,0.4965,0.3933,0.4504,0.4953,0.2676,0.2090,0.1780,0.1204,Naga (CU)
26,LGU Investment,0.6728,1.0394,1.3376,0.8600,1.2256,0.4465,0.4118,0.1024,0.003,Naga (CU)
27,Accommodation Capacity,0.0118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0283,0.0298,Naga (CU)
28,Information Technology Capacity,0.0000,0.9491,1.2921,0.7068,0.9459,0.7873,0.8445,0.9375,0.0301,Naga (CU)
29,Financial Technology Capacity,0.0678,0.1251,0.0649,0.0706,0.0685,0.0845,0.1052,0.0730,0.0306,Naga (CU)
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4998,2.4773,2.4600,1.0952,Naga (CU)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.3810,2.5000,2.4286,1.7778,Naga (CU)
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.2568,1.0049,Naga (CU)
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2567,1.0047,Naga (CU)
34,Budget for DRRMP,-,-,-,0.0639,0.2562,0.4440,0.2992,0.1476,0.0755,Naga (CU)
35,Local Risk Assessments,-,-,-,1.2500,2.5000,2.5000,2.5000,2.5000,2.0,Naga (CU)
36,Emergency Infrastructure,-,-,-,0.8905,0.4551,0.3510,0.5213,0.3048,0.3822,Naga (CU)
37,Utilities,-,-,-,1.0344,1.6937,1.8987,1.8885,1.2477,1.4984,Naga (CU)
38,Employed Population,-,-,-,0.2278,0.0102,0.0045,0.0009,0.0014,0.0019,Naga (CU)
39,Sanitary System,-,-,-,1.5701,1.5327,1.4754,1.9896,1.2649,1.0075,Naga (CU)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Naga (CU)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Naga (CU)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Naga (CU)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.5215,Naga (CU)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Naga (CU)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0058,Naga (CU)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Naga (CU)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Naga (CU)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Naga (CU)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Naga (CU)
