,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0545,0.0959,0.0001,0.0006,0.0077,0.0109,0.0080,0.0008,Maigo
1,Local Economy Growth,-,0.2615,0.4526,0.0014,0.0023,0.0125,0.9764,0.0028,0.0,Maigo
2,Active Establishments in the Locality,-,-,-,0.0000,0.0019,0.0583,0.1141,0.2026,0.039,Maigo
3,Safety Compliant Business,-,-,-,0.0000,0.0465,0.0866,0.1646,0.1805,0.1122,Maigo
4,Employment Generation,-,0.5055,0.0042,0.0000,0.0296,0.0869,0.1352,0.0632,0.2022,Maigo
5,Cost of Living,-,3.8996,3.8333,1.1638,0.6944,1.2500,1.4063,1.5938,0.0,Maigo
6,Cost of Doing Business,-,2.2061,3.3042,1.7915,2.0692,2.0373,1.9360,1.8934,1.8377,Maigo
7,Financial Deepening,-,1.4124,1.3889,0.1587,0.0671,0.1492,0.1774,0.2523,0.0849,Maigo
8,Productivity,-,0.0089,0.0000,0.0000,0.0043,0.0739,0.0655,0.0627,0.0451,Maigo
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0093,0.0016,0.0808,0.0011,Maigo
10,Compliance to National Directives,-,3.3333,2.2222,0.0000,0.0000,2.4988,2.4286,2.4643,1.9231,Maigo
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,1.2500,1.8750,2.5000,0.0,Maigo
12,Compliance to ARTA Citizens Charter,-,2.6868,1.6481,1.9749,0.0000,2.3349,2.3481,1.7971,2.0,Maigo
13,Capacity to Generate Local Resource,-,1.6032,0.3356,0.0000,0.0000,0.0702,0.0222,0.0154,0.0184,Maigo
14,Capacity of Health Services,-,0.0719,0.1858,0.1410,0.0000,0.0250,0.0244,0.0210,0.0095,Maigo
15,Capacity of School Services,-,0.1267,0.1514,0.1093,0.0000,0.4428,0.0363,0.0936,0.072,Maigo
16,Recognition of Performance,-,0.0000,0.0000,0.1093,0.0000,0.0694,0.0000,0.0329,0.0,Maigo
17,Getting Business Permits,-,-,0.0000,1.0569,0.0000,1.3561,2.3126,1.8600,1.5,Maigo
18,Peace and Order,-,0.1884,0.2681,0.2102,0.0000,0.3111,0.4209,0.1478,0.0003,Maigo
19,Social Protection,-,-,0.1011,1.0832,0.0000,0.2673,0.4091,0.0418,0.0,Maigo
20,Road Network,-,0.0000,0.0021,0.0743,0.0000,0.0674,0.0004,0.0564,0.0,Maigo
21,Distance to Ports,-,3.1932,3.3131,1.6519,0.0000,2.4288,2.4454,2.4460,1.9987,Maigo
22,Availability of Basic Utilities,-,0.0000,3.3333,2.5000,0.0000,2.3125,2.1250,2.3125,0.4254,Maigo
23,Transportation Vehicles,-,0.0951,0.1614,0.1199,0.0000,0.0175,0.0143,0.0379,0.0021,Maigo
24,Education,-,0.1253,0.1122,0.0933,0.0000,0.2085,0.0282,0.1292,0.225,Maigo
25,Health,-,0.0758,0.0911,0.0635,0.0000,0.0037,0.0187,0.0093,0.0041,Maigo
26,LGU Investment,-,0.0000,0.1956,0.0000,0.0000,0.0623,0.0398,0.1028,0.0002,Maigo
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,0.0197,Maigo
28,Information Technology Capacity,-,0.5855,1.1534,0.5754,0.0000,0.3124,0.4306,0.0543,0.087,Maigo
29,Financial Technology Capacity,-,0.4762,0.4762,0.1563,0.0000,0.4755,0.4063,0.3175,0.1849,Maigo
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4744,2.5000,1.9865,Maigo
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4074,2.0833,2.5000,1.9998,Maigo
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2582,1.002,Maigo
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2525,1.002,Maigo
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1135,0.0390,0.0025,0.0,Maigo
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Maigo
36,Emergency Infrastructure,-,-,-,0.8333,0.0000,0.4961,0.5052,0.3038,0.4099,Maigo
37,Utilities,-,-,-,0.6960,0.0000,1.2481,1.8679,1.2478,1.4981,Maigo
38,Employed Population,-,-,-,0.0256,0.0000,0.0122,0.0094,0.0087,0.0023,Maigo
39,Sanitary System,-,-,-,0.0701,0.0000,2.0553,1.4946,1.8751,1.5,Maigo
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0267,Maigo
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Maigo
42,STEM graduates,-,-,-,-,-,-,-,-,0.0056,Maigo
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Maigo
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Maigo
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Maigo
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.054,Maigo
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Maigo
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Maigo
49,New Technology,-,-,-,-,-,-,-,-,0.0,Maigo
