,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0608,0.4041,0.3209,0.0499,0.0761,0.0590,0.0955,0.0966,0.1075,Cauayan (IA)
1,Local Economy Growth,1.2377,0.2719,0.2533,0.0568,0.0887,0.0510,0.8215,0.0350,0.0123,Cauayan (IA)
2,Active Establishments in the Locality,-,-,-,0.4077,0.7469,0.4147,0.3593,0.5111,0.3943,Cauayan (IA)
3,Safety Compliant Business,-,-,-,0.4086,0.3151,0.3608,0.3887,0.2630,0.2448,Cauayan (IA)
4,Employment Generation,0.1200,0.5295,1.6632,0.2454,0.0163,0.2593,0.1459,0.4245,0.0223,Cauayan (IA)
5,Cost of Living,2.1795,2.8080,2.5833,0.6034,0.9694,1.3492,1.9718,0.0000,0.5641,Cauayan (IA)
6,Cost of Doing Business,3.4397,3.4396,3.5471,2.1389,1.9929,1.9135,1.8756,1.7490,1.4287,Cauayan (IA)
7,Financial Deepening,0.1089,0.3708,0.6133,0.3400,0.3856,0.3654,0.3847,0.3791,0.3202,Cauayan (IA)
8,Productivity,0.0000,0.0000,0.2771,0.0152,1.9276,0.2097,0.3110,0.3162,0.0928,Cauayan (IA)
9,Presence of Business and Professional Organizations,0.4680,0.5995,0.4969,0.0332,0.0321,0.0293,0.0424,0.0513,0.0688,Cauayan (IA)
10,Compliance to National Directives,3.3333,3.3333,3.1373,2.2222,2.1528,2.0833,2.5000,2.4265,1.7857,Cauayan (IA)
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.9048,Cauayan (IA)
12,Compliance to ARTA Citizens Charter,-,2.8517,2.2224,1.9079,2.0703,2.0072,1.6173,0.9375,2.0,Cauayan (IA)
13,Capacity to Generate Local Resource,0.2815,0.3503,0.4853,0.2951,0.3059,0.1291,0.1315,0.1175,0.1382,Cauayan (IA)
14,Capacity of Health Services,0.3285,0.6288,0.6966,0.3347,0.6452,0.4002,0.2391,0.2323,0.3758,Cauayan (IA)
15,Capacity of School Services,0.6780,0.6525,0.2905,0.4084,0.1478,0.2297,0.4138,0.2252,0.2079,Cauayan (IA)
16,Recognition of Performance,0.4444,0.9690,1.1111,0.4084,0.6859,0.9113,0.7422,0.3991,0.34,Cauayan (IA)
17,Getting Business Permits,-,-,3.0856,2.3174,2.2388,2.2980,2.1296,2.0774,2.0,Cauayan (IA)
18,Peace and Order,0.4962,0.4686,1.1753,0.5843,0.1569,0.1315,0.1981,0.0845,0.0001,Cauayan (IA)
19,Social Protection,-,-,0.0528,0.2439,0.6838,0.2804,0.2580,0.2419,0.8414,Cauayan (IA)
20,Road Network,0.0000,0.0017,0.4652,0.0090,0.3154,0.2656,0.1567,0.1395,0.0085,Cauayan (IA)
21,Distance to Ports,2.1900,2.2538,2.5134,1.6450,1.5977,1.6359,1.6412,1.6521,1.3164,Cauayan (IA)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.5000,2.4874,2.4839,2.4846,1.5657,Cauayan (IA)
23,Transportation Vehicles,0.3843,0.3914,0.2676,0.2881,0.2591,0.0596,0.0440,0.0831,0.1143,Cauayan (IA)
24,Education,0.3044,0.9123,0.5793,0.4097,0.6567,0.6750,0.5544,0.6104,0.47,Cauayan (IA)
25,Health,0.3642,1.2383,0.5106,0.3975,0.3504,0.4689,0.4637,0.3787,0.2769,Cauayan (IA)
26,LGU Investment,0.7253,1.1796,0.5380,0.5239,0.8707,0.4843,0.4865,0.0784,0.01,Cauayan (IA)
27,Accommodation Capacity,0.0099,0.1461,0.4122,0.3470,0.0987,0.1694,0.2082,0.2218,0.1019,Cauayan (IA)
28,Information Technology Capacity,0.5551,0.8333,1.2290,0.7068,0.8325,0.6707,0.7489,0.4167,0.386,Cauayan (IA)
29,Financial Technology Capacity,0.1216,0.6005,0.6132,0.4218,0.4173,0.5708,0.5661,0.3819,0.1533,Cauayan (IA)
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4998,2.4773,2.4600,1.9048,Cauayan (IA)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.4405,2.4405,2.3571,1.8333,Cauayan (IA)
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.2770,1.0194,Cauayan (IA)
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2612,1.0071,Cauayan (IA)
34,Budget for DRRMP,-,-,-,0.0639,0.2562,0.6753,0.3578,0.1476,0.0755,Cauayan (IA)
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Cauayan (IA)
36,Emergency Infrastructure,-,-,-,0.9070,0.9142,0.4975,0.6502,0.3751,0.464,Cauayan (IA)
37,Utilities,-,-,-,1.0495,1.6883,1.8888,1.8825,1.2559,1.5018,Cauayan (IA)
38,Employed Population,-,-,-,0.3785,0.0836,0.1149,0.0228,0.0017,0.0182,Cauayan (IA)
39,Sanitary System,-,-,-,1.6150,1.5821,1.9216,1.9707,1.8761,1.5008,Cauayan (IA)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.2035,Cauayan (IA)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Cauayan (IA)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0351,Cauayan (IA)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.4702,Cauayan (IA)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Cauayan (IA)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0743,Cauayan (IA)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.2748,Cauayan (IA)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Cauayan (IA)
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Cauayan (IA)
49,New Technology,-,-,-,-,-,-,-,-,0.0307,Cauayan (IA)
