,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.2337,0.2600,0.1124,0.0350,0.0628,0.0084,0.0167,0.0647,0.0291,Echague
1,Local Economy Growth,0.1832,0.3340,0.0308,0.0006,0.0135,0.0019,0.3304,0.0027,0.0,Echague
2,Active Establishments in the Locality,-,-,-,0.2124,0.4532,0.2340,0.4775,0.5069,0.4696,Echague
3,Safety Compliant Business,-,-,-,0.1661,0.4662,0.2782,0.3017,0.3252,0.0,Echague
4,Employment Generation,0.0000,0.0740,0.0851,0.0682,0.0917,0.0866,0.0939,0.1386,0.1077,Echague
5,Cost of Living,2.6820,3.2946,2.5833,1.0135,0.8796,1.3492,1.0776,0.0938,1.7115,Echague
6,Cost of Doing Business,1.3462,3.6777,3.6549,2.0392,2.0401,2.0297,2.1999,2.2006,1.8713,Echague
7,Financial Deepening,0.2793,0.8057,0.5661,0.5303,0.0810,0.3572,0.1959,0.3105,0.1983,Echague
8,Productivity,0.0000,0.0248,0.0275,0.0794,0.0140,0.0026,0.0849,0.1468,0.0873,Echague
9,Presence of Business and Professional Organizations,0.1162,0.0096,0.0093,0.0064,0.0034,0.0035,0.0026,0.0062,0.0017,Echague
10,Compliance to National Directives,3.3333,3.3333,3.3041,2.4038,0.0000,2.3500,2.5000,2.2024,1.7857,Echague
11,Presence of Investment Promotion Unit,0.8333,2.5000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9231,Echague
12,Compliance to ARTA Citizens Charter,-,2.9075,2.1451,2.3159,0.0000,2.4013,1.6843,2.2413,2.0,Echague
13,Capacity to Generate Local Resource,1.7680,0.7612,0.0000,1.4098,0.0000,0.2062,0.3100,0.0186,0.0089,Echague
14,Capacity of Health Services,0.2325,0.3462,0.2916,0.2127,0.0000,0.1302,0.1252,0.2440,0.0023,Echague
15,Capacity of School Services,0.0000,0.2972,0.1108,0.1572,0.0000,0.3732,0.1614,0.2018,0.0649,Echague
16,Recognition of Performance,0.0000,0.9524,0.5772,0.1572,0.0000,0.3274,0.0625,0.1121,0.2986,Echague
17,Getting Business Permits,-,-,1.1111,2.2882,0.0000,2.4883,1.8663,2.0377,1.5,Echague
18,Peace and Order,0.2562,0.0255,0.0098,0.1635,0.0000,0.0192,0.0263,0.0590,0.0,Echague
19,Social Protection,-,-,0.1002,0.2293,0.0000,0.3139,0.3154,0.2586,0.0014,Echague
20,Road Network,0.0039,0.0009,0.0009,0.0007,0.0000,0.0192,0.0034,0.1560,0.0003,Echague
21,Distance to Ports,0.0000,2.7745,2.7352,1.9478,0.0000,2.3976,1.8538,2.3582,1.3076,Echague
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,1.9971,1.9975,2.0089,0.0299,Echague
23,Transportation Vehicles,0.0234,0.1030,0.1847,0.1095,0.0000,0.0143,0.0307,0.0245,0.0257,Echague
24,Education,0.2934,0.3406,0.0988,0.2562,0.0000,0.1486,0.1348,0.1920,0.1374,Echague
25,Health,0.5253,0.1690,0.2193,0.7360,0.0000,0.2997,0.3927,0.4333,0.3035,Echague
26,LGU Investment,0.3781,0.8806,0.5641,0.3694,0.0000,1.1163,0.2379,0.0244,0.0005,Echague
27,Accommodation Capacity,0.0056,0.0000,0.0283,0.0000,0.0000,0.0093,0.0108,0.0050,0.0,Echague
28,Information Technology Capacity,0.0000,0.6737,1.3285,0.4293,0.0000,0.7734,0.7093,0.1364,0.0264,Echague
29,Financial Technology Capacity,0.0913,0.1190,0.1766,0.2059,0.0000,0.1608,0.1547,0.1938,0.069,Echague
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4231,2.4231,2.3182,1.8636,Echague
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4474,1.9993,Echague
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,2.3792,1.008,Echague
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2537,1.0074,Echague
34,Budget for DRRMP,-,-,-,0.0018,0.0000,0.3382,0.2338,0.0174,0.0,Echague
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Echague
36,Emergency Infrastructure,-,-,-,0.9706,0.0000,0.4702,0.5307,0.2830,0.4002,Echague
37,Utilities,-,-,-,0.9843,0.0000,1.8756,1.8816,1.2493,1.4999,Echague
38,Employed Population,-,-,-,0.2632,0.0000,0.0108,0.0150,0.0163,0.0119,Echague
39,Sanitary System,-,-,-,1.5225,0.0000,1.9656,1.9754,1.8750,1.5001,Echague
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0444,Echague
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Echague
42,STEM graduates,-,-,-,-,-,-,-,-,0.0481,Echague
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.636,Echague
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Echague
45,Internet Capability,-,-,-,-,-,-,-,-,1.0619,Echague
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0004,Echague
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Echague
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Echague
49,New Technology,-,-,-,-,-,-,-,-,0.0,Echague
