,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0000,0.0,Lumbayanague
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0004,Lumbayanague
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.0030,0.0033,Lumbayanague
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0000,0.0,Lumbayanague
4,Employment Generation,-,-,-,-,-,-,-,0.0000,0.0,Lumbayanague
5,Cost of Living,-,-,-,-,-,-,-,1.6250,1.9993,Lumbayanague
6,Cost of Doing Business,-,-,-,-,-,-,-,1.9568,1.9048,Lumbayanague
7,Financial Deepening,-,-,-,-,-,-,-,0.0000,0.0,Lumbayanague
8,Productivity,-,-,-,-,-,-,-,0.0000,0.0,Lumbayanague
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0076,0.0,Lumbayanague
10,Compliance to National Directives,-,-,-,-,-,-,-,2.3571,1.9615,Lumbayanague
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,0.0000,1.9997,Lumbayanague
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,0.0000,1.0,Lumbayanague
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0000,0.0,Lumbayanague
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0272,0.0661,Lumbayanague
15,Capacity of School Services,-,-,-,-,-,-,-,0.0549,0.0058,Lumbayanague
16,Recognition of Performance,-,-,-,-,-,-,-,0.0658,0.1,Lumbayanague
17,Getting Business Permits,-,-,-,-,-,-,-,0.3125,1.0,Lumbayanague
18,Peace and Order,-,-,-,-,-,-,-,0.1232,0.0002,Lumbayanague
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.3158,Lumbayanague
20,Road Network,-,-,-,-,-,-,-,0.1477,0.0001,Lumbayanague
21,Distance to Ports,-,-,-,-,-,-,-,2.0419,1.8988,Lumbayanague
22,Availability of Basic Utilities,-,-,-,-,-,-,-,0.9583,0.3612,Lumbayanague
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0000,0.0011,Lumbayanague
24,Education,-,-,-,-,-,-,-,0.0000,0.0243,Lumbayanague
25,Health,-,-,-,-,-,-,-,0.0318,0.0118,Lumbayanague
26,LGU Investment,-,-,-,-,-,-,-,0.0895,0.0002,Lumbayanague
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Lumbayanague
28,Information Technology Capacity,-,-,-,-,-,-,-,0.0543,0.0435,Lumbayanague
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Lumbayanague
30,Land Use Plan,-,-,-,-,-,-,-,2.5000,1.973,Lumbayanague
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.5000,1.9998,Lumbayanague
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2582,1.001,Lumbayanague
33,Early Warning System,-,-,-,-,-,-,-,0.0000,0.004,Lumbayanague
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0025,0.0,Lumbayanague
35,Local Risk Assessments,-,-,-,-,-,-,-,1.2500,2.0,Lumbayanague
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2149,0.0019,Lumbayanague
37,Utilities,-,-,-,-,-,-,-,1.2499,1.4987,Lumbayanague
38,Employed Population,-,-,-,-,-,-,-,0.0052,0.0023,Lumbayanague
39,Sanitary System,-,-,-,-,-,-,-,1.2500,1.0,Lumbayanague
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Lumbayanague
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Lumbayanague
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Lumbayanague
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Lumbayanague
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Lumbayanague
45,Internet Capability,-,-,-,-,-,-,-,-,0.0217,Lumbayanague
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Lumbayanague
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Lumbayanague
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Lumbayanague
49,New Technology,-,-,-,-,-,-,-,-,0.0,Lumbayanague
