,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1260,0.2067,0.2143,0.0035,0.0122,0.0116,0.0558,0.1082,0.044,Tublay
1,Local Economy Growth,0.6964,0.3519,0.0802,0.0113,0.0025,0.0013,0.0308,0.0244,0.0,Tublay
2,Active Establishments in the Locality,-,-,-,0.3452,0.0046,0.3121,0.6895,1.1474,0.8579,Tublay
3,Safety Compliant Business,-,-,-,0.0010,0.0656,0.2003,0.5348,1.0419,0.6234,Tublay
4,Employment Generation,0.0210,0.6657,0.2910,0.2520,0.1256,0.1448,0.5199,0.2208,0.6651,Tublay
5,Cost of Living,3.4004,3.4188,2.7500,1.8103,2.0833,2.0000,1.7213,1.5625,0.8947,Tublay
6,Cost of Doing Business,3.5161,3.3630,3.3356,2.1324,2.0723,2.0067,2.1958,1.5978,1.6578,Tublay
7,Financial Deepening,0.0698,0.4237,1.6204,0.3836,0.1678,0.1185,0.5454,0.6385,0.2836,Tublay
8,Productivity,0.0022,0.0127,0.0036,0.0003,0.0028,0.0929,0.3467,0.1587,0.406,Tublay
9,Presence of Business and Professional Organizations,0.0215,0.4274,0.9375,0.0915,0.1366,0.1659,0.1545,0.6479,0.1135,Tublay
10,Compliance to National Directives,3.3333,3.3333,3.2660,2.3355,0.0000,2.4975,2.3611,2.0833,1.9545,Tublay
11,Presence of Investment Promotion Unit,0.0000,0.0000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9974,Tublay
12,Compliance to ARTA Citizens Charter,-,2.9692,2.0905,2.3711,0.0000,2.3736,2.4336,2.3069,2.0,Tublay
13,Capacity to Generate Local Resource,0.6921,0.7998,0.7268,0.5770,0.0000,0.0382,0.1104,0.0139,0.0085,Tublay
14,Capacity of Health Services,0.0662,0.1160,0.1424,0.1381,0.0000,0.0678,0.4090,0.8990,0.0004,Tublay
15,Capacity of School Services,0.4316,0.7705,0.2470,0.2138,0.0000,0.1963,0.6986,0.0566,0.016,Tublay
16,Recognition of Performance,0.2381,0.6944,2.1303,0.2138,0.0000,0.3554,0.2025,0.0000,0.3195,Tublay
17,Getting Business Permits,-,-,1.1111,2.2980,0.0000,2.4365,2.4661,1.8326,2.0,Tublay
18,Peace and Order,1.2291,0.3139,0.3337,0.3578,0.0000,0.2304,0.5702,0.5417,0.137,Tublay
19,Social Protection,-,-,0.0367,0.3565,0.0000,0.4799,0.1574,1.1542,0.1763,Tublay
20,Road Network,0.0142,0.0004,0.0082,0.0010,0.0000,0.0560,0.0039,0.0404,0.0,Tublay
21,Distance to Ports,2.0621,3.0149,3.1881,2.4180,0.0000,2.3487,2.3278,2.1883,1.5003,Tublay
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,1.2370,0.2615,Tublay
23,Transportation Vehicles,0.0000,0.0000,0.0339,0.0351,0.0000,0.0000,0.0057,0.0211,0.0242,Tublay
24,Education,0.0595,0.0956,0.1019,0.1360,0.0000,0.0097,0.0156,0.0622,0.0853,Tublay
25,Health,0.1607,0.3552,0.3850,0.3512,0.0000,0.1179,0.5687,0.3701,0.3842,Tublay
26,LGU Investment,0.4398,0.6153,0.9843,0.2893,0.0000,0.0601,0.2072,0.3084,0.0021,Tublay
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0152,0.0000,0.0000,0.0142,0.0135,0.0042,Tublay
28,Information Technology Capacity,0.6079,0.5021,1.3651,1.1210,0.0000,0.3097,0.5833,1.2500,0.5,Tublay
29,Financial Technology Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0476,Tublay
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4487,2.4459,2.3846,1.8889,Tublay
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4167,2.4048,1.9988,Tublay
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.4107,1.2544,1.016,Tublay
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2689,1.0227,Tublay
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.1049,0.2263,0.0038,0.0029,Tublay
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Tublay
36,Emergency Infrastructure,-,-,-,0.5970,0.0000,0.4167,0.7021,0.3527,0.6433,Tublay
37,Utilities,-,-,-,1.3862,0.0000,1.8734,2.0432,1.7266,1.5578,Tublay
38,Employed Population,-,-,-,0.2520,0.0000,0.1597,0.3885,0.3500,0.28,Tublay
39,Sanitary System,-,-,-,1.5086,0.0000,1.0000,1.4997,1.2500,1.0,Tublay
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Tublay
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tublay
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tublay
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.15,Tublay
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Tublay
45,Internet Capability,-,-,-,-,-,-,-,-,1.08,Tublay
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Tublay
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tublay
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Tublay
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tublay
