,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.1953,0.0129,0.0277,0.0484,0.0276,0.0303,0.0043,San Antonio (QN)
1,Local Economy Growth,-,-,0.0796,0.0102,0.0012,0.0016,1.0252,0.0060,0.0002,San Antonio (QN)
2,Active Establishments in the Locality,-,-,-,0.2480,0.0040,0.2925,0.3441,0.3547,0.2974,San Antonio (QN)
3,Safety Compliant Business,-,-,-,0.2928,0.1336,0.4495,0.3773,0.2740,0.2168,San Antonio (QN)
4,Employment Generation,-,-,0.3212,0.3311,0.2553,0.6725,0.4489,0.3691,0.3751,San Antonio (QN)
5,Cost of Living,-,-,4.0000,1.6379,0.6944,1.5000,1.6146,1.0625,1.9997,San Antonio (QN)
6,Cost of Doing Business,-,-,2.8986,1.9207,2.0643,2.1098,2.2292,2.3169,1.9119,San Antonio (QN)
7,Financial Deepening,-,-,0.3858,0.1455,0.0461,0.0325,0.2389,0.4589,0.1897,San Antonio (QN)
8,Productivity,-,-,0.0169,0.0020,0.0052,0.3636,0.2852,0.3366,0.2371,San Antonio (QN)
9,Presence of Business and Professional Organizations,-,-,0.0521,0.0000,0.0087,0.0381,0.0151,0.0061,0.0063,San Antonio (QN)
10,Compliance to National Directives,-,-,2.2222,0.0000,0.0000,2.4988,2.4286,2.3571,1.8077,San Antonio (QN)
11,Presence of Investment Promotion Unit,-,-,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9997,San Antonio (QN)
12,Compliance to ARTA Citizens Charter,-,-,1.7165,2.3071,0.0000,2.4446,2.4768,2.2126,2.0,San Antonio (QN)
13,Capacity to Generate Local Resource,-,-,1.5678,1.1439,0.0000,0.0387,0.2591,0.0469,0.1529,San Antonio (QN)
14,Capacity of Health Services,-,-,0.1026,0.0974,0.0000,0.0595,0.0783,0.0891,0.0465,San Antonio (QN)
15,Capacity of School Services,-,-,0.2922,0.1344,0.0000,0.3958,0.0818,0.1302,0.0305,San Antonio (QN)
16,Recognition of Performance,-,-,0.1754,0.1344,0.0000,0.3370,0.2214,0.8426,0.2584,San Antonio (QN)
17,Getting Business Permits,-,-,1.1111,2.3467,0.0000,2.3070,2.4035,2.1826,2.0,San Antonio (QN)
18,Peace and Order,-,-,0.0947,0.1477,0.0000,0.2074,0.3571,0.1232,0.0001,San Antonio (QN)
19,Social Protection,-,-,0.0995,0.7428,0.0000,1.1004,1.3911,0.3108,1.341,San Antonio (QN)
20,Road Network,-,-,0.0016,0.0006,0.0000,0.0962,0.0008,0.0841,0.0015,San Antonio (QN)
21,Distance to Ports,-,-,2.9792,2.3294,0.0000,2.2654,2.1592,2.1808,1.9606,San Antonio (QN)
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.2625,2.2188,2.4688,0.4555,San Antonio (QN)
23,Transportation Vehicles,-,-,0.0065,0.1889,0.0000,0.0226,0.0389,0.1050,0.0184,San Antonio (QN)
24,Education,-,-,0.2249,0.3441,0.0000,0.2980,0.0671,0.1583,0.1212,San Antonio (QN)
25,Health,-,-,0.0966,0.3468,0.0000,0.1209,0.0656,0.0283,0.1544,San Antonio (QN)
26,LGU Investment,-,-,0.5446,0.1437,0.0000,0.0660,0.0577,0.1046,0.0003,San Antonio (QN)
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0031,0.0020,0.0049,San Antonio (QN)
28,Information Technology Capacity,-,-,1.0423,0.3075,0.0000,0.4860,0.7222,0.4891,0.3043,San Antonio (QN)
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.3125,0.4063,0.2282,0.0909,San Antonio (QN)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4872,2.4857,1.973,San Antonio (QN)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.5000,1.9998,San Antonio (QN)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2747,1.005,San Antonio (QN)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2575,1.0237,San Antonio (QN)
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.1200,0.0464,0.0023,0.0,San Antonio (QN)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Antonio (QN)
36,Emergency Infrastructure,-,-,-,0.8730,0.0000,0.5042,0.5407,0.3856,0.4523,San Antonio (QN)
37,Utilities,-,-,-,0.7438,0.0000,1.8962,1.8809,1.3060,1.5065,San Antonio (QN)
38,Employed Population,-,-,-,0.0317,0.0000,0.0366,0.0443,0.0410,0.0106,San Antonio (QN)
39,Sanitary System,-,-,-,1.5361,0.0000,2.0174,1.9950,1.8750,1.5,San Antonio (QN)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0007,San Antonio (QN)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Antonio (QN)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Antonio (QN)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0017,San Antonio (QN)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Antonio (QN)
45,Internet Capability,-,-,-,-,-,-,-,-,1.1957,San Antonio (QN)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0616,San Antonio (QN)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Antonio (QN)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,San Antonio (QN)
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Antonio (QN)
